blank,,bm3WTheme_5in1000,,
Wavelength (nm),Abs,Wavelength (nm),Abs,
311.9629822,-0.0003432158264,311.9629822,0.07290231436,
311.0248108,-3.727419607E-5,311.0248108,0.07504276931,
309.9301147,6.717928045E-5,309.9301147,0.07734455913,
308.9916992,-0.0007329894579,308.9916992,0.07975873351,
308.0531921,-0.00012257864,308.0531921,0.08368781209,
306.9581299,0.0007879584446,306.9581299,0.08811812848,
306.0193787,-0.000577494211,306.0193787,0.09443934262,
304.9240417,-0.0001194731958,304.9240417,0.103804782,
303.9850464,6.598834443E-5,303.9850464,0.1151979119,
303.0459595,0.0003600159253,303.0459595,0.1228516921,
301.9502258,0.0006213710294,301.9502258,0.1392467469,
301.0109253,4.602768968E-5,301.0109253,0.1486945301,
300.0715027,3.486979767E-5,300.0715027,0.1663404554,
298.9754028,-7.578750228E-5,298.9754028,0.1864111274,
298.0357666,-0.0005414556363,298.0357666,0.2023319006,
296.9393921,0.0002543005394,296.9393921,0.2275069207,
295.9995422,-0.0007323691971,295.9995422,0.25122419,
295.0595703,-0.0001016681854,295.0595703,0.2922504842,
293.9627991,-0.0005939872353,293.9627991,0.3341338933,
293.0226135,6.031849625E-5,293.0226135,0.3653927445,
291.9256287,0.0001139908782,291.9256287,0.3958247304,
290.9852295,-0.0001196284647,290.9852295,0.4125578701,
290.0447083,-0.0003188498376,290.0447083,0.4412375987,
288.9473267,0.0001596681104,288.9473267,0.4717865884,
288.0066223,-6.191481953E-5,288.0066223,0.5040745139,
287.0657959,-4.94393862E-5,287.0657959,0.5294799805,
285.9680481,-0.000527339289,285.9680481,0.5633032322,
285.0270081,1.069103655E-5,285.0270081,0.5936107635,
283.9290161,-0.0003928230726,283.9290161,0.6101810932,
282.9877625,-6.005129399E-5,282.9877625,0.6214529276,
282.0464172,0.000317762926,282.0464172,0.626781404,
280.9480591,-0.0001730391086,280.9480591,0.6381422281,
280.0065002,-0.0004440279154,280.0065002,0.6476020217,
279.0648193,0.0002923250431,279.0648193,0.6526863575,
277.9661255,0.0003878673015,277.9661255,0.6541954875,
277.0242615,-2.743903906E-6,277.0242615,0.6533312201,
275.925293,-0.0002224070486,275.925293,0.649702847,
274.9832153,-9.468055214E-5,274.9832153,0.6455930471,
274.0410461,-0.0005578466225,274.0410461,0.640162766,
272.9417419,-0.0005586738698,272.9417419,0.6326320767,
271.9993591,-0.0004383387859,271.9993591,0.6283128262,
271.0569153,0.0004469181586,271.0569153,0.6235934496,
269.9572449,0.0002751255524,269.9572449,0.615933001,
269.0145874,0.0003155092127,269.0145874,0.6069028974,
268.0718079,-4.824876305E-5,268.0718079,0.5961205363,
266.9718018,0.001086497679,266.9718018,0.5876224637,
266.0288391,-0.0001636202651,266.0288391,0.5792812705,
264.9286194,0.0003585650993,264.9286194,0.5612931848,
263.9854431,-0.001081152586,263.9854431,0.5505908132,
263.0422058,0.0007218603278,263.0422058,0.5417106152,
261.9416199,0.0006431469228,261.9416199,0.5329458714,
260.9981689,0.0004504422832,260.9981689,0.5266336799,
260.054657,0.0003519846941,260.054657,0.5192397237,
258.9537354,-0.0002492103667,258.9537354,0.5063753724,
258.0100098,0.000624948414,258.0100098,0.493085891,
257.0661926,0.001796443132,257.0661926,0.4818023443,
255.9649506,-0.001399571192,255.9649506,0.4685739577,
255.0209351,-0.001741167507,255.0209351,0.4620357156,
254.076828,-0.0002751841967,254.076828,0.4588122964,
252.9752655,-0.0008238931769,252.9752655,0.4523771703,
252.0309753,-0.0007084902027,252.0309753,0.4477059543,
250.929184,-0.000370011694,250.929184,0.4448245168,
249.9848022,-0.001283288701,249.9848022,0.4497896433,
249.0458679,0.0008884085109,249.0458679,0.4579574764,
247.9503326,0.0009190434939,247.9503326,0.4675967991,
247.0112152,2.190008126E-5,247.0112152,0.4837977588,
246.0720215,-0.000266388437,246.0720215,0.5120595098,
244.9761658,0.0003596532042,244.9761658,0.5585778952,
244.0367889,-1.879280717E-5,244.0367889,0.5974713564,
242.9407349,0.0002953816729,242.9407349,0.6460248232,
242.0011597,-0.0003436296829,242.0011597,0.7252104282,
241.0615082,-7.221584383E-5,241.0615082,0.8476624489,
239.9651489,2.44111543E-5,239.9651489,1.0029459,
239.0253143,0.0005357297487,239.0253143,1.143240213,
237.9287415,-0.0001849934924,237.9287415,1.345807552,
236.988739,-0.0004292360391,236.988739,1.496892214,
236.048645,-5.363241507E-5,236.048645,1.869021058,
234.9517822,-0.001064368174,234.9517822,2.103852034,
234.0115204,-5.46159572E-5,234.0115204,2.664025068,
233.071167,-0.0007947481936,233.071167,2.463577271,
231.973999,7.11663597E-5,231.973999,2.602554321,
231.0334778,0.0008272227715,231.0334778,2.557598352,
229.9361115,-0.000764619268,229.9361115,2.341704607,
228.9954224,0.0003737470834,228.9954224,3.028491497,
228.054657,-0.0002981040161,228.054657,3.085762978,
226.9570007,-0.0001086557022,226.9570007,3.00098896,
226.0160675,0.01121318899,226.0160675,2.892113209,
225.0750427,-0.001884803292,225.0750427,2.675014019,
223.9770966,-0.01084036473,223.9770966,2.654019356,
223.0359192,0.005133326631,223.0359192,3.321761847,
221.9377747,0.01244709268,221.9377747,10,
220.9964294,0.02137030102,220.9964294,2.372633696,
220.0550079,-0.02589456737,220.0550079,2.102452755,
218.9565887,-0.01207947545,218.9565887,2.040625572,
218.0149994,0.01828522235,218.0149994,2.115162373,
217.0733337,-0.005861848127,217.0733337,1.648494244,
215.9746399,0.01118091587,215.9746399,1.307354927,
215.0328217,-0.03555379808,215.0328217,1.188965201,
213.9339294,0.008597134613,213.9339294,0.9830247164,
212.9919434,-0.004926730413,212.9919434,1.371057391,
212.0498962,-0.02409322374,212.0498962,0.6419228315,
210.9507446,-0.03897505254,210.9507446,0.6172893047,
210.0085297,-0.0975387767,210.0085297,0.6468899846,
209.0662384,-0.04724580422,209.0662384,0.5782339573,
207.9668274,-0.005429872312,207.9668274,0.296379149,
207.0243835,-0.01337309834,207.0243835,0.5563791394,
205.9247894,-0.0905335471,205.9247894,0.7711342573,
204.982193,0.1120306551,204.982193,0.4738380015,
204.0395355,0.1137137637,204.0395355,0.6269481778,
202.9396667,-0.1706489623,202.9396667,0.181864962,
201.9968567,0.2353946418,201.9968567,0.6270631552,
201.0539703,-0.2108341902,201.0539703,0.1364761889,
199.9532928,0.07384085655,199.9532928,0.6804255247,

blank,
blank
Collection Time: 17/12/2019 10:35:57
Operator Name  :
Scan Software Version: 3.00(339)
Parameter List :
Instrument                        Cary 50
Instrument Version                3.00
Start (nm)                        800.0
Stop (nm)                         200.0
X Mode                            Nanometers
Y Mode                            Abs
UV-Vis Scan Rate (nm/min)         4800.00
UV-Vis Data Interval (nm)         1.00
UV-Vis Ave. Time (sec)            0.0125
Beam Mode                         Dual Beam
Baseline Correction               On
Baseline Type                     Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode                        Off
Comments
Method Log     :
Method Name    :
Date/Time stamp: 17/12/2019 10:35:14
Method Modifications:
Common Interval nm Changed: 17/12/2019 10:35:33, Old:     5.00, New:     1.00
Baseline Correction Changed: 17/12/2019 10:35:33, Old:0, New:1
Storage Changed: 17/12/2019 10:35:33, Old:1, New:0
End Method Modifications
<Current Wavelength> , 202.9

bm3WTheme_5in1000,
bm3WTheme_5in1000
Collection Time: 17/12/2019 10:36:23
Operator Name  :
Scan Software Version: 3.00(339)
Parameter List :
Instrument                        Cary 50
Instrument Version                3.00
Start (nm)                        800.0
Stop (nm)                         200.0
X Mode                            Nanometers
Y Mode                            Abs
UV-Vis Scan Rate (nm/min)         4800.00
UV-Vis Data Interval (nm)         1.00
UV-Vis Ave. Time (sec)            0.0125
Beam Mode                         Dual Beam
Baseline Correction               On
Baseline Type                     Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode                        Off
Comments
Method Log     :
Method Name    :
Date/Time stamp: 17/12/2019 10:35:14
Method Modifications:
Common Interval nm Changed: 17/12/2019 10:35:33, Old:     5.00, New:     1.00
Baseline Correction Changed: 17/12/2019 10:35:33, Old:0, New:1
Storage Changed: 17/12/2019 10:35:33, Old:1, New:0
End Method Modifications
<Current Wavelength> , 202.9

