kpi,,kpiTriton,,kpi_5uMBM3,,kpitriton__5uMBM3,,kpitriton__10uMBM4,,kpi__10uMBM5,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
463.0567627,0.0003724775743,463.0567627,0.004712466151,463.0567627,0.04581439868,463.0567627,0.04319194332,463.0567627,0.08700106293,463.0567627,0.09295015037,
461.9877014,0.0001678511617,461.9877014,0.004583501257,461.9877014,0.04732957855,461.9877014,0.04553287104,461.9877014,0.09157538414,461.9877014,0.09561585635,
461.071167,-0.0001192661657,461.071167,0.004407999106,461.071167,0.04954283312,461.071167,0.04743183777,461.071167,0.09415408224,461.071167,0.09904065728,
460.0016785,-0.0006865224568,460.0016785,0.004104502965,460.0016785,0.05005218089,460.0016785,0.04801084474,460.0016785,0.09782299399,460.0016785,0.1017002836,
458.9319763,0.0002912112104,458.9319763,0.004326366354,458.9319763,0.05202439427,458.9319763,0.05048893392,458.9319763,0.1022795215,458.9319763,0.1058147177,
458.0149231,-0.0004073058662,458.0149231,0.003751580138,458.0149231,0.0542376861,458.0149231,0.05248422548,458.0149231,0.1054216996,458.0149231,0.1092410907,
456.9448242,-0.0001928076526,456.9448242,0.004328536335,456.9448242,0.05648522079,456.9448242,0.05476188287,456.9448242,0.1105644628,456.9448242,0.1136447564,
456.0274048,-0.0005761499633,456.0274048,0.00429904554,456.0274048,0.05768050998,456.0274048,0.05702612922,456.0274048,0.1152693629,456.0274048,0.117282629,
454.9569092,0.0007468825788,454.9569092,0.005567364395,454.9569092,0.06140090898,454.9569092,0.0608022958,454.9569092,0.1216860339,454.9569092,0.1242493689,
454.0391541,0.0004466590181,454.0391541,0.004447722808,454.0391541,0.06293747574,454.0391541,0.0626835078,454.0391541,0.1263869703,454.0391541,0.1277914643,
452.9682617,0.001071913633,452.9682617,0.004378554877,452.9682617,0.06599549204,452.9682617,0.06594833732,452.9682617,0.1321172416,452.9682617,0.1332240105,
452.0501709,-0.0001425565133,452.0501709,0.004641294014,452.0501709,0.06830244511,452.0501709,0.06866325438,452.0501709,0.137843281,452.0501709,0.137462005,
450.9788818,1.711096229E-5,450.9788818,0.00503278058,450.9788818,0.07125785202,450.9788818,0.0725761503,450.9788818,0.1450839639,450.9788818,0.1448086053,
450.0604553,0.000160444979,450.0604553,0.004526030272,450.0604553,0.07493352145,450.0604553,0.07616511732,450.0604553,0.1531379819,450.0604553,0.1516438574,
448.9887695,-0.0002671128022,448.9887695,0.004378999583,448.9887695,0.07836239785,448.9887695,0.08019798994,448.9887695,0.1616111398,448.9887695,0.1601991951,
448.0700073,7.271976938E-5,448.0700073,0.004587032832,448.0700073,0.08215640485,448.0700073,0.08409898728,448.0700073,0.1699506938,448.0700073,0.1680473834,
446.9979248,-0.000903928536,446.9979248,0.004193359986,446.9979248,0.08620941639,446.9979248,0.08826325089,446.9979248,0.1789512634,446.9979248,0.1760565788,
445.9256287,-0.0001361388568,445.9256287,0.004429939203,445.9256287,0.09158232063,445.9256287,0.09383650124,445.9256287,0.1891619712,445.9256287,0.1851293594,
445.0063477,0.0001067668563,445.0063477,0.004725628998,445.0063477,0.09621869028,445.0063477,0.09965535998,445.0063477,0.2019598037,445.0063477,0.1953861713,
443.9336548,-0.0003671149025,443.9336548,0.004283228889,443.9336548,0.1028749496,443.9336548,0.106068179,443.9336548,0.2152231932,443.9336548,0.210115701,
443.0140381,7.144586107E-6,443.0140381,0.004684937652,443.0140381,0.1086228117,443.0140381,0.1128223017,443.0140381,0.2293666452,443.0140381,0.2228864431,
441.940979,-0.0003662355302,441.940979,0.003901558695,441.940979,0.1145598143,441.940979,0.1199333221,441.940979,0.2438954115,441.940979,0.2360877246,
441.0210266,0.0001046178004,441.0210266,0.004766245373,441.0210266,0.1209650412,441.0210266,0.1262459457,441.0210266,0.2577600181,441.0210266,0.2489543855,
439.9475708,0.0002078104881,439.9475708,0.004892489407,439.9475708,0.1293947846,439.9475708,0.1360423565,439.9475708,0.2777223587,439.9475708,0.2643160522,
439.0273132,0.0005994407111,439.0273132,0.005473061465,439.0273132,0.1394769549,439.0273132,0.1479217857,439.0273132,0.2994282246,439.0273132,0.2871287465,
437.9534607,0.0002879992244,437.9534607,0.00512628071,437.9534607,0.1495261043,437.9534607,0.1597741991,437.9534607,0.3241761625,437.9534607,0.3079842925,
437.0328674,9.318958405E-7,437.0328674,0.004553705454,437.0328674,0.1585553437,437.0328674,0.1709098071,437.0328674,0.3442728519,437.0328674,0.324149698,
435.9586182,-0.0001870117412,435.9586182,0.004834532272,435.9586182,0.1703657657,435.9586182,0.1836317182,435.9586182,0.3687796891,435.9586182,0.3480184674,
435.0376892,9.910279186E-5,435.0376892,0.005564925727,435.0376892,0.1824854165,435.0376892,0.1954327673,435.0376892,0.3922235966,435.0376892,0.3693722486,
433.9631042,0.0002095197851,433.9631042,0.005051426589,433.9631042,0.1971319169,433.9631042,0.212652266,433.9631042,0.4284074306,433.9631042,0.3956572115,
433.0418396,0.0002322333312,433.0418396,0.00516845379,433.0418396,0.2128758579,433.0418396,0.2306074351,433.0418396,0.4659311473,433.0418396,0.4291719198,
431.9668579,0.0002584188187,431.9668579,0.005346491467,431.9668579,0.2294067293,431.9668579,0.2497216761,431.9668579,0.4980043471,431.9668579,0.4569716156,
431.0452576,0.0002576418046,431.0452576,0.00572943408,431.0452576,0.2424571663,431.0452576,0.267681241,431.0452576,0.5312482715,431.0452576,0.4830425382,
429.9699097,0.001071628183,429.9699097,0.005373877939,429.9699097,0.2586915493,429.9699097,0.2860173881,429.9699097,0.5716150403,429.9699097,0.515011847,
429.0480042,-0.000168536717,429.0480042,0.005253939424,429.0480042,0.276658088,429.0480042,0.30587551,429.0480042,0.608119905,429.0480042,0.5420166254,
427.9722595,-0.0004993637558,427.9722595,0.005256087985,427.9722595,0.295805037,427.9722595,0.3286752999,427.9722595,0.6514343023,427.9722595,0.5808105469,
427.0500183,0.000117227486,427.0500183,0.005297907162,427.0500183,0.3103442788,427.0500183,0.3459612727,427.0500183,0.6810911298,427.0500183,0.6023817658,
425.9739075,-0.0003473543038,425.9739075,0.004804457538,425.9739075,0.326204896,425.9739075,0.364738971,425.9739075,0.7150275111,425.9739075,0.6292503476,
425.0513611,0.0002109960042,425.0513611,0.006345981266,425.0513611,0.3369370997,425.0513611,0.3788587451,425.0513611,0.7376397252,425.0513611,0.6519913673,
423.974884,-0.0001751091477,423.974884,0.005580632016,423.974884,0.3507662117,423.974884,0.3973492682,423.974884,0.7700442672,423.974884,0.6747065783,
423.0520325,0.000110624831,423.0520325,0.005336401984,423.0520325,0.3659853339,423.0520325,0.4107384086,423.0520325,0.8002380133,423.0520325,0.6962475181,
421.9751587,0.0003056137066,421.9751587,0.00538522657,421.9751587,0.374568522,421.9751587,0.4228196442,421.9751587,0.8163384795,421.9751587,0.7106753588,
421.0519714,-0.0003014151298,421.0519714,0.005045324564,421.0519714,0.3803143501,421.0519714,0.4284316301,421.0519714,0.8251345158,421.0519714,0.717480123,
419.974762,-0.0004024438385,419.974762,0.00533032231,419.974762,0.385288775,419.974762,0.4330868125,419.974762,0.8297390938,419.974762,0.7215675116,
419.0512695,-3.059613664E-5,419.0512695,0.005213748664,419.0512695,0.3860671818,419.0512695,0.4321992695,419.0512695,0.8266545534,419.0512695,0.7242560387,
417.9736633,-2.774887071E-5,417.9736633,0.006131222937,417.9736633,0.3863992095,417.9736633,0.4309620559,417.9736633,0.822224319,417.9736633,0.7180262208,
417.0498657,0.0007440820918,417.0498657,0.005169684999,417.0498657,0.3801528513,417.0498657,0.4236847758,417.0498657,0.8059732914,417.0498657,0.7079808712,
415.9718933,0.0004889504635,415.9718933,0.006148551125,415.9718933,0.3773940206,415.9718933,0.4139636755,415.9718933,0.7908242941,415.9718933,0.6979836822,
415.04776,-0.0003177116741,415.04776,0.005268271547,415.04776,0.3683613539,415.04776,0.4030946493,415.04776,0.7700197697,415.04776,0.6870894432,
413.9694519,-0.0003905471531,413.9694519,0.006242239382,413.9694519,0.3586242199,413.9694519,0.3909004927,413.9694519,0.7486775517,413.9694519,0.6670236588,
413.0450134,-5.875717397E-5,413.0450134,0.006610439159,413.0450134,0.3506021798,413.0450134,0.3774835169,413.0450134,0.7193413377,413.0450134,0.6500192881,
411.9663391,-0.0002712002606,411.9663391,0.005689199548,411.9663391,0.3385363519,411.9663391,0.3582395613,411.9663391,0.6818947196,411.9663391,0.6220272183,
411.0415955,-0.0002124718158,411.0415955,0.005847089924,411.0415955,0.3261819482,411.0415955,0.347246021,411.0415955,0.6600928903,411.0415955,0.6076188087,
409.9625244,0.0003750942997,409.9625244,0.006130488124,409.9625244,0.3185761869,409.9625244,0.3338000774,409.9625244,0.6341962814,409.9625244,0.5851984024,
409.0374756,0.0005029707681,409.0374756,0.006219183095,409.0374756,0.306432277,409.0374756,0.321062237,409.0374756,0.6088727713,409.0374756,0.5729367137,
407.9580688,-0.0001970510493,407.9580688,0.006117151119,407.9580688,0.2951248288,407.9580688,0.3033415377,407.9580688,0.5735566616,407.9580688,0.5476481915,
407.0327148,-0.0002591447555,407.0327148,0.006251325365,407.0327148,0.2850283682,407.0327148,0.2874720991,407.0327148,0.5449665785,407.0327148,0.5274332166,
405.9529724,0.0003227367124,405.9529724,0.005881645251,405.9529724,0.2754697502,405.9529724,0.2726222873,405.9529724,0.5198901296,405.9529724,0.5113072395,
405.0273132,-0.001066537341,405.0273132,0.005104069132,405.0273132,0.2663280964,405.0273132,0.2628100514,405.0273132,0.4982219636,405.0273132,0.4960852861,
403.9471741,0.0001384084462,403.9471741,0.005518624093,403.9471741,0.2601163983,403.9471741,0.2504164577,403.9471741,0.4799535573,403.9471741,0.4827843308,
403.0212097,0.0002286073723,403.0212097,0.005660481285,403.0212097,0.251129061,403.0212097,0.2407933623,403.0212097,0.4594997168,403.0212097,0.4693841636,
401.9407349,-0.0007247715257,401.9407349,0.006028398406,401.9407349,0.2439642847,401.9407349,0.2278199792,401.9407349,0.4395443797,401.9407349,0.4536775649,
401.0144958,-0.0005445581046,401.0144958,0.005492984783,401.0144958,0.2346492112,401.0144958,0.2191951722,401.0144958,0.4196901917,401.0144958,0.4422801733,
399.9336548,0.0006368992035,399.9336548,0.006686403882,399.9336548,0.2299508154,399.9336548,0.2138383538,399.9336548,0.4037672579,399.9336548,0.4326303005,
399.0070801,-9.090200911E-5,399.0070801,0.006643820088,399.0070801,0.2262254208,399.0070801,0.2040137649,399.0070801,0.3937464952,399.0070801,0.4244731963,
397.9259338,-0.0004301152658,397.9259338,0.005147890653,397.9259338,0.2192626745,397.9259338,0.1968714446,397.9259338,0.3729929924,397.9259338,0.4113712311,
396.999054,-9.612985014E-5,396.999054,0.005690773018,396.999054,0.2136913687,396.999054,0.1868379116,396.999054,0.3586847186,396.999054,0.4028817117,
396.072052,-0.0001134692575,396.072052,0.006638878491,396.072052,0.2088028789,396.072052,0.1801511645,396.072052,0.3449703455,396.072052,0.3939520121,
394.990387,-0.0003937541042,394.990387,0.005642805714,394.990387,0.2032303363,394.990387,0.172491163,394.990387,0.3328870237,394.990387,0.3820100129,
394.0630798,0.0003350159677,394.0630798,0.007503428031,394.0630798,0.2003946304,394.0630798,0.1680846959,394.0630798,0.3223673105,394.0630798,0.3756994605,
392.9810486,0.0001429399563,392.9810486,0.006448933855,392.9810486,0.1930151582,392.9810486,0.1614001989,392.9810486,0.309199959,392.9810486,0.3637572825,
392.0534668,0.0001923235541,392.0534668,0.006696077529,392.0534668,0.1905313283,392.0534668,0.1567075253,392.0534668,0.3002285361,392.0534668,0.3576105833,
390.9710999,0.001579973148,390.9710999,0.006524922792,390.9710999,0.1833821684,390.9710999,0.1502705663,390.9710999,0.2907107472,390.9710999,0.346940428,
390.0431824,0.000795971835,390.0431824,0.007282568607,390.0431824,0.1826166511,390.0431824,0.1453858763,390.0431824,0.2824049294,390.0431824,0.341014266,
388.9604797,-0.001143119996,388.9604797,0.006065173075,388.9604797,0.1744597703,388.9604797,0.1400485188,388.9604797,0.2708003223,388.9604797,0.330139488,
388.0323181,0.0004429276159,388.0323181,0.006463620812,388.0323181,0.1725604385,388.0323181,0.1367935985,388.0323181,0.2647279203,388.0323181,0.3261234164,
386.9492493,5.573606541E-5,386.9492493,0.006676204503,386.9492493,0.1668042839,386.9492493,0.1332928687,386.9492493,0.2590450644,386.9492493,0.3206968904,
386.0207825,0.0005772522418,386.0207825,0.007769566495,386.0207825,0.1636956632,386.0207825,0.1294724494,386.0207825,0.2534021437,386.0207825,0.3122036457,
384.9374084,0.0003478136787,384.9374084,0.007026172243,384.9374084,0.1604504883,384.9374084,0.1268341988,384.9374084,0.246753931,384.9374084,0.3056768477,
384.0086365,0.0002066968591,384.0086365,0.007038537413,384.0086365,0.1590417176,384.0086365,0.1240585744,384.0086365,0.243361637,384.0086365,0.2999806702,
382.9249268,-0.0009480992449,382.9249268,0.005578245968,382.9249268,0.1530634165,382.9249268,0.1217341349,382.9249268,0.2388917804,382.9249268,0.295969069,
381.9958496,0.0006762535777,381.9958496,0.007056427654,381.9958496,0.1524607688,381.9958496,0.1212813035,381.9958496,0.2344109267,381.9958496,0.2914834917,
381.0666809,0.000689035398,381.0666809,0.007359967101,381.0666809,0.149306491,381.0666809,0.1191928834,381.0666809,0.2333468497,381.0666809,0.2881134152,
379.9824829,0.0002586778428,379.9824829,0.007239663042,379.9824829,0.1465715766,379.9824829,0.1173517779,379.9824829,0.2294652015,379.9824829,0.2834990919,
379.053009,-3.62403398E-7,379.053009,0.00689862296,379.053009,0.1450683773,379.053009,0.1164601371,379.053009,0.2293394357,379.053009,0.2812499702,
377.9684448,-0.0001589625172,377.9684448,0.007550073322,377.9684448,0.1437629014,377.9684448,0.1163154989,377.9684448,0.2278564274,377.9684448,0.2789129615,
377.0386963,0.0002514255175,377.0386963,0.00747922482,377.0386963,0.1433916092,377.0386963,0.1175287217,377.0386963,0.2289376408,377.0386963,0.2797073722,
375.9538269,-4.907702169E-5,375.9538269,0.00743161235,375.9538269,0.1424771547,375.9538269,0.1166022494,375.9538269,0.2281140238,375.9538269,0.2767198384,
375.0238037,-0.0007207400049,375.0238037,0.007286806591,375.0238037,0.1419465095,375.0238037,0.1173978746,375.0238037,0.2287386358,375.0238037,0.2759701312,
373.9385986,-0.0006140468176,373.9385986,0.007051797118,373.9385986,0.14149037,373.9385986,0.1162396446,373.9385986,0.2308099866,373.9385986,0.2737991512,
373.0082703,-0.0005497804377,373.0082703,0.00602296507,373.0082703,0.1401433349,373.0082703,0.1172817126,373.0082703,0.2305858284,373.0082703,0.2759322226,
371.92276,0.0005922345445,371.92276,0.008061790839,371.92276,0.1415276229,371.92276,0.11859525,371.92276,0.2329333276,371.92276,0.2736467123,
370.992157,0.0007635302609,370.992157,0.007257324643,370.992157,0.1426641494,370.992157,0.1212910935,370.992157,0.2376808673,370.992157,0.2771215439,
370.0614319,-0.0001494916214,370.0614319,0.007504744921,370.0614319,0.1413050443,370.0614319,0.1213501021,370.0614319,0.238823995,370.0614319,0.2766264677,
368.9754333,0.000620489649,368.9754333,0.008733900264,368.9754333,0.1407902539,368.9754333,0.1230132282,368.9754333,0.2421227992,368.9754333,0.2773180008,
368.0444336,0.0002493016364,368.0444336,0.007922785357,368.0444336,0.1423674226,368.0444336,0.1243353561,368.0444336,0.2437453866,368.0444336,0.2770631015,
366.9580994,0.0004676487297,366.9580994,0.008160482161,366.9580994,0.1421396285,366.9580994,0.1246911958,366.9580994,0.2467172891,366.9580994,0.2758786082,
366.026825,-0.0001277543488,366.026825,0.007392036263,366.026825,0.1415089518,366.026825,0.1259188503,366.026825,0.2487433851,366.026825,0.2795274854,
364.9401855,9.744571435E-5,364.9401855,0.007352753077,364.9401855,0.1426422149,364.9401855,0.1277171671,364.9401855,0.2533258796,364.9401855,0.2793229222,
364.0086365,-0.0005683426862,364.0086365,0.007862946019,364.0086365,0.1423425525,364.0086365,0.1284291446,364.0086365,0.2534189522,364.0086365,0.278118223,
363.0769653,-9.700977535E-5,363.0769653,0.007971110754,363.0769653,0.1418599188,363.0769653,0.1289857328,363.0769653,0.2548364401,363.0769653,0.2769781053,
361.9898376,8.651952521E-5,361.9898376,0.007114497945,361.9898376,0.1406674087,361.9898376,0.1300651729,361.9898376,0.2564449012,361.9898376,0.2760987878,
361.0578918,-0.0006073259283,361.0578918,0.007586423773,361.0578918,0.1401040554,361.0578918,0.1305589676,361.0578918,0.2573423982,361.0578918,0.2764147818,
359.970459,-0.000479557435,359.970459,0.008734216914,359.970459,0.1394533664,359.970459,0.1308935583,359.970459,0.2582995892,359.970459,0.2743169069,
359.0382385,-0.0008090625633,359.0382385,0.007520152256,359.0382385,0.1385425776,359.0382385,0.1306312084,359.0382385,0.2587098777,359.0382385,0.273688674,
357.9505005,-0.0004322358291,357.9505005,0.008283653297,357.9505005,0.1387723088,357.9505005,0.1311212033,357.9505005,0.2578623295,357.9505005,0.2705119252,
357.0180359,1.397844585E-6,357.0180359,0.009811437689,357.0180359,0.1371076852,357.0180359,0.1320985705,357.0180359,0.2587467432,357.0180359,0.2678728402,
355.9299622,0.0003775556106,355.9299622,0.008779991418,355.9299622,0.134779796,355.9299622,0.130728811,355.9299622,0.2566192448,355.9299622,0.2661765516,
354.9972229,-0.000884450681,354.9972229,0.008316345513,354.9972229,0.1332125068,354.9972229,0.1292326301,354.9972229,0.2529919446,354.9972229,0.259388268,
354.0643311,0.0009062289027,354.0643311,0.009234851226,354.0643311,0.132084325,354.0643311,0.1298373491,354.0643311,0.252830565,354.0643311,0.2577381432,
352.9758301,0.001037168084,352.9758301,0.009553280659,352.9758301,0.1304841489,352.9758301,0.1283510774,352.9758301,0.2481881231,352.9758301,0.2523348629,
352.0426941,0.001374439569,352.0426941,0.01028262172,352.0426941,0.1297523826,352.0426941,0.1282991767,352.0426941,0.248233512,352.0426941,0.2518010736,
350.9538574,0.00014659109,350.9538574,0.01019598078,350.9538574,0.1274974048,350.9538574,0.125731647,350.9538574,0.2450186312,350.9538574,0.2455769628,
350.0204468,-0.0006891069934,350.0204468,0.006849180907,350.0204468,0.122951895,350.0204468,0.1211731359,350.0204468,0.2369215786,350.0204468,0.2405068725,
348.9313354,-0.0003623559023,348.9313354,0.008923921734,348.9313354,0.1188610494,348.9313354,0.1206863672,348.9313354,0.2345716804,348.9313354,0.2347462624,
347.9976807,-0.0006544216885,347.9976807,0.00845027715,347.9976807,0.1185357347,347.9976807,0.1177483127,347.9976807,0.2299993038,347.9976807,0.23243092,
347.0638733,-0.0003334385401,347.0638733,0.00940377079,347.0638733,0.1180679426,347.0638733,0.1177895218,347.0638733,0.2287398577,347.0638733,0.2283101976,
345.9743042,-0.001039371244,345.9743042,0.007533663884,345.9743042,0.1140842363,345.9743042,0.1145198122,345.9743042,0.2217212617,345.9743042,0.2217429578,
345.0402527,-0.001242610859,345.0402527,0.009602078237,345.0402527,0.1119171977,345.0402527,0.1136242449,345.0402527,0.2216528654,345.0402527,0.2167335749,
343.9503784,9.659129137E-5,343.9503784,0.007823700085,343.9503784,0.1086356491,343.9503784,0.1102338135,343.9503784,0.214506641,343.9503784,0.2136863768,
343.0160828,-0.001853976632,343.0160828,0.007795499172,343.0160828,0.107826665,343.0160828,0.1097060218,343.0160828,0.2107627541,343.0160828,0.2073692977,
341.9259033,3.955556167E-5,341.9259033,0.008286423981,341.9259033,0.1049241796,341.9259033,0.1061031818,341.9259033,0.2101555467,341.9259033,0.2056749612,
340.991333,-0.0006929319934,340.991333,0.009597420692,340.991333,0.1039341018,340.991333,0.1055998951,340.991333,0.2060577124,340.991333,0.2000626028,
340.0566711,0.00112602266,340.0566711,0.009693020955,340.0566711,0.1003952324,340.0566711,0.1042546183,340.0566711,0.2002907544,340.0566711,0.1980138123,
338.9660645,-0.0003193154407,338.9660645,0.008623565547,338.9660645,0.09821626544,338.9660645,0.1012985855,338.9660645,0.1958903372,338.9660645,0.1924648732,
338.0311279,0.0001630086481,338.0311279,0.01008196268,338.0311279,0.09685636312,338.0311279,0.1004150286,338.0311279,0.1916077435,338.0311279,0.1881434172,
336.9402161,0.002553767059,336.9402161,0.01288037281,336.9402161,0.09849368036,336.9402161,0.09872240573,336.9402161,0.1907931268,336.9402161,0.1875756234,
336.0050354,-0.0003708910663,336.0050354,0.009321087971,336.0050354,0.09267689288,336.0050354,0.09484668821,336.0050354,0.186113283,336.0050354,0.1806650311,
335.0697327,0.001233793562,335.0697327,0.01172086596,335.0697327,0.09114599228,335.0697327,0.094589293,335.0697327,0.1810711622,335.0697327,0.1762827486,
333.9783936,-0.0004218916001,333.9783936,0.01047613285,333.9783936,0.0885457769,333.9783936,0.09221379459,333.9783936,0.1756769866,333.9783936,0.1723867357,
333.0428162,0.00157960935,333.0428162,0.01259365678,333.0428162,0.0876916945,333.0428162,0.09037589282,333.0428162,0.1726939529,333.0428162,0.1713036746,
331.9512024,-0.0003236610501,331.9512024,0.01017695386,331.9512024,0.08495461941,331.9512024,0.08853857219,331.9512024,0.169307813,331.9512024,0.1647725999,
331.0154114,-0.0004697315162,331.0154114,0.01126926765,331.0154114,0.08218445629,331.0154114,0.0872477591,331.0154114,0.1662096828,331.0154114,0.1613268554,
329.9234924,-0.0006255754852,329.9234924,0.0121041229,329.9234924,0.08032168448,329.9234924,0.08563263714,329.9234924,0.1614376307,329.9234924,0.1554663181,
328.9874268,0.0008980838466,328.9874268,0.01400985848,328.9874268,0.07904236764,328.9874268,0.08486233652,328.9874268,0.1594346911,328.9874268,0.1530792117,
328.0512695,0.001092622173,328.0512695,0.01504588407,328.0512695,0.0796366334,328.0512695,0.08437400311,328.0512695,0.1570559144,328.0512695,0.1521430165,
326.9589233,0.0001582438708,326.9589233,0.01470281091,326.9589233,0.07655660063,326.9589233,0.08177980781,326.9589233,0.1534418613,326.9589233,0.1468282789,
326.022522,0.0002960551647,326.022522,0.0160526894,326.022522,0.07518749684,326.022522,0.08049239218,326.022522,0.1515117139,326.022522,0.1448393464,
324.9299011,0.0007618706441,324.9299011,0.01704702713,324.9299011,0.07313708961,324.9299011,0.08021832258,324.9299011,0.150187552,324.9299011,0.1415924281,
323.9932251,0.0003056137066,323.9932251,0.01812115312,323.9932251,0.07203077525,323.9932251,0.08004445583,323.9932251,0.1477657259,323.9932251,0.1402812898,
323.0564575,-0.0005751159042,323.0564575,0.01717858948,323.0564575,0.07040382177,323.0564575,0.07710345089,323.0564575,0.1433881819,323.0564575,0.1383689344,
321.9634399,0.0009117801092,321.9634399,0.01861041412,321.9634399,0.07011789083,321.9634399,0.07930639386,321.9634399,0.1436517984,321.9634399,0.1362863183,
321.0264282,0.0003769597097,321.0264282,0.01940174773,321.0264282,0.06919724494,321.0264282,0.07709043473,321.0264282,0.1429466456,321.0264282,0.1351031363,
319.9331055,0.000106482039,319.9331055,0.02030217089,319.9331055,0.06884748489,319.9331055,0.07783613354,319.9331055,0.1421035379,319.9331055,0.1338102221,
318.9958496,-0.001142965048,318.9958496,0.01856294461,318.9958496,0.06854875386,318.9958496,0.07746419311,318.9958496,0.1388239413,318.9958496,0.1321856678,
318.0585022,-5.704892828E-5,318.0585022,0.02023694105,318.0585022,0.06684342027,318.0585022,0.07640407234,318.0585022,0.1388027668,318.0585022,0.1305222809,
316.9647522,0.000537025684,316.9647522,0.02079544403,316.9647522,0.06712962687,316.9647522,0.07677461207,316.9647522,0.1403973699,316.9647522,0.1313737631,
316.0271606,-0.0008613551036,316.0271606,0.02114956267,316.0271606,0.06685009599,316.0271606,0.07636113465,316.0271606,0.1388319582,316.0271606,0.130503729,
314.9331665,0.0003188250412,314.9331665,0.02304878831,314.9331665,0.06851235032,314.9331665,0.07864589989,314.9331665,0.142049402,314.9331665,0.1310096085,
313.9953308,-0.0006725658895,313.9953308,0.02225370333,313.9953308,0.06819745898,313.9953308,0.07912615687,313.9953308,0.1436912566,313.9953308,0.1325793415,
313.057373,0.0001005268496,313.057373,0.02394879796,313.057373,0.06908114254,313.057373,0.07997253537,313.057373,0.1460969001,313.057373,0.134911254,
311.9629822,-4.421098492E-5,311.9629822,0.02493058518,311.9629822,0.06992785633,311.9629822,0.08299072832,311.9629822,0.1494179666,311.9629822,0.1367611736,
311.0248108,0.0006166012026,311.0248108,0.02488565445,311.0248108,0.07171717286,311.0248108,0.0851584971,311.0248108,0.1529250145,311.0248108,0.1382649541,
309.9301147,0.0005613374524,309.9301147,0.02623450011,309.9301147,0.07513350993,309.9301147,0.08814656734,309.9301147,0.1602549106,309.9301147,0.1443295926,
308.9916992,0.0004750601656,308.9916992,0.02606275491,308.9916992,0.07670202106,308.9916992,0.0918020606,308.9916992,0.1661600024,308.9916992,0.1507766098,
308.0531921,-0.0008273036219,308.0531921,0.02634830028,308.0531921,0.08153884858,308.0531921,0.09602444619,308.0531921,0.1756286472,308.0531921,0.1583243459,
306.9581299,-0.0003829951747,306.9581299,0.02723169886,306.9581299,0.08689278364,306.9581299,0.1032553911,306.9581299,0.1858119965,306.9581299,0.1681840122,
306.0193787,-0.0003810295602,306.0193787,0.02764012478,306.0193787,0.09270656854,306.0193787,0.1102149636,306.0193787,0.2000440955,306.0193787,0.1798294634,
304.9240417,0.0004466071841,304.9240417,0.03055276722,304.9240417,0.1027284339,304.9240417,0.1215402633,304.9240417,0.2227629125,304.9240417,0.1996131539,
303.9850464,0.00115124986,303.9850464,0.03296042979,303.9850464,0.1147342771,303.9850464,0.135412544,303.9850464,0.2492709458,303.9850464,0.2247031778,
303.0459595,2.588597567E-7,303.0459595,0.03462317213,303.0459595,0.1228891686,303.0459595,0.1476339251,303.0459595,0.2711978555,303.0459595,0.2426897585,
301.9502258,0.0007416705485,301.9502258,0.04067670181,301.9502258,0.1376051158,301.9502258,0.1696992815,301.9502258,0.3042221069,301.9502258,0.2656257153,
301.0109253,0.0005975743406,301.0109253,0.05065595731,301.0109253,0.1501157135,301.0109253,0.1922792345,301.0109253,0.3431968987,301.0109253,0.2961683869,
300.0715027,5.15679094E-5,300.0715027,0.06999442726,300.0715027,0.1724618524,300.0715027,0.2280452251,300.0715027,0.396323204,300.0715027,0.3339933753,
298.9754028,0.0003651197185,298.9754028,0.09853862971,298.9754028,0.19342044,298.9754028,0.2727255523,298.9754028,0.4641084373,298.9754028,0.3776327372,
298.0357666,0.0001216034143,298.0357666,0.1340863407,298.0357666,0.2095607817,298.0357666,0.3158893883,298.0357666,0.5253615975,298.0357666,0.4011087716,
296.9393921,0.0001020026903,296.9393921,0.2185138613,296.9393921,0.2338421941,296.9393921,0.3987497389,296.9393921,0.6457216144,296.9393921,0.4531497657,
295.9995422,0.0002572014637,295.9995422,0.3192047179,295.9995422,0.2639120519,295.9995422,0.512396872,295.9995422,0.7820333242,295.9995422,0.5072466731,
295.0595703,-0.0002706828527,295.0595703,0.5251387358,295.0595703,0.2988609374,295.0595703,0.71058321,295.0595703,1.024063349,295.0595703,0.5908107758,
293.9627991,-0.0001697787666,293.9627991,0.9079743028,293.9627991,0.3430503607,293.9627991,1.078310251,293.9627991,1.393195033,293.9627991,0.6753292084,
293.0226135,0.000305017893,293.0226135,1.289283276,293.0226135,0.3760382235,293.0226135,1.422196388,293.0226135,1.723763943,293.0226135,0.7353167534,
291.9256287,5.306947787E-5,291.9256287,1.944138527,291.9256287,0.4066714942,291.9256287,1.828936696,291.9256287,2.294233322,291.9256287,0.7942925096,
290.9852295,0.0009026232874,290.9852295,2.482658386,290.9852295,0.430450201,290.9852295,2.408673286,290.9852295,2.762197256,290.9852295,0.8260653019,
290.0447083,0.0004075068282,290.0447083,2.693557978,290.0447083,0.4591665864,290.0447083,2.707847118,290.0447083,3.242582083,290.0447083,0.8840386868,
