baseline,,bm3WT_5in1000,,
Wavelength (nm),Abs,Wavelength (nm),Abs,
318.9958496,-0.0004097885685,318.9958496,0.06237842888,
318.0585022,0.0005939194234,318.0585022,0.06221854687,
316.9647522,-0.000366494176,316.9647522,0.06108207256,
316.0271606,0.002344102366,316.0271606,0.06256536394,
314.9331665,0.0004302307498,314.9331665,0.06288290024,
313.9953308,0.001033794833,313.9953308,0.06468455493,
313.057373,0.0001674109371,313.057373,0.06372182816,
311.9629822,0.0005550908973,311.9629822,0.06535582244,
311.0248108,0.000772165542,311.0248108,0.06677500904,
309.9301147,0.000765708508,309.9301147,0.06844554842,
308.9916992,-0.0003585796803,308.9916992,0.07118011266,
308.0531921,0.001036104164,308.0531921,0.07707615197,
306.9581299,0.0002603873436,306.9581299,0.08050815761,
306.0193787,0.001280159922,306.0193787,0.08618223667,
