blank,,bm3Rep2_workingconc,,bm3Rep3_workingconc,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
467.0215149,-0.0003712014295,467.0215149,0.0528572686,467.0215149,0.04900591448,
465.9508667,0.0002509074984,465.9508667,0.05475662649,465.9508667,0.05182298273,
465.03302,5.744476221E-5,465.03302,0.05648321286,465.03302,0.05446460843,
463.9619446,-0.001893566223,463.9619446,0.05682565644,463.9619446,0.05431570858,
463.0437317,-0.0006204057136,463.0437317,0.05800123513,463.0437317,0.05490814149,
461.97229,-0.0003539757454,461.97229,0.06005594507,461.97229,0.05831272528,
461.0537109,0.0005707981181,461.0537109,0.06192254275,461.0537109,0.05872968584,
459.9818726,0.0001249954366,459.9818726,0.06494685262,459.9818726,0.0625295192,
459.0629578,0.0001819387981,459.0629578,0.06569205225,459.0629578,0.06270318478,
457.9906921,0.0001407907112,457.9906921,0.06836906821,457.9906921,0.06576541811,
457.0714417,-0.0002856353531,457.0714417,0.07147239149,457.0714417,0.06944144517,
455.9987793,-0.001004920457,455.9987793,0.07269342989,455.9987793,0.07107463479,
454.9258728,0.0008477640222,454.9258728,0.07655916363,454.9258728,0.07351653278,
454.0061035,-0.001035497524,454.0061035,0.0785818398,454.0061035,0.07613133639,
452.9328308,-0.001287418185,452.9328308,0.08166775852,452.9328308,0.07989408821,
452.0126953,-0.0008855873602,452.0126953,0.08474577963,452.0126953,0.083534576,
450.9390259,0.0005783927627,450.9390259,0.08883416653,450.9390259,0.08737366647,
450.0185547,-0.002397194738,450.0185547,0.09157909453,450.0185547,0.0901478976,
448.9444885,-0.001475475961,448.9444885,0.09661743045,448.9444885,0.0948568061,
448.0236816,0.001630819519,448.0236816,0.1028278098,448.0236816,0.1007104367,
446.9492188,-0.0009907159256,446.9492188,0.1063628942,446.9492188,0.1043902263,
446.0280762,-0.0002883774578,446.0280762,0.1103354245,446.0280762,0.110403046,
444.9532166,-0.001204046072,444.9532166,0.1170017943,444.9532166,0.1155891046,
444.0317383,0.0002222620096,444.0317383,0.1218866259,444.0317383,0.1205954254,
442.9564819,0.0006268408033,442.9564819,0.1304483861,442.9564819,0.1289277673,
442.034668,1.307261118E-5,442.034668,0.1378389001,442.034668,0.1373463571,
440.9590454,0.001248486922,440.9590454,0.1478430331,440.9590454,0.1475659907,
440.0368958,0.0002566834446,440.0368958,0.1534412801,440.0368958,0.1540326625,
438.9608765,0.001050142222,438.9608765,0.1638210863,438.9608765,0.1661046743,
438.0384216,-0.0004888143158,438.0384216,0.174167186,438.0384216,0.1748409718,
436.9620056,-0.0007009954425,436.9620056,0.1865475327,436.9620056,0.1892946064,
436.0391846,-0.0003713566111,436.0391846,0.1990364045,436.0391846,0.2019900978,
434.9624023,-0.0001005294616,434.9624023,0.2137572914,434.9624023,0.2165700048,
434.0392761,0.0002974280505,434.0392761,0.2261642814,434.0392761,0.2288337201,
432.9620972,-0.0007153129554,432.9620972,0.2452845275,432.9620972,0.2475186735,
432.0386353,-0.0003341110714,432.0386353,0.2639782131,432.0386353,0.2678234279,
430.9610901,-0.001273171278,430.9610901,0.284986496,430.9610901,0.2881335616,
430.037323,0.001036778791,430.037323,0.3041916192,430.037323,0.3105376959,
428.9593811,-0.000252107915,428.9593811,0.3284508586,428.9593811,0.3331750929,
428.0352783,-0.0002078663383,428.0352783,0.34225595,428.0352783,0.3467828035,
426.9569702,-0.001742508146,426.9569702,0.366694659,426.9569702,0.374322325,
426.0325317,-0.0001681744616,426.0325317,0.3887317479,426.0325317,0.3986518681,
424.9538574,-0.0001109330915,424.9538574,0.4088019431,424.9538574,0.417006284,
424.0291138,-0.001702388981,424.0291138,0.4247981906,424.0291138,0.4329756796,
422.9500427,-0.002031431766,422.9500427,0.4416847825,422.9500427,0.4503535628,
422.0249939,-0.001534910873,422.0249939,0.4561042488,422.0249939,0.4631300867,
420.9455566,0.0008107022732,420.9455566,0.4713154137,420.9455566,0.4798330069,
420.0201721,9.389855404E-5,420.0201721,0.4770065248,420.0201721,0.4855111539,
418.9403992,-0.0001668806508,418.9403992,0.4816262722,418.9403992,0.4922451079,
418.014679,-0.001408137614,418.014679,0.484973073,418.014679,0.4931136072,
416.9345398,-0.001133980346,416.9345398,0.4838868976,416.9345398,0.4914612174,
416.0085144,-0.0007607432199,416.0085144,0.4784730673,416.0085144,0.4860602021,
414.9279785,-0.0008379999199,414.9279785,0.4710680842,414.9279785,0.4800025821,
414.0016785,0.000161791555,414.0016785,0.4641543329,414.0016785,0.4690479934,
413.0751953,-0.00111131114,413.0751953,0.4560886323,413.0751953,0.4593938887,
411.9941406,0.0006747238804,411.9941406,0.4449858963,411.9941406,0.4471428394,
411.0673523,0.0001602637058,411.0673523,0.4308653772,411.0673523,0.435998261,
409.9859314,-0.000588558556,409.9859314,0.4163537621,409.9859314,0.4173424542,
409.0588379,-0.0007012538845,409.0588379,0.4062788785,409.0588379,0.4069373012,
407.9770508,-0.001141570974,407.9770508,0.3907537162,407.9770508,0.3908679485,
407.0496826,-0.001057396061,407.0496826,0.3775552213,407.0496826,0.3833450675,
405.9675293,-0.0003786501475,405.9675293,0.3642727137,405.9675293,0.3674742579,
405.0398254,6.21566578E-5,405.0398254,0.3537432551,405.0398254,0.3536095321,
403.9573364,-0.0005963654839,403.9573364,0.3418052197,403.9573364,0.3409443796,
403.0293274,-0.0007939213538,403.0293274,0.3305173814,403.0293274,0.3284252882,
401.9464722,-0.0007951615844,401.9464722,0.3213568926,401.9464722,0.3185213506,
401.018158,-0.001391830272,401.018158,0.3118850887,401.018158,0.3118295372,
399.934967,-0.0009262469248,399.934967,0.3036132753,399.934967,0.2980949879,
399.0063477,0.0008006398566,399.0063477,0.2987140417,399.0063477,0.2943639457,
397.9227905,-4.95429158E-5,397.9227905,0.2896135151,397.9227905,0.281368345,
396.9938965,0.001035040361,396.9938965,0.2852458358,396.9938965,0.277179867,
396.0648499,0.001032756874,396.0648499,0.2790246606,396.0648499,0.2712367177,
394.9807739,-0.0003451816156,394.9807739,0.2704935968,394.9807739,0.2618255615,
394.0514526,0.000302272063,394.0514526,0.26525563,394.0514526,0.2590200007,
392.967041,0.0008306202944,392.967041,0.25903669,392.967041,0.2526512146,
392.037384,-0.000692363421,392.037384,0.2520439327,392.037384,0.2444342971,
390.9526367,-0.0002109194174,390.9526367,0.2469003052,390.9526367,0.2382993698,
390.0227051,2.676691656E-5,390.0227051,0.2411065996,390.0227051,0.2330336273,
388.9375916,0.0007251533098,388.9375916,0.2326217592,388.9375916,0.2273578048,
388.0073547,-0.0005383014795,388.0073547,0.228823632,388.0073547,0.2215148062,
387.0769958,-0.0002806684934,387.0769958,0.2252623588,387.0769958,0.2152306288,
385.9914246,-0.0002388100402,385.9914246,0.2200617492,385.9914246,0.2122620195,
385.0607605,-5.62206842E-5,385.0607605,0.2130074352,385.0607605,0.207040146,
383.974823,-0.001865575556,383.974823,0.208650589,383.974823,0.2025550306,
383.0438843,-0.0001755749108,383.0438843,0.2070184648,383.0438843,0.1992475539,
381.9576111,-0.0001857697498,381.9576111,0.2038000226,381.9576111,0.1920097768,
381.0263672,-0.001092152437,381.0263672,0.1995372474,381.0263672,0.1917895526,
379.9397583,-0.0005572261289,379.9397583,0.1951053143,379.9397583,0.1889709383,
379.0082397,-4.654047734E-5,379.0082397,0.1938111037,379.0082397,0.1862967014,
378.0765991,0.00033706252,378.0765991,0.1911405921,378.0765991,0.1843721122,
376.989502,9.879209392E-5,376.989502,0.1897467524,376.989502,0.18308869,
376.0575562,0.000882260967,376.0575562,0.1877660006,376.0575562,0.1819889694,
374.9701538,0.002333015436,374.9701538,0.1886997521,374.9701538,0.1824145764,
374.0379333,-0.0005043281126,374.0379333,0.1840731353,374.0379333,0.1775795072,
372.9501648,-0.0002863079717,372.9501648,0.1857743859,372.9501648,0.1789485365,
372.0176697,-8.857274952E-5,372.0176697,0.1848587841,372.0176697,0.1773549467,
370.9295959,-0.0007562985993,370.9295959,0.183844924,370.9295959,0.1790424734,
369.9968262,-0.0008240998723,369.9968262,0.1842777729,369.9968262,0.1777567863,
369.0639038,-9.209250857E-5,369.0639038,0.1844821572,369.0639038,0.1785564125,
367.9753723,-0.0002253565326,367.9753723,0.1839254498,367.9753723,0.1770395488,
367.0421753,-0.00182768458,367.0421753,0.1847938448,367.0421753,0.1769413501,
365.9533081,-0.0007963501848,365.9533081,0.1850369871,365.9533081,0.1794748604,
365.0198364,0.0001654687367,365.0198364,0.1853383034,365.0198364,0.1790999025,
363.9306335,0.0004641762935,363.9306335,0.1845681816,363.9306335,0.1768630743,
362.9969177,7.336703129E-5,362.9969177,0.1860578954,362.9969177,0.1805958152,
362.0630493,-0.0004093230527,362.0630493,0.184073925,362.0630493,0.1798072606,
360.9733887,0.001668627025,360.9733887,0.1855750382,360.9733887,0.1806943864,
360.0392456,-0.0002798924106,360.0392456,0.1841269284,360.0392456,0.1789553016,
358.9492798,0.0005317124887,358.9492798,0.1821591109,358.9492798,0.1782653183,
358.0148621,0.000768586935,358.0148621,0.1812225133,358.0148621,0.1782326102,
356.9245605,0.0005222526379,356.9245605,0.178314805,356.9245605,0.1754858643,
355.9898987,0.0003559743636,355.9898987,0.1770477593,355.9898987,0.1744535863,
355.0550842,-0.001102480688,355.0550842,0.1759915054,355.0550842,0.1737269163,
353.9643555,0.001144216163,353.9643555,0.1727043539,353.9643555,0.1704519987,
353.0292969,0.001356755733,353.0292969,0.1737407744,353.0292969,0.1706020832,
351.9382324,0.0001991864265,351.9382324,0.1698196232,351.9382324,0.1667824239,
351.0028992,0.0004963622196,351.0028992,0.167616576,351.0028992,0.1627834737,
350.0674438,2.966633292E-5,350.0674438,0.1637138575,350.0674438,0.1610144526,
348.9759216,-0.0008744272636,348.9759216,0.1618196517,348.9759216,0.1588399708,
348.0402222,0.0001504235261,348.0402222,0.1584253162,348.0402222,0.1545936614,
346.9483948,0.000315094745,346.9483948,0.1559839398,346.9483948,0.153215304,
346.0124207,-0.00203210162,346.0124207,0.1522716582,346.0124207,0.150529325,
345.0763245,-0.0005124468007,345.0763245,0.1495087892,345.0763245,0.1474160999,
343.9840698,-0.0004234432708,343.9840698,0.1466044188,343.9840698,0.1444073021,
343.047699,0.0006138015888,343.047699,0.1431242228,343.047699,0.1425079554,
341.9551392,-0.0001687954791,341.9551392,0.1402532309,341.9551392,0.1375398487,
341.0185242,-3.370222475E-5,341.0185242,0.1383053958,341.0185242,0.133963868,
339.9256592,0.0008287010714,339.9256592,0.137302205,339.9256592,0.1348927468,
338.9888,-0.001040869043,338.9888,0.1325543672,338.9888,0.1305954307,
338.0517883,0.0005600933218,338.0517883,0.1286427826,338.0517883,0.1266076565,
336.9584961,0.00126595865,336.9584961,0.1278155744,336.9584961,0.1270460635,
336.0212708,0.0004951960291,336.0212708,0.1257557422,336.0212708,0.123715505,
334.9276733,-0.0004458898038,334.9276733,0.1196722537,334.9276733,0.1181981191,
333.9901733,0.0005113157677,333.9901733,0.1186781228,333.9901733,0.1172925979,
333.0525513,0.001141490997,333.0525513,0.1173701286,333.0525513,0.1141889021,
331.9585266,0.0006352400524,331.9585266,0.1144936308,331.9585266,0.1102787629,
331.0206604,-0.001554823946,331.0206604,0.1107221246,331.0206604,0.1077073663,
329.9263611,9.07915819E-5,329.9263611,0.1097197235,329.9263611,0.1078673154,
328.9882507,0.0005322567886,328.9882507,0.1081317067,328.9882507,0.1041363925,
328.0500183,0.0004632174969,328.0500183,0.1056362092,328.0500183,0.1012841687,
326.9552917,-0.0001499056525,326.9552917,0.1020488515,326.9552917,0.09970896691,
326.0168152,-0.0001810087415,326.0168152,0.1024700329,326.0168152,0.09945531189,
324.9217834,-0.001345485332,324.9217834,0.09963800758,324.9217834,0.09703492373,
323.9830627,-0.0005521589774,323.9830627,0.0988234356,323.9830627,0.09310097247,
323.0442505,0.001956149004,323.0442505,0.09810956568,323.0442505,0.09455228597,
321.9487915,0.0004966991255,321.9487915,0.09464092553,321.9487915,0.09299690276,
321.0097351,0.00022827067,321.0097351,0.09423836321,321.0097351,0.09166917205,
320.0705566,-0.0003338006791,320.0705566,0.09234360605,320.0705566,0.08902338147,
318.9747009,0.0005230820389,318.9747009,0.09164551646,318.9747009,0.08925653994,
318.0352783,-0.0006407742621,318.0352783,0.09101901948,318.0352783,0.08634796739,
316.9391479,0.0003165713279,316.9391479,0.08986805379,316.9391479,0.08667936921,
315.9994812,0.0001517441706,315.9994812,0.08836552501,315.9994812,0.08629021049,
315.0597229,0.0001979174267,315.0597229,0.08855650574,315.0597229,0.08608344197,
313.9631653,0.001136689447,313.9631653,0.0907523036,313.9631653,0.0878508687,
313.0231628,-0.0006663111271,313.0231628,0.08961826563,313.0231628,0.08670506626,
311.9263611,0.0006683201646,311.9263611,0.0912925154,311.9263611,0.08961613476,
310.9861145,0.0002412206522,310.9861145,0.09076981246,310.9861145,0.08754438162,
310.0457458,-0.0003590452252,310.0457458,0.0936833322,310.0457458,0.08959437162,
308.9485474,0.0006516760914,308.9485474,0.09732771665,308.9485474,0.09402253479,
308.0079651,-0.0003230402654,308.0079651,0.1002956927,308.0079651,0.0972347036,
307.0672607,-0.0003163148649,307.0672607,0.1048618928,307.0672607,0.1022629142,
305.9696655,0.0006277222419,305.9696655,0.1112470031,305.9696655,0.106666252,
305.028717,-0.001574013848,305.028717,0.1165402606,305.028717,0.115554817,
303.9308472,-0.0009513537516,303.9308472,0.1287523806,303.9308472,0.1276300251,
302.9896851,0.0002549480705,302.9896851,0.1418760568,302.9896851,0.1397036165,
302.0484314,-0.001095664105,302.0484314,0.1535901278,302.0484314,0.15101327,
300.9501648,0.0002972726361,300.9501648,0.1707629859,300.9501648,0.1653356105,
300.0086975,-0.0007847226807,300.0086975,0.1880456507,300.0086975,0.1852417737,
299.0671082,0.0002431631874,299.0671082,0.2099046856,299.0671082,0.2063250542,
297.9684448,0.0001419559558,297.9684448,0.2319527715,297.9684448,0.2294902802,
297.0266418,2.283202411E-5,297.0266418,0.2511355877,297.0266418,0.2483234107,
295.9277344,-0.0007325759507,295.9277344,0.2834735513,295.9277344,0.2747713327,
294.9856873,0.001063583768,294.9856873,0.3100971878,294.9856873,0.3099407256,
294.0435486,0.0002254217397,294.0435486,0.3513371348,294.0435486,0.3585859835,
292.9442444,0.0005357297487,292.9442444,0.4153985977,292.9442444,0.4110013545,
292.0018921,-0.0007515954785,292.0018921,0.4610694349,292.0018921,0.4571564794,
291.0594177,-0.0006732895854,291.0594177,0.497479856,291.0594177,0.4882088304,
289.9597778,0.000446892227,289.9597778,0.5368034244,289.9597778,0.5314227343,
289.0170898,-0.0004268568591,289.0170898,0.5710932612,289.0170898,0.5640352368,
288.0743103,0.0009243354434,288.0743103,0.5953179598,288.0743103,0.5986335874,
286.9742737,-0.0001186450681,286.9742737,0.6471116543,286.9742737,0.6597893834,
286.03125,-0.0001359835878,286.03125,0.6999013424,286.03125,0.7041826844,
284.9309692,0.0002988527704,284.9309692,0.7474060655,284.9309692,0.7538859248,
283.9877625,-0.0005144635215,283.9877625,0.7949729562,283.9877625,0.7943831086,
283.0444641,-0.0006549903192,283.0444641,0.8109249473,283.0444641,0.8172587752,
281.9437866,-0.0002712520072,281.9437866,0.835175395,281.9437866,0.8335776925,
281.0002747,-0.0006632095901,281.0002747,0.8430019617,281.0002747,0.8476347923,
280.0566406,-0.0005111023202,280.0566406,0.8629582524,280.0566406,0.8629182577,
278.9556274,-0.0006693092873,278.9556274,0.8801071644,278.9556274,0.8820409179,
278.0118103,-0.0003873918904,278.0118103,0.88916713,278.0118103,0.8911632299,
277.0678711,0.0005896164803,277.0678711,0.8901666999,277.0678711,0.8961848021,
275.9664917,0.0006845759926,275.9664917,0.8908793926,275.9664917,0.8975992799,
275.0223694,0.0004686852917,275.0223694,0.8945062757,275.0223694,0.898439467,
274.078125,0.0004586567229,274.078125,0.8953246474,274.078125,0.8981147408,
272.9764099,0.000320612482,272.9764099,0.8817710876,272.9764099,0.8905560374,
272.0319519,-0.0004115471675,272.0319519,0.8783815503,272.0319519,0.8863015175,
270.9299927,0.000446944061,270.9299927,0.8742098212,270.9299927,0.8785839081,
269.9853516,0.0007281092694,269.9853516,0.8734827638,269.9853516,0.8752331734,
269.0406189,0.000223064897,269.0406189,0.8679087162,269.0406189,0.8721971512,
267.9382935,-0.0003783915017,267.9382935,0.8618309498,267.9382935,0.8666664362,
266.9933777,0.001421625959,266.9933777,0.8504977226,266.9933777,0.8535478711,
266.0483398,0.001205187058,266.0483398,0.8345915675,266.0483398,0.8376094103,
264.9456787,0.001850928413,264.9456787,0.8262166977,264.9456787,0.8287822604,
264.0004578,-0.0001630509942,264.0004578,0.814119339,264.0004578,0.8086352348,
263.0551147,0.0018272202,263.0551147,0.7975760102,263.0551147,0.7981157899,
261.9521179,-0.0007567120483,261.9521179,0.780572176,261.9521179,0.7823852301,
261.0065918,0.001028553466,261.0065918,0.7683828473,261.0065918,0.7692430019,
260.0610046,-0.0008898239466,260.0610046,0.7574201822,260.0610046,0.7616764307,
258.9576721,0.0004184670106,258.9576721,0.750233233,258.9576721,0.7566444278,
258.0118713,0.0008162781596,258.0118713,0.7401695848,258.0118713,0.7435911894,
257.0659485,-0.002311460441,257.0659485,0.7234294415,257.0659485,0.7285534739,
255.9622955,0.0001203864376,255.9622955,0.7047575712,255.9622955,0.702529192,
255.0162048,-0.001793605741,255.0162048,0.6789552569,255.0162048,0.691177249,
254.0700226,-0.0007661696873,254.0700226,0.677410543,254.0700226,0.6823842525,
252.9660339,4.325760892E-5,252.9660339,0.6705974936,252.9660339,0.6771572828,
252.0196686,-0.0008580998983,252.0196686,0.662445128,252.0196686,0.6690185666,
251.0732117,0.00120705599,251.0732117,0.6579601765,251.0732117,0.6635329127,
249.9690857,0.002094141906,249.9690857,0.6483231187,249.9690857,0.6567277312,
249.0280762,0.0007580328383,249.0280762,0.6497446299,249.0280762,0.6553544402,
247.9301453,-0.0002616283309,247.9301453,0.6580444574,247.9301453,0.6644411087,
246.9889526,-0.002874113852,246.9889526,0.6691316962,246.9889526,0.6781757474,
246.0476837,-0.0001159019012,246.0476837,0.6860772371,246.0476837,0.6904093623,
244.9494171,0.0004242451978,244.9494171,0.7178697586,244.9494171,0.7267466187,
244.0079651,0.0003473214456,244.0079651,0.7671350241,244.0079651,0.7756747603,
243.0664215,0.0001418005995,243.0664215,0.7917913795,243.0664215,0.823107779,
241.9678497,7.61373085E-5,241.9678497,0.8677497506,241.9678497,0.8813348413,
241.026123,0.000280539185,241.026123,0.9438280463,241.026123,0.9570616484,
239.9273529,0.000973989605,239.9273529,1.062848806,239.9273529,1.088735938,
238.9854431,0.0009882850572,238.9854431,1.213630199,238.9854431,1.227934718,
238.043457,0.001578232506,238.043457,1.354054093,238.043457,1.458689451,
236.9443817,0.0002848390432,236.9443817,1.625977516,236.9443817,1.629961371,
236.0022125,-0.0004578884109,236.0022125,1.851056814,236.0022125,1.924830675,
235.059967,0.001394045888,235.059967,2.078241825,235.059967,2.702900887,
233.9605865,0.0005478336243,233.9605865,2.514625072,233.9605865,10,
233.018158,0.001175284502,233.018158,1.937324047,233.018158,3.396606445,
232.0756531,0.000326233916,232.0756531,2.534219503,232.0756531,3.291847706,
230.9759827,-0.001803504885,230.9759827,3.434479237,230.9759827,3.124839067,
230.0332947,-0.001016077236,230.0332947,2.039347649,230.0332947,2.876797915,
228.9334106,-0.0006960333558,228.9334106,2.574298143,228.9334106,2.355359554,
227.9905701,0.001201890409,227.9905701,3.362833738,227.9905701,10,
227.0476532,-0.001857946045,227.0476532,3.067826033,227.0476532,10,
225.947464,-6.201834913E-5,225.947464,2.264371872,225.947464,3.024963379,
225.0043793,-0.002875759499,225.0043793,2.587455511,225.0043793,2.759627342,
224.061203,-0.0009714485495,224.061203,2.58637476,224.061203,10,
222.9607391,0.007375343237,222.9607391,1.84258461,222.9607391,2.602528811,
222.017395,-0.01017553452,222.017395,1.867694378,222.017395,2.438812494,
221.0739899,0.01941817813,221.0739899,1.605691075,221.0739899,1.657398343,
219.9732361,0.00622102106,219.9732361,2.198718309,219.9732361,1.39110899,
219.0296631,0.004241716582,219.0296631,1.265475869,219.0296631,1.890046358,
217.9287109,-0.03535287455,217.9287109,2.611875296,217.9287109,2.007619143,
216.9849701,0.03582317755,216.9849701,1.64578414,216.9849701,1.016333103,
216.041153,0.05704575777,216.041153,0.8685515523,216.041153,1.260304093,
214.9399414,-0.01903010905,214.9399414,10,214.9399414,10,
213.9959564,0.05277561769,213.9959564,1.006926179,213.9959564,1.173505545,
213.0518951,0.02300727181,213.0518951,0.5308244228,213.0518951,0.8027586937,
211.9504089,-0.08496153355,211.9504089,0.5479999185,211.9504089,0.8759612441,
211.0061951,0.1886525601,211.0061951,1.01827848,211.0061951,1.047276258,
210.0619202,-0.06942602247,210.0619202,0.4430906773,210.0619202,0.03169369325,
208.9601593,0.1957559586,208.9601593,0.7027029395,208.9601593,0.3374400735,
208.0157166,-0.50856179,208.0157166,10,208.0157166,1.328999519,
207.0711975,-0.3059908152,207.0711975,0.02290233783,207.0711975,-0.1728055924,
205.9691772,-0.1007101312,205.9691772,-0.3690610826,205.9691772,0.4648830593,
205.0245056,-0.00297418586,205.0245056,0.6098921299,205.0245056,0.0389364101,
203.9223022,0.218777284,203.9223022,0.7267875671,203.9223022,10,
202.977478,0.1321474165,202.977478,-0.05883310363,202.977478,0.5749920011,
202.0325928,-0.1593239307,202.0325928,-0.4899869859,202.0325928,0.9703012109,
200.93013,-0.1933486313,200.93013,-0.1016949937,200.93013,-0.1770314872,
199.9848938,0.663402617,199.9848938,10,199.9848938,0.6970368028,

blank,
blank
Collection Time: 05/11/2019 15:36:11
Operator Name  :
Scan Software Version: 3.00(339)
Parameter List :
Instrument                        Cary 50
Instrument Version                3.00
Start (nm)                        800.0
Stop (nm)                         200.0
X Mode                            Nanometers
Y Mode                            Abs
UV-Vis Scan Rate (nm/min)         4800.00
UV-Vis Data Interval (nm)         1.00
UV-Vis Ave. Time (sec)            0.0125
Beam Mode                         Dual Beam
Baseline Correction               On
Baseline Type                     Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode                        Off
Comments
Method Log     :
Method Name    :
Date/Time stamp: 05/11/2019 15:35:00
Method Modifications:
Common Interval nm Changed: 05/11/2019 15:35:25, Old:     5.00, New:     1.00
Baseline Correction Changed: 05/11/2019 15:35:25, Old:0, New:1
Storage Changed: 05/11/2019 15:35:25, Old:1, New:0
End Method Modifications
<Current Wavelength> , 202.0

bm3Rep2_workingconc,
bm3Rep2_workingconc
Collection Time: 05/11/2019 15:36:35
Operator Name  :
Scan Software Version: 3.00(339)
Parameter List :
Instrument                        Cary 50
Instrument Version                3.00
Start (nm)                        800.0
Stop (nm)                         200.0
X Mode                            Nanometers
Y Mode                            Abs
UV-Vis Scan Rate (nm/min)         4800.00
UV-Vis Data Interval (nm)         1.00
UV-Vis Ave. Time (sec)            0.0125
Beam Mode                         Dual Beam
Baseline Correction               On
Baseline Type                     Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode                        Off
Comments
Method Log     :
Method Name    :
Date/Time stamp: 05/11/2019 15:35:00
Method Modifications:
Common Interval nm Changed: 05/11/2019 15:35:25, Old:     5.00, New:     1.00
Baseline Correction Changed: 05/11/2019 15:35:25, Old:0, New:1
Storage Changed: 05/11/2019 15:35:25, Old:1, New:0
End Method Modifications
<Current Wavelength> , 202.0

bm3Rep3_workingconc,
bm3Rep3_workingconc
Collection Time: 05/11/2019 15:36:56
Operator Name  :
Scan Software Version: 3.00(339)
Parameter List :
Instrument                        Cary 50
Instrument Version                3.00
Start (nm)                        800.0
Stop (nm)                         200.0
X Mode                            Nanometers
Y Mode                            Abs
UV-Vis Scan Rate (nm/min)         4800.00
UV-Vis Data Interval (nm)         1.00
UV-Vis Ave. Time (sec)            0.0125
Beam Mode                         Dual Beam
Baseline Correction               On
Baseline Type                     Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode                        Off
Comments
Method Log     :
Method Name    :
Date/Time stamp: 05/11/2019 15:35:00
Method Modifications:
Common Interval nm Changed: 05/11/2019 15:35:25, Old:     5.00, New:     1.00
Baseline Correction Changed: 05/11/2019 15:35:25, Old:0, New:1
Storage Changed: 05/11/2019 15:35:25, Old:1, New:0
End Method Modifications
<Current Wavelength> , 202.0

