baseline,,b0,,p0,,b1,,p1,,b2,,p2,,b3,,p3,,b4,,p4,,b5,,p5,,b6,,p6,,b7,,b7,,p7,,b8,,p8,,b9,,p9,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
342.9896545,0.0001064043608,342.9896545,0.001031459542,342.9896545,0.5362462997,342.9896545,0.0006021106383,342.9896545,0.6784946918,342.9896545,0.000380586891,342.9896545,0.6696335077,342.9896545,0.00499195559,342.9896545,0.4331620932,342.9896545,0.00113559945,342.9896545,0.4385905266,342.9896545,0.005251266994,342.9896545,0.6486863494,342.9896545,0.004960534628,342.9896545,0.5808238983,342.9896545,0.03442369774,342.9896545,0.00557604339,342.9896545,0.4593732655,342.9896545,0.002395324875,342.9896545,0.452563405,342.9896545,0.002346470952,342.9896545,0.5979819894,
341.9827271,-0.0001245454187,341.9827271,0.0008652974502,341.9827271,0.5246531367,341.9827271,0.0006254409673,341.9827271,0.662932694,341.9827271,-2.873247468E-005,341.9827271,0.6546491385,341.9827271,0.005400611088,341.9827271,0.4244843721,341.9827271,0.001311186003,341.9827271,0.4291990697,341.9827271,0.005136784166,341.9827271,0.6386806369,341.9827271,0.004909218289,341.9827271,0.5687257051,341.9827271,0.03451920673,341.9827271,0.005247284193,341.9827271,0.4503916502,341.9827271,0.002874577185,341.9827271,0.4430557787,341.9827271,0.00250135432,341.9827271,0.5868206024,
341.0144348,-0.000463835866,341.0144348,0.000723623496,341.0144348,0.514990449,341.0144348,0.0009152821149,341.0144348,0.6507319212,341.0144348,-0.0001809569803,341.0144348,0.6435983181,341.0144348,0.004658248276,341.0144348,0.4169987142,341.0144348,0.0006163679063,341.0144348,0.421010673,341.0144348,0.005393010564,341.0144348,0.6247466803,341.0144348,0.004801290575,341.0144348,0.5569707155,341.0144348,0.03420544043,341.0144348,0.006033411715,341.0144348,0.44141078,341.0144348,0.001783030806,341.0144348,0.4353379309,341.0144348,0.002214564011,341.0144348,0.5759577155,
340.0072632,-0.0005147737684,340.0072632,0.001095450833,340.0072632,0.5049105287,340.0072632,0.0005869207089,340.0072632,0.6366600394,340.0072632,-0.0002050202456,340.0072632,0.6290432215,340.0072632,0.005192266777,340.0072632,0.4093396962,340.0072632,0.0008533663349,340.0072632,0.4131366611,340.0072632,0.005695021711,340.0072632,0.6137072444,340.0072632,0.004523885436,340.0072632,0.5473021269,340.0072632,0.03456592932,340.0072632,0.005874167196,340.0072632,0.433177352,340.0072632,0.002714429051,340.0072632,0.4262802899,340.0072632,0.00215282687,340.0072632,0.5643929243,
338.9999084,-0.0001447302202,338.9999084,0.0009978328599,338.9999084,0.4939962626,338.9999084,0.0007532096351,338.9999084,0.6234365702,338.9999084,0.0001480412029,338.9999084,0.6157414317,338.9999084,0.00539390184,338.9999084,0.4002758563,338.9999084,0.001314120018,338.9999084,0.4048700035,338.9999084,0.005463388748,338.9999084,0.6015060544,338.9999084,0.004984702449,338.9999084,0.5355145335,338.9999084,0.0345071815,338.9999084,0.006263904739,338.9999084,0.4251373112,338.9999084,0.002588035073,338.9999084,0.4177068174,338.9999084,0.00222921255,338.9999084,0.5519497991,
337.9924622,-0.0004658527905,337.9924622,0.0006434579846,337.9924622,0.4839739203,337.9924622,0.0003926604986,337.9924622,0.6096289754,337.9924622,-0.0004483205848,337.9924622,0.6023625135,337.9924622,0.00549442647,337.9924622,0.391538918,337.9924622,0.001261415426,337.9924622,0.3969265223,337.9924622,0.005644720048,337.9924622,0.5888454318,337.9924622,0.004738504533,337.9924622,0.5247659087,337.9924622,0.03413621336,337.9924622,0.006020970177,337.9924622,0.4157086909,337.9924622,0.002602461958,337.9924622,0.4088753164,337.9924622,0.002374007367,337.9924622,0.5417138338,
336.9848328,6.808063063E-006,336.9848328,0.0008399052895,336.9848328,0.4729268253,336.9848328,0.0003900954907,336.9848328,0.5959639549,336.9848328,6.034438411E-005,336.9848328,0.588632822,336.9848328,0.005116431974,336.9848328,0.3835413456,336.9848328,0.000854637241,336.9848328,0.387386024,336.9848328,0.005488711875,336.9848328,0.5756688118,336.9848328,0.005135291256,336.9848328,0.5118213892,336.9848328,0.03403362259,336.9848328,0.005781266838,336.9848328,0.4063971341,336.9848328,0.002323672408,336.9848328,0.4002172649,336.9848328,0.002250028308,336.9848328,0.529921174,
336.0158691,-0.0001512512536,336.0158691,0.001309706131,336.0158691,0.4624289572,336.0158691,0.0008038816159,336.0158691,0.5819959641,336.0158691,-0.000311037933,336.0158691,0.5761806369,336.0158691,0.005959267262,336.0158691,0.3755581677,336.0158691,0.0009785557631,336.0158691,0.378572315,336.0158691,0.006093156524,336.0158691,0.5612344146,336.0158691,0.005424331874,336.0158691,0.5018184781,336.0158691,0.03459208459,336.0158691,0.006076749414,336.0158691,0.3972046077,336.0158691,0.002760120202,336.0158691,0.3921321332,336.0158691,0.002725082915,336.0158691,0.5175163746,
335.0079956,-0.0004238053225,335.0079956,0.0009624186787,335.0079956,0.4521495998,335.0079956,0.0008610437508,335.0079956,0.569385469,335.0079956,-0.0003387669276,335.0079956,0.5625572205,335.0079956,0.00527097052,335.0079956,0.3676809967,335.0079956,0.0008716003504,335.0079956,0.370813638,335.0079956,0.005921924021,335.0079956,0.5492987633,335.0079956,0.00541639002,335.0079956,0.489166975,335.0079956,0.03396321833,335.0079956,0.005916623399,335.0079956,0.3900674582,335.0079956,0.002472638153,335.0079956,0.3831372559,335.0079956,0.002232517116,335.0079956,0.5058755875,
334,-3.924135672E-005,334,0.0009916060371,334,0.4419250786,334,0.0009414309752,334,0.5561983585,334,-6.859240239E-005,334,0.5503844023,334,0.005916676018,334,0.359351933,334,0.001363922609,334,0.3623164594,334,0.006371250842,334,0.5372309089,334,0.005543714855,334,0.4804710746,334,0.03460433334,334,0.006157766562,334,0.3810966909,334,0.003132939804,334,0.3736165166,334,0.002860011067,334,0.4943073392,
332.9918518,0.0002117988624,332.9918518,0.001052243984,332.9918518,0.4321396351,332.9918518,0.0008438735385,332.9918518,0.5436138511,332.9918518,-0.0003096928122,332.9918518,0.5367303491,332.9918518,0.00602354249,332.9918518,0.3514634371,332.9918518,0.001288234256,332.9918518,0.3545276821,332.9918518,0.006497147959,332.9918518,0.5243778825,332.9918518,0.005598488729,332.9918518,0.4684703648,332.9918518,0.03440823033,332.9918518,0.006240742281,332.9918518,0.3723635375,332.9918518,0.002843517344,332.9918518,0.3646568954,332.9918518,0.002873144113,332.9918518,0.4816168249,
331.9835815,-0.0003303863341,331.9835815,0.001227615168,331.9835815,0.4216717184,331.9835815,0.001218166202,331.9835815,0.5308222771,331.9835815,-0.0004496652691,331.9835815,0.5234789848,331.9835815,0.005496235564,331.9835815,0.3425181508,331.9835815,0.0009780109394,331.9835815,0.3463441432,331.9835815,0.006258311216,331.9835815,0.5120933652,331.9835815,0.005673069973,331.9835815,0.456256777,331.9835815,0.03425809741,331.9835815,0.006410182919,331.9835815,0.3629539907,331.9835815,0.00290879258,331.9835815,0.3573017418,331.9835815,0.002596967155,331.9835815,0.4720438421,
331.0139465,0.0001856420713,331.0139465,0.001059457776,331.0139465,0.4120757282,331.0139465,0.0007773779216,331.0139465,0.5182931423,331.0139465,5.547717228E-005,331.0139465,0.5133368373,331.0139465,0.006171183661,331.0139465,0.3343170881,331.0139465,0.001379555324,331.0139465,0.3371943235,331.0139465,0.006445728708,331.0139465,0.4987513423,331.0139465,0.006144717801,331.0139465,0.4457452893,331.0139465,0.03457773104,331.0139465,0.006611385383,331.0139465,0.3540363312,331.0139465,0.003327986458,331.0139465,0.3492895663,331.0139465,0.002747615799,331.0139465,0.4590782225,
330.0054016,0.0001812913833,330.0054016,0.001047599246,330.0054016,0.4020591676,330.0054016,0.0008345106617,330.0054016,0.5053289533,330.0054016,-0.0003210226423,330.0054016,0.4991130233,330.0054016,0.006193581037,330.0054016,0.3274155855,330.0054016,0.0007490866701,330.0054016,0.3294608295,330.0054016,0.006558953784,330.0054016,0.4874714911,330.0054016,0.005738221109,330.0054016,0.4356995523,330.0054016,0.03370666504,330.0054016,0.006418195553,330.0054016,0.3478942215,330.0054016,0.002861340065,330.0054016,0.3397930861,330.0054016,0.002797140274,330.0054016,0.4499800801,
328.9967041,0.000180566276,328.9967041,0.001884517143,328.9967041,0.3928481042,328.9967041,0.001126515679,328.9967041,0.4950707555,328.9967041,0.0002130160865,328.9967041,0.4899497926,328.9967041,0.006517197005,328.9967041,0.3206748962,328.9967041,0.001948400284,328.9967041,0.3229343593,328.9967041,0.007038800512,328.9967041,0.4779306352,328.9967041,0.006401749793,328.9967041,0.4261462986,328.9967041,0.03494630381,328.9967041,0.007074003108,328.9967041,0.3399931192,328.9967041,0.003758969484,328.9967041,0.3325037956,328.9967041,0.003103451803,328.9967041,0.4395944178,
327.987915,0.0004841043556,327.987915,0.001846691011,327.987915,0.3837213516,327.987915,0.001565840095,327.987915,0.4831705093,327.987915,-7.817491678E-006,327.987915,0.4784272611,327.987915,0.00667105196,327.987915,0.3128983676,327.987915,0.002017806051,327.987915,0.3149521053,327.987915,0.007295414805,327.987915,0.4658353925,327.987915,0.006431856658,327.987915,0.4179656208,327.987915,0.03479205444,327.987915,0.007475432474,327.987915,0.3310810626,327.987915,0.003806911875,327.987915,0.3246206343,327.987915,0.00345162116,327.987915,0.4289219379,
327.0177612,4.276572508E-005,327.0177612,0.001378854155,327.0177612,0.3751443028,327.0177612,0.000882157241,327.0177612,0.4717496932,327.0177612,-0.0001828199893,327.0177612,0.468396455,327.0177612,0.006361321546,327.0177612,0.305417031,327.0177612,0.001358079957,327.0177612,0.3075031936,327.0177612,0.006848128978,327.0177612,0.455801636,327.0177612,0.006447410211,327.0177612,0.4062205851,327.0177612,0.03392000124,327.0177612,0.007419894449,327.0177612,0.3242417574,327.0177612,0.002902251668,327.0177612,0.3178404272,327.0177612,0.003358741757,327.0177612,0.4193710089,
326.008728,0.0003254567564,326.008728,0.001598809264,326.008728,0.3685815334,326.008728,0.001564255334,326.008728,0.4633900225,326.008728,0.0006312737241,326.008728,0.4582014978,326.008728,0.006887813564,326.008728,0.2989862859,326.008728,0.001445260132,326.008728,0.3016163707,326.008728,0.007253745105,326.008728,0.4462186694,326.008728,0.00693107862,326.008728,0.3985386491,326.008728,0.03459662572,326.008728,0.007464898285,326.008728,0.3184126914,326.008728,0.003958920948,326.008728,0.3102380633,326.008728,0.003596249968,326.008728,0.4105834961,
324.9994812,0.0003732029872,324.9994812,0.001667327713,324.9994812,0.3609900773,324.9994812,0.001479622792,324.9994812,0.4529476464,324.9994812,0.0004713025992,324.9994812,0.4508837759,324.9994812,0.007307023741,324.9994812,0.2937932611,324.9994812,0.00202511414,324.9994812,0.2951984406,324.9994812,0.007718944922,324.9994812,0.4366728067,324.9994812,0.006923977286,324.9994812,0.3902388215,324.9994812,0.03471165895,324.9994812,0.007763057481,324.9994812,0.3118307292,324.9994812,0.003689049743,324.9994812,0.30379498,324.9994812,0.003656156361,324.9994812,0.401419431,
323.9901733,0.0003219595528,323.9901733,0.001203811262,323.9901733,0.3547941446,323.9901733,0.001553422073,323.9901733,0.4453652799,323.9901733,-0.0002851179743,323.9901733,0.4442464411,323.9901733,0.007124286611,323.9901733,0.2890259027,323.9901733,0.001341487397,323.9901733,0.2902445793,323.9901733,0.007336272392,323.9901733,0.4293555915,323.9901733,0.006711141206,323.9901733,0.3837735057,323.9901733,0.03404958174,323.9901733,0.00753197819,323.9901733,0.3063859642,323.9901733,0.003664353397,323.9901733,0.2992310226,323.9901733,0.00345454365,323.9901733,0.3949610889,
322.9807129,0.0002896570077,322.9807129,0.001897100708,322.9807129,0.3476625979,322.9807129,0.0007841463084,322.9807129,0.4370034635,322.9807129,-9.079848678E-005,322.9807129,0.4368361831,322.9807129,0.007239847444,322.9807129,0.2833303809,322.9807129,0.001645344542,322.9807129,0.2848200798,322.9807129,0.008021471091,322.9807129,0.4224571884,322.9807129,0.007467347663,322.9807129,0.3754551113,322.9807129,0.03398639336,322.9807129,0.0078684818,322.9807129,0.3008085191,322.9807129,0.003519049613,322.9807129,0.2939025462,322.9807129,0.003490605159,322.9807129,0.3875664771,
322.0099182,-1.765387242E-005,322.0099182,0.001387371798,322.0099182,0.3417250514,322.0099182,0.001083798823,322.0099182,0.4306256771,322.0099182,-0.000374305062,322.0099182,0.4297476411,322.0099182,0.007355359849,322.0099182,0.2783123255,322.0099182,0.001466298127,322.0099182,0.2800680697,322.0099182,0.007818217389,322.0099182,0.4138070941,322.0099182,0.006676204503,322.0099182,0.3699374497,322.0099182,0.03389203921,322.0099182,0.008089929819,322.0099182,0.2960984111,322.0099182,0.003572524758,322.0099182,0.2888309956,322.0099182,0.003265569219,322.0099182,0.3805129826,
321.0001831,-2.640360663E-006,321.0001831,0.001348420396,321.0001831,0.3368926048,321.0001831,0.001231405302,321.0001831,0.4238187969,321.0001831,0.0001227427128,321.0001831,0.4240918458,321.0001831,0.007784851827,321.0001831,0.27394104,321.0001831,0.001964938128,321.0001831,0.2764421403,321.0001831,0.008067011833,321.0001831,0.4080122411,321.0001831,0.00726574799,321.0001831,0.3645631373,321.0001831,0.03414917737,321.0001831,0.008194878697,321.0001831,0.2921309173,321.0001831,0.00366631127,321.0001831,0.2838548124,321.0001831,0.003783906111,321.0001831,0.3748186529,
319.9903564,0.000235911124,319.9903564,0.00146557088,319.9903564,0.3325061202,319.9903564,0.001165551133,319.9903564,0.4186265767,319.9903564,-0.0004264948075,319.9903564,0.4181136191,319.9903564,0.007788857911,319.9903564,0.2711760998,319.9903564,0.001677098451,319.9903564,0.2720414996,319.9903564,0.007890940644,319.9903564,0.4027352631,319.9903564,0.007482437883,319.9903564,0.3599608243,319.9903564,0.03386889771,319.9903564,0.008358117193,319.9903564,0.2876423299,319.9903564,0.004003463313,319.9903564,0.2804741859,319.9903564,0.003666259116,319.9903564,0.3701470792,
319.0192261,-0.0002601795713,319.0192261,0.001557604643,319.0192261,0.3292832673,319.0192261,0.001092129154,319.0192261,0.4138864279,319.0192261,-0.0002161975572,319.0192261,0.4148934186,319.0192261,0.007764111739,319.0192261,0.2685292363,319.0192261,0.001417314867,319.0192261,0.2694003284,319.0192261,0.007925842889,319.0192261,0.3995086849,319.0192261,0.007754413877,319.0192261,0.3565441966,319.0192261,0.03377034143,319.0192261,0.007964888588,319.0192261,0.2855454683,319.0192261,0.004231574479,319.0192261,0.2778552473,319.0192261,0.003559370525,319.0192261,0.3659309447,
318.0090942,-0.0001199390172,318.0090942,0.001600186224,318.0090942,0.3264320195,318.0090942,0.0009802161949,318.0090942,0.4111371636,318.0090942,-0.0003999610781,318.0090942,0.4114330709,318.0090942,0.008209967986,318.0090942,0.2663635015,318.0090942,0.001589533989,318.0090942,0.2680063546,318.0090942,0.008395669982,318.0090942,0.3968895376,318.0090942,0.00804430712,318.0090942,0.3540025651,318.0090942,0.03401562199,318.0090942,0.008697189391,318.0090942,0.2824961841,318.0090942,0.004158782307,318.0090942,0.2751874328,318.0090942,0.003590821056,318.0090942,0.3631120622,
316.9988708,-6.217364717E-005,316.9988708,0.001100070192,316.9988708,0.3249484599,316.9988708,0.001187613816,316.9988708,0.4091413617,316.9988708,-0.0005319931079,316.9988708,0.4100444019,316.9988708,0.008800727315,316.9988708,0.2650382817,316.9988708,0.001573270303,316.9988708,0.2664302886,316.9988708,0.008725131862,316.9988708,0.3944327533,316.9988708,0.007932829671,316.9988708,0.3516897261,316.9988708,0.03357061744,316.9988708,0.008668535389,316.9988708,0.2817648351,316.9988708,0.004122534301,316.9988708,0.2743130624,316.9988708,0.003948236816,316.9988708,0.3609501123,
315.9884949,-0.0002754428715,315.9884949,0.0009021823062,315.9884949,0.3246071637,315.9884949,0.001039944473,315.9884949,0.4079889059,315.9884949,-0.0005850945017,315.9884949,0.4089893699,315.9884949,0.008409683593,315.9884949,0.2645552754,315.9884949,0.001492298441,315.9884949,0.2655593157,315.9884949,0.008734005503,315.9884949,0.3939567804,315.9884949,0.008312439546,315.9884949,0.3520330489,315.9884949,0.03373399749,315.9884949,0.008707568049,315.9884949,0.2815270722,315.9884949,0.004179952201,315.9884949,0.2730644047,315.9884949,0.003841383383,315.9884949,0.3607551754,
315.0168457,6.666148693E-005,315.0168457,0.001969514647,315.0168457,0.3255963624,315.0168457,0.001652074512,315.0168457,0.4096412659,315.0168457,1.780991079E-005,315.0168457,0.4097215831,315.0168457,0.009159444831,315.0168457,0.2663257122,315.0168457,0.002122911159,315.0168457,0.2664480805,315.0168457,0.009391841479,315.0168457,0.3955243826,315.0168457,0.008942286484,315.0168457,0.3525753915,315.0168457,0.0337337181,315.0168457,0.009176734835,315.0168457,0.2826789021,315.0168457,0.00465903338,315.0168457,0.2742296755,315.0168457,0.004505994264,315.0168457,0.362008065,
314.0062256,-7.790977543E-005,314.0062256,0.001957293134,314.0062256,0.3275276423,314.0062256,0.001422561007,314.0062256,0.4118075669,314.0062256,-0.0004074093013,314.0062256,0.4118108451,314.0062256,0.009319448844,314.0062256,0.2678605914,314.0062256,0.001942705829,314.0062256,0.2680852711,314.0062256,0.009686376899,314.0062256,0.3974003196,314.0062256,0.0082706986,314.0062256,0.3541039824,314.0062256,0.03337886557,314.0062256,0.009466494434,314.0062256,0.2846354246,314.0062256,0.004307071678,314.0062256,0.2758265436,314.0062256,0.004089007154,314.0062256,0.3636339009,
312.9954834,-8.463886479E-005,312.9954834,0.001799666206,312.9954834,0.3309944272,312.9954834,0.001057304093,312.9954834,0.4170283973,312.9954834,-0.0003603384539,312.9954834,0.4168429375,312.9954834,0.009656308219,312.9954834,0.270317018,312.9954834,0.002101945458,312.9954834,0.2714646459,312.9954834,0.009928325191,312.9954834,0.4024026394,312.9954834,0.009335555136,312.9954834,0.3601156473,312.9954834,0.03358510509,312.9954834,0.009988979436,312.9954834,0.2888087928,312.9954834,0.005383417942,312.9954834,0.2797603905,312.9954834,0.004480754491,312.9954834,0.3686475754,
311.9845886,0.0001860046177,311.9845886,0.001867436455,311.9845886,0.3370066881,311.9845886,0.001593690948,311.9845886,0.4236730039,311.9845886,-0.0003556311131,311.9845886,0.4232591093,311.9845886,0.01011229958,311.9845886,0.2761588097,311.9845886,0.002237929031,311.9845886,0.275308609,311.9845886,0.010228022,311.9845886,0.4091222584,311.9845886,0.009791315533,311.9845886,0.3667256236,311.9845886,0.03380310535,311.9845886,0.01021328662,311.9845886,0.2932958305,311.9845886,0.005142808892,311.9845886,0.2838047743,311.9845886,0.004580675624,311.9845886,0.3736748397,
311.0124817,0.0003841104917,311.0124817,0.002248259028,311.0124817,0.3443409204,311.0124817,0.001799146412,311.0124817,0.4330236018,311.0124817,0.0001003714933,311.0124817,0.4309149683,311.0124817,0.0110455025,311.0124817,0.2830663621,311.0124817,0.002570275916,311.0124817,0.2819043696,311.0124817,0.01140698325,311.0124817,0.4193599522,311.0124817,0.01047679596,311.0124817,0.3748756945,311.0124817,0.03346852213,311.0124817,0.01082655042,311.0124817,0.3005578816,311.0124817,0.005649073515,311.0124817,0.2901590765,311.0124817,0.005204186309,311.0124817,0.3832887113,
310.0013733,4.141774752E-006,310.0013733,0.001992268488,310.0013733,0.3553011715,310.0013733,0.00160821469,310.0013733,0.4459295869,310.0013733,2.997698539E-005,310.0013733,0.4421106577,310.0013733,0.01126217376,310.0013733,0.2928476036,310.0013733,0.002534004161,310.0013733,0.2914761007,310.0013733,0.01176639739,310.0013733,0.4316246212,310.0013733,0.01074213628,310.0013733,0.385743022,310.0013733,0.03324121609,310.0013733,0.0113442177,310.0013733,0.3086737692,310.0013733,0.00565924868,310.0013733,0.2999388278,310.0013733,0.005168820731,310.0013733,0.3932899237,
308.9901123,-1.273570979E-005,308.9901123,0.00225031469,308.9901123,0.3644247353,308.9901123,0.001979968278,308.9901123,0.4597885609,308.9901123,-9.457702981E-005,308.9901123,0.4590222538,308.9901123,0.01209076121,308.9901123,0.3017981648,308.9901123,0.002410239773,308.9901123,0.298761636,308.9901123,0.01224213094,308.9901123,0.447920233,308.9901123,0.01160899922,308.9901123,0.4001825452,308.9901123,0.03331549838,308.9901123,0.01182286628,308.9901123,0.3194904327,308.9901123,0.006098354235,308.9901123,0.3104592562,308.9901123,0.005643435288,308.9901123,0.4080648124,
308.0176392,0.0004124557308,308.0176392,0.00268002064,308.0176392,0.3830334246,308.0176392,0.002214173786,308.0176392,0.4818889797,308.0176392,-0.000121957557,308.0176392,0.4770450592,308.0176392,0.0125870211,308.0176392,0.3170745075,308.0176392,0.002677546348,308.0176392,0.3137651384,308.0176392,0.01342364214,308.0176392,0.4678036273,308.0176392,0.0123683298,308.0176392,0.4170168042,308.0176392,0.03345999494,308.0176392,0.01307181735,308.0176392,0.3353688121,308.0176392,0.006723470986,308.0176392,0.3232292831,308.0176392,0.006111690775,308.0176392,0.4270036519,
307.006134,0.0005330084241,307.006134,0.00297519844,307.006134,0.4078032076,307.006134,0.002565927105,307.006134,0.5142543316,307.006134,-0.0001810604881,307.006134,0.5015766621,307.006134,0.01375726238,307.006134,0.3372863233,307.006134,0.002962270752,307.006134,0.3346832693,307.006134,0.01391220745,307.006134,0.4975934625,307.006134,0.01347306464,307.006134,0.4472128153,307.006134,0.03298983723,307.006134,0.01401745062,307.006134,0.3567675054,307.006134,0.006797614507,307.006134,0.3450807631,307.006134,0.006844710093,307.006134,0.4555973113,
305.9944763,0.0001759307779,305.9944763,0.002872674959,305.9944763,0.4358173013,305.9944763,0.0025748068,305.9944763,0.5425909758,305.9944763,-0.0006188547704,305.9944763,0.5375637412,305.9944763,0.01491852943,305.9944763,0.3610593379,305.9944763,0.003487786977,305.9944763,0.3606868088,305.9944763,0.01531014312,305.9944763,0.531649828,305.9944763,0.01444622595,305.9944763,0.4774545133,305.9944763,0.03266310692,305.9944763,0.01539204363,305.9944763,0.3816690743,305.9944763,0.007182418369,305.9944763,0.370370388,305.9944763,0.007212421391,305.9944763,0.4851819575,
304.9827881,0.0001794527197,304.9827881,0.002833355684,304.9827881,0.4693594575,304.9827881,0.00246662437,304.9827881,0.5932482481,304.9827881,-0.0001507337147,304.9827881,0.5822250843,304.9827881,0.01633833908,304.9827881,0.3916277587,304.9827881,0.003513360396,304.9827881,0.3852061629,304.9827881,0.01694602706,304.9827881,0.5796653628,304.9827881,0.01605851948,304.9827881,0.5165635943,304.9827881,0.03264471889,304.9827881,0.0167643819,304.9827881,0.41315642,304.9827881,0.008716785349,304.9827881,0.4016101956,304.9827881,0.007698076311,304.9827881,0.5279639959,
304.0098267,0.0002404436527,304.0098267,0.00359781622,304.0098267,0.5101329684,304.0098267,0.003300650045,304.0098267,0.6404547095,304.0098267,-1.547953252E-005,304.0098267,0.6294249296,304.0098267,0.01832723618,304.0098267,0.4247320294,304.0098267,0.00424223952,304.0098267,0.421107471,304.0098267,0.01857010275,304.0098267,0.6287782192,304.0098267,0.01736272499,304.0098267,0.5581698418,304.0098267,0.0327504687,304.0098267,0.01808385551,304.0098267,0.4488840699,304.0098267,0.009494381025,304.0098267,0.4353712201,304.0098267,0.008867776021,304.0098267,0.5681141019,
302.9978333,4.887545947E-005,302.9978333,0.00362159498,302.9978333,0.5726515055,302.9978333,0.003264212981,302.9978333,0.7164399028,302.9978333,-0.0004144953564,302.9978333,0.6931300759,302.9978333,0.02014631219,302.9978333,0.4737821519,302.9978333,0.003713173093,302.9978333,0.4653760791,302.9978333,0.02010046318,302.9978333,0.6977217793,302.9978333,0.01929113269,302.9978333,0.6302215457,302.9978333,0.03215916082,302.9978333,0.02023479715,302.9978333,0.4990772605,302.9978333,0.01009687968,302.9978333,0.4804455638,302.9978333,0.009107655846,302.9978333,0.6344627142,
301.9857178,-0.0002380856313,301.9857178,0.004257191904,301.9857178,0.6236963868,301.9857178,0.00368247088,301.9857178,0.7840921879,301.9857178,-0.0005606903578,301.9857178,0.7603114843,301.9857178,0.02228253148,301.9857178,0.5261887312,301.9857178,0.004677506629,301.9857178,0.5205543637,301.9857178,0.02271761186,301.9857178,0.7623020411,301.9857178,0.02165596187,301.9857178,0.6896725297,301.9857178,0.03219637647,301.9857178,0.0225504972,301.9857178,0.5457030535,301.9857178,0.01154463645,301.9857178,0.5327945948,301.9857178,0.01029160712,301.9857178,0.7013558745,
301.0123901,-3.235625627E-005,301.0123901,0.004543137271,301.0123901,0.6914976239,301.0123901,0.004002261441,301.0123901,0.8592717052,301.0123901,-0.0003638560302,301.0123901,0.8406140208,301.0123901,0.02568197809,301.0123901,0.5799066424,301.0123901,0.005685763434,301.0123901,0.5797570348,301.0123901,0.02608441375,301.0123901,0.847102046,301.0123901,0.02434713766,301.0123901,0.7634589076,301.0123901,0.03239460662,301.0123901,0.02509971708,301.0123901,0.6131042242,301.0123901,0.0130790472,301.0123901,0.5913602114,301.0123901,0.01228545327,301.0123901,0.7885302901,
300.0000305,5.363903983E-005,300.0000305,0.005702444352,300.0000305,0.7715963125,300.0000305,0.005182626192,300.0000305,0.9595661163,300.0000305,-0.0003410948557,300.0000305,0.9305587411,300.0000305,0.029045498,300.0000305,0.64874506,300.0000305,0.006426917855,300.0000305,0.6419717669,300.0000305,0.03035235032,300.0000305,0.9464306235,300.0000305,0.02879319154,300.0000305,0.8505096436,300.0000305,0.03228216618,300.0000305,0.02810173482,300.0000305,0.6781169772,300.0000305,0.01489313226,300.0000305,0.6634065509,300.0000305,0.01425026916,300.0000305,0.8540545702,
298.9875488,-3.624020337E-006,298.9875488,0.006087722257,298.9875488,0.8451647758,298.9875488,0.005713696126,298.9875488,1.06478858,298.9875488,-0.0006514751003,298.9875488,1.02722919,298.9875488,0.0328800641,298.9875488,0.7171903849,298.9875488,0.007058585063,298.9875488,0.7150591612,298.9875488,0.033039134,298.9875488,1.047051311,298.9875488,0.03252526373,298.9875488,0.9383211136,298.9875488,0.03189133108,298.9875488,0.03255921975,298.9875488,0.7692637444,298.9875488,0.01663160138,298.9875488,0.7297535539,298.9875488,0.01585479826,298.9875488,0.9633365273,
298.013916,-6.864416355E-005,298.013916,0.007373763248,298.013916,0.947674036,298.013916,0.007004521322,298.013916,1.207281947,298.013916,-0.0005271841655,298.013916,1.147957802,298.013916,0.03868567944,298.013916,0.7977406979,298.013916,0.008170927875,298.013916,0.7883553505,298.013916,0.03843998164,298.013916,1.154694557,298.013916,0.03706758097,298.013916,1.040295124,298.013916,0.03221597522,298.013916,0.03855233267,298.013916,0.8360235691,298.013916,0.01923668757,298.013916,0.813372016,298.013916,0.01811529696,298.013916,1.068358302,
297.0012207,-0.0001468521514,297.0012207,0.008158793673,297.0012207,1.047561526,297.0012207,0.007871196605,297.0012207,1.301952004,297.0012207,-0.0004258224508,297.0012207,1.271530747,297.0012207,0.04334906116,297.0012207,0.8851085901,297.0012207,0.009307758883,297.0012207,0.8545303941,297.0012207,0.04290048033,297.0012207,1.295731425,297.0012207,0.0430145897,297.0012207,1.15695262,297.0012207,0.03207094222,297.0012207,0.04320112243,297.0012207,0.940013051,297.0012207,0.02277541347,297.0012207,0.9048163295,297.0012207,0.02123814262,297.0012207,1.209572077,
