baseline,,bm3WT_HemePM,,
Wavelength (nm),Abs,Wavelength (nm),Abs,
313.9264526,-2.821478847E-5,313.9264526,0.0519586876,
312.9880676,-0.0003063817567,312.9880676,0.0531658195,
312.0495911,0.0002739340416,312.0495911,0.05429614335,
310.9545593,9.835192759E-5,310.9545593,0.05564463139,
310.0158386,0.0006158753531,310.0158386,0.05743089318,
309.0770264,-0.0003178151383,309.0770264,0.05970842391,
307.9815979,0.0005766301765,307.9815979,0.06369431317,
307.0425415,-0.0009446381009,307.0425415,0.0654187426,
305.9468689,-0.0004116506025,305.9468689,0.07109229267,
305.0075684,-0.0003117104934,305.0075684,0.07570882887,
304.0681763,0.0007012472488,304.0681763,0.08247626573,
302.9721069,-0.0003234023752,302.9721069,0.090979442,
302.0325012,-0.0001887712278,302.0325012,0.09745252877,
300.9361267,-0.0004080817162,300.9361267,0.1062515005,
299.9963074,-0.0001726768533,299.9963074,0.1113968268,
299.056366,0.001076013781,299.056366,0.1211055964,
297.9596252,-6.548656529E-5,297.9596252,0.1343736202,
297.0194397,-0.0001177134327,297.0194397,0.1448452324,
295.9224548,-0.0001778002043,295.9224548,0.1568252146,
294.9820557,-0.000183958502,294.9820557,0.1675509363,
294.0415649,-9.343829151E-5,294.0415649,0.1839728951,
292.9442139,-0.0005076893722,292.9442139,0.1980064511,
292.003479,-0.0005608454812,292.003479,0.2060992718,
291.0626831,-0.0001817849843,291.0626831,0.2129346877,
289.9649353,-0.0002156800911,289.9649353,0.2255147249,
289.0238953,-0.0006215947797,289.0238953,0.2388720363,
287.9259033,-0.0003632870212,287.9259033,0.2564331591,
286.9846497,0.0002602578315,286.9846497,0.2680721879,
286.0433044,-0.0002857388463,286.0433044,0.2760894597,
284.9449463,-0.0005314243026,284.9449463,0.2807962298,
284.0033569,-0.0004532855237,284.0033569,0.2828488648,
283.0617065,-0.0002016566432,283.0617065,0.2853498161,
281.9629822,5.539950507E-5,281.9629822,0.2874497771,
281.0211182,0.0001573375193,281.0211182,0.2890107334,
279.9221191,0.0006415655371,279.9221191,0.2870166898,
278.9800415,-0.0007178455708,278.9800415,0.2852267027,
278.0378723,0.0001720204309,278.0378723,0.2833797336,
276.9385376,9.330305329E-5,276.9385376,0.2790340781,
275.9961548,-8.096376405E-5,275.9961548,0.2746682167,
275.0536804,-8.184371836E-5,275.0536804,0.2701727152,
273.9539795,-0.0004234432708,273.9539795,0.263032645,
273.0112915,-0.0006758224918,273.0112915,0.2578290403,
272.068512,0.0008914693026,272.068512,0.2543833554,
270.9684753,-4.120850645E-5,270.9684753,0.2491421998,
270.0254822,3.769160685E-5,270.0254822,0.2436288297,
268.9252014,0.0003552748822,268.9252014,0.2335967273,
267.9820251,0.0006206192775,267.9820251,0.2279889435,
267.0387573,0.00221365341,267.0387573,0.2258715183,
265.9381409,0.001377971261,265.9381409,0.2156910896,
264.9946594,0.001820539474,264.9946594,0.2103969753,
264.0510864,-0.002635308076,264.0510864,0.2019354552,
262.9501343,3.960733738E-5,262.9501343,0.1975455135,
262.0063477,0.0005676877336,262.0063477,0.1943283379,
261.0625,2.832017344E-5,261.0625,0.1927924007,
259.9612122,0.0006905910559,259.9612122,0.1885317862,
259.0171509,-0.001916916342,259.0171509,0.1808758378,
258.072998,5.819555736E-5,258.072998,0.1769905239,
256.9713745,0.0006901502493,256.9713745,0.173373431,
256.0270386,0.001402901486,256.0270386,0.1721231788,
254.9252014,-0.001067776815,254.9252014,0.1700245887,
253.9806671,-0.001128610107,253.9806671,0.1707392484,
253.0360413,-0.001386772841,253.0360413,0.1723766029,
251.9338837,-6.595243758E-5,251.9338837,0.1765495092,
250.9890747,0.0006873242091,250.9890747,0.1802850813,
250.0441742,0.0004394553835,250.0441742,0.1852349043,
248.947998,-0.0002766328689,248.947998,0.1952970773,
248.0085449,-0.0004768165527,248.0085449,0.2021374255,
247.0690155,-0.001116991509,247.0690155,0.2111645639,
245.9727936,0.0002734418958,245.9727936,0.2370524704,
245.0330658,-5.420183516E-5,245.0330658,0.2571374178,
243.9366302,-0.0003469404473,243.9366302,0.2900503278,
242.9967346,-0.0004014610604,242.9967346,0.3195070028,
242.0567474,-0.0008896689978,242.0567474,0.355353266,
240.9600067,-0.002058535814,240.9600067,0.4162709117,
240.0198364,-0.0007843609201,240.0198364,0.482373476,
238.9228821,-0.0006579885376,238.9228821,0.5819999576,
237.9825439,-0.0005413005129,237.9825439,0.681412816,
237.0421143,-0.0009910258232,237.0421143,0.790843904,
235.9448547,0.001265439438,235.9448547,0.9295684099,
235.0042572,1.159706881E-5,235.0042572,1.067548275,
234.0635834,-0.001130262506,234.0635834,1.276183009,
232.9660187,-0.0003721842368,232.9660187,1.432381153,
232.025177,-0.0009910258232,232.025177,1.547379375,
230.9274139,0.0001563794067,230.9274139,1.713703871,
229.9863892,-0.001014631009,229.9863892,1.773730397,
229.0452728,-0.004331518896,229.0452728,2.080652237,
227.9472198,-0.003166859969,227.9472198,2.140375376,
227.0059509,-0.001491367351,227.0059509,2.24582696,
226.0646057,-0.001791646471,226.0646057,2.398135662,
224.9662628,-0.003381281858,224.9662628,2.238851786,
224.0247345,0.002962192753,224.0247345,2.258697987,
222.9261932,0.02564344928,222.9261932,2.135695457,
221.9845123,0.004076307639,221.9845123,2.061662197,
221.0427551,0.02168464102,221.0427551,1.978958011,
219.943924,-0.01235949248,219.943924,2.167485714,
219.0019989,-0.004997978453,219.0019989,1.841336608,
218.0599976,-0.0394365415,218.0599976,1.532524824,
216.960907,-0.02451609075,216.960907,1.177159429,
216.0187378,-0.03160502762,216.0187378,1.055651784,
215.0765076,0.06744622439,215.0765076,1.083993673,
213.9771271,0.007119286805,213.9771271,0.6809583902,
213.034729,0.05653124303,213.034729,0.4193103611,
211.9351807,-0.05525550619,211.9351807,0.4641875029,
210.9926147,-0.1106018946,210.9926147,0.4251928031,
210.0499878,0.01821802743,210.0499878,0.370279938,
208.9501648,0.1014536768,208.9501648,0.1919066757,
208.0073853,0.01840014569,208.0073853,0.1401031613,
207.0645294,-0.08186149597,207.0645294,0.297398001,
205.9644318,-0.1570680439,205.9644318,0.3006296754,
205.0214233,-0.1724180877,205.0214233,0.03166214377,
204.0783539,0.3018259704,204.0783539,0.342205435,
202.9779968,0.2811188996,202.9779968,0.5024383068,
202.0347748,-0.1441055089,202.0347748,0.1543660909,
200.9342499,0.1895007491,200.9342499,0.06902910024,
199.9907532,0.1118193343,199.9907532,0.6288143992,

baseline,
baseline
Collection Time: 18/06/2019 14:56:35
Operator Name  :
Scan Software Version: 3.00(339)
Parameter List :
Instrument                        Cary 50
Instrument Version                3.00
Start (nm)                        800.0
Stop (nm)                         200.0
X Mode                            Nanometers
Y Mode                            Abs
UV-Vis Scan Rate (nm/min)         4800.00
UV-Vis Data Interval (nm)         1.00
UV-Vis Ave. Time (sec)            0.0125
Beam Mode                         Dual Beam
Baseline Correction               On
Baseline Type                     Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode                        Off
Comments
Method Log     :
Method Name    :
Date/Time stamp: 13/06/2019 15:07:42
Method Modifications:
Common Interval nm Changed: 18/06/2019 14:56:06, Old:     5.00, New:     1.00
Baseline Correction Changed: 18/06/2019 14:56:06, Old:0, New:1
Storage Changed: 18/06/2019 14:56:06, Old:1, New:0
End Method Modifications
<Current Wavelength> , 203.0

bm3WT_HemePM,
bm3WT_HemePM
Collection Time: 18/06/2019 14:57:03
Operator Name  :
Scan Software Version: 3.00(339)
Parameter List :
Instrument                        Cary 50
Instrument Version                3.00
Start (nm)                        800.0
Stop (nm)                         200.0
X Mode                            Nanometers
Y Mode                            Abs
UV-Vis Scan Rate (nm/min)         4800.00
UV-Vis Data Interval (nm)         1.00
UV-Vis Ave. Time (sec)            0.0125
Beam Mode                         Dual Beam
Baseline Correction               On
Baseline Type                     Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode                        Off
Comments
Method Log     :
Method Name    :
Date/Time stamp: 13/06/2019 15:07:42
Method Modifications:
Common Interval nm Changed: 18/06/2019 14:56:06, Old:     5.00, New:     1.00
Baseline Correction Changed: 18/06/2019 14:56:06, Old:0, New:1
Storage Changed: 18/06/2019 14:56:06, Old:1, New:0
End Method Modifications
<Current Wavelength> , 203.0

