baseline,,bm3heme5in1000,,
Wavelength (nm),Abs,Wavelength (nm),Abs,
313.9264526,-0.0002278920292,313.9264526,0.06779257953,
312.9880676,-0.0006434107199,312.9880676,0.06790198386,
312.0495911,-0.0003730118915,312.0495911,0.06973164529,
310.9545593,-0.0005403697724,310.9545593,0.07137612253,
310.0158386,-0.0001511477458,310.0158386,0.07367357612,
309.0770264,-0.0005516419187,309.0770264,0.07598222047,
307.9815979,-0.0003493717813,307.9815979,0.08095491678,
307.0425415,-0.000782810559,307.0425415,0.08459594101,
305.9468689,-0.0006750471075,305.9468689,0.08985643089,
305.0075684,-0.0005446614814,305.0075684,0.09569061548,
304.0681763,1.597193659E-5,304.0681763,0.1021438166,
302.9721069,-0.0005889204913,302.9721069,0.1117254421,
302.0325012,-0.0001350002276,302.0325012,0.1199927926,
300.9361267,-0.0002587308409,300.9361267,0.1292442083,
299.9963074,-0.001055381843,299.9963074,0.1377613246,
299.056366,-0.0004600087996,299.056366,0.1482791305,
297.9596252,-0.0004391662951,297.9596252,0.1622205675,
297.0194397,-0.0007915441529,297.0194397,0.174506858,
295.9224548,0.0001909250859,295.9224548,0.1906916499,
294.9820557,-0.0004357010766,294.9820557,0.2046556771,
294.0415649,-0.0001616019144,294.0415649,0.223280549,
292.9442139,0.0003370884224,292.9442139,0.2361629009,
292.003479,-0.0002428460139,292.003479,0.2468503863,
291.0626831,0.00158818299,291.0626831,0.256617099,
289.9649353,-0.0001836997399,289.9649353,0.2686681747,
289.0238953,-0.0001507337147,289.0238953,0.2845082283,
287.9259033,-0.0001567888976,287.9259033,0.3053650856,
286.9846497,-0.0004695246462,286.9846497,0.3175452948,
286.0433044,-0.0005592426169,286.0433044,0.3251806498,
284.9449463,-0.0005644131452,284.9449463,0.3322680891,
284.0033569,-0.0002606452326,284.0033569,0.3347525001,
283.0617065,-0.0004027024552,283.0617065,0.3367515802,
281.9629822,-0.001012048451,281.9629822,0.3381667137,
281.0211182,-0.0003997541789,281.0211182,0.3400132954,
279.9221191,0.000312115706,279.9221191,0.3390181363,
278.9800415,-0.001031675609,278.9800415,0.3364907801,
278.0378723,-0.0007322658785,278.0378723,0.3332143724,
276.9385376,-0.0006112550618,276.9385376,0.3285676241,
275.9961548,-0.0006323477719,275.9961548,0.3246636093,
275.0536804,-0.0009030502406,275.0536804,0.3181630969,
273.9539795,-0.000220440721,273.9539795,0.3105900288,
273.0112915,-0.001230582362,273.0112915,0.3035896719,
272.068512,-2.899218771E-6,272.068512,0.2995090783,
270.9684753,-0.0002236489381,270.9684753,0.2936879396,
270.0254822,0.0003271406167,270.0254822,0.2876535952,
268.9252014,-0.0003811847419,268.9252014,0.2769979835,
267.9820251,-0.0001732978562,267.9820251,0.2701230049,
267.0387573,-0.000125373539,267.0387573,0.2645350397,
265.9381409,-0.0009717584471,265.9381409,0.2568638027,
264.9946594,0.0005131558282,264.9946594,0.2483389676,
264.0510864,-0.0002241663897,264.0510864,0.2405806929,
262.9501343,-0.00137278717,262.9501343,0.23367019,
262.0063477,0.0005496738595,262.0063477,0.2310216725,
261.0625,0.001831743401,261.0625,0.229664892,
259.9612122,-0.0002861527319,259.9612122,0.2232934535,
259.0171509,-1.610077379E-5,259.0171509,0.2161807418,
258.072998,0.001167990966,258.072998,0.209987089,
256.9713745,0.001217309502,256.9713745,0.2060539722,
256.0270386,0.0003889295622,256.0270386,0.2044676989,
254.9252014,-0.00112329144,254.9252014,0.2019775659,
253.9806671,0.0008650899981,253.9806671,0.204430148,
253.0360413,-0.001000530086,253.0360413,0.2050024122,
251.9338837,-0.0006426870241,251.9338837,0.2073908299,
250.9890747,-0.001622088021,250.9890747,0.2113272995,
250.0441742,-0.001765195979,250.0441742,0.2181322277,
248.947998,-0.0005344233941,248.947998,0.2294280678,
248.0085449,-0.001752666314,248.0085449,0.2388225496,
247.0690155,-5.11994258E-5,247.0690155,0.2533604503,
245.9727936,-0.0007151578902,245.9727936,0.278942287,
245.0330658,-0.0006887451163,245.0330658,0.3052418232,
243.9366302,-0.0002739424526,243.9366302,0.3392675221,
242.9967346,-0.001345691853,242.9967346,0.3710944951,
242.0567474,-0.0001189038594,242.0567474,0.4233103096,
240.9600067,-0.0007277692785,240.9600067,0.4975105524,
240.0198364,-0.0009765624418,240.0198364,0.5834098458,
238.9228821,-0.0009273318574,238.9228821,0.7104786634,
237.9825439,-0.001236983808,237.9825439,0.8065905571,
237.0421143,-0.001503233914,237.0421143,0.9169358611,
235.9448547,0.0004495094181,235.9448547,1.098647237,
235.0042572,8.411165618E-5,235.0042572,1.273912907,
234.0635834,-8.132609946E-5,234.0635834,1.425075531,
232.9660187,-0.001083269948,232.9660187,1.693249941,
232.025177,-0.0009339961107,232.025177,1.778931499,
230.9274139,-0.0004002714122,230.9274139,1.942831635,
229.9863892,-0.0006244381657,229.9863892,2.051538229,
229.0452728,-0.001529029687,229.0452728,2.337273359,
227.9472198,0.001026296057,227.9472198,2.467169285,
227.0059509,0.004145087674,227.0059509,2.467461348,
226.0646057,-0.002496089786,226.0646057,2.403601646,
224.9662628,0.003818245372,224.9662628,2.597661972,
224.0247345,-0.006790573243,224.0247345,2.372070789,
222.9261932,-0.00329661509,222.9261932,2.202408314,
221.9845123,-0.0004858665925,221.9845123,2.093328238,
221.0427551,-0.00655360613,221.0427551,1.868498564,
219.943924,-0.01225370821,219.943924,1.770859718,
219.0019989,0.004102621693,219.0019989,1.489380479,
218.0599976,-0.02672714368,218.0599976,1.432724118,
216.960907,-0.01890873909,216.960907,1.213748932,
216.0187378,0.04471950978,216.0187378,1.236814618,
215.0765076,0.01225222182,215.0765076,0.828312397,
213.9771271,-0.04235712066,213.9771271,0.759560883,
213.034729,-0.03677374125,213.034729,0.519135952,
211.9351807,0.05467905104,211.9351807,0.5243253112,
210.9926147,0.06714663655,210.9926147,0.6794502735,
210.0499878,-0.03020406887,210.0499878,0.2304045856,
208.9501648,0.1102352515,208.9501648,0.3936391473,
208.0073853,-0.08126014471,208.0073853,0.2331842035,
207.0645294,-0.03113215044,207.0645294,0.2158039063,
205.9644318,-0.02596645616,205.9644318,0.1294115186,
205.0214233,0.08987808228,205.0214233,0.07378768921,
204.0783539,-0.01495834347,204.0783539,0.3501040339,
202.9779968,0.07450440526,202.9779968,0.2858784199,
202.0347748,0.2686418295,202.0347748,0.2434257418,
200.9342499,-0.1134323254,200.9342499,-0.04915362969,
199.9907532,-0.1238919795,199.9907532,0.2187654674,

baseline,
baseline
Collection Time: 18/06/2019 09:20:28
Operator Name  :
Scan Software Version: 3.00(339)
Parameter List :
Instrument                        Cary 50
Instrument Version                3.00
Start (nm)                        800.0
Stop (nm)                         200.0
X Mode                            Nanometers
Y Mode                            Abs
UV-Vis Scan Rate (nm/min)         4800.00
UV-Vis Data Interval (nm)         1.00
UV-Vis Ave. Time (sec)            0.0125
Beam Mode                         Dual Beam
Baseline Correction               On
Baseline Type                     Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode                        Off
Comments
Method Log     :
Method Name    :
Date/Time stamp: 13/06/2019 15:07:42
Method Modifications:
Common Interval nm Changed: 18/06/2019 09:20:05, Old:     5.00, New:     1.00
Baseline Correction Changed: 18/06/2019 09:20:05, Old:0, New:1
Storage Changed: 18/06/2019 09:20:05, Old:1, New:0
End Method Modifications
<Current Wavelength> , 203.0

bm3heme5in1000,
bm3heme5in1000
Collection Time: 18/06/2019 09:21:58
Operator Name  :
Scan Software Version: 3.00(339)
Parameter List :
Instrument                        Cary 50
Instrument Version                3.00
Start (nm)                        800.0
Stop (nm)                         200.0
X Mode                            Nanometers
Y Mode                            Abs
UV-Vis Scan Rate (nm/min)         4800.00
UV-Vis Data Interval (nm)         1.00
UV-Vis Ave. Time (sec)            0.0125
Beam Mode                         Dual Beam
Baseline Correction               On
Baseline Type                     Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode                        Off
Comments
Method Log     :
Method Name    :
Date/Time stamp: 13/06/2019 15:07:42
Method Modifications:
Common Interval nm Changed: 18/06/2019 09:20:05, Old:     5.00, New:     1.00
Baseline Correction Changed: 18/06/2019 09:20:05, Old:0, New:1
Storage Changed: 18/06/2019 09:20:05, Old:1, New:0
End Method Modifications
<Current Wavelength> , 203.0

