baseline#],,bm3,,dmso_1,,dmso_2,,arachadonicAcid_0.5,,arachadoinicAcid_1.0.,,arachadoinicAcid_1.5,,arachadoinicAcid_2.0,,arachadoinicAcid_2.5,,arachadoinicAcid_3.0,,arachadoinicAcid_4.0,,arachadoinicAcid_5.0,,arachadoinicAcid_6.0,,arachadoinicAcid_7.0,,arachadoinicAcid_8.0,,arachadoinicAcid_9.0,,arachadoinicAcid_10.0,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
327.017395,1.247721593E-005,327.017395,0.06257525831,327.017395,0.06879024953,327.017395,0.07153214514,327.017395,0.07775921375,327.017395,0.08583033085,327.017395,0.09247724712,327.017395,0.09911070019,327.017395,0.1059556678,327.017395,0.1178956702,327.017395,0.1135188341,327.017395,0.1480424702,327.017395,0.1523332298,327.017395,0.165724203,327.017395,0.1770555824,327.017395,0.1895555407,327.017395,0.1961013079,
326.0082397,-0.0002324455563,326.0082397,0.0614147149,326.0082397,0.06714098901,326.0082397,0.07039663941,326.0082397,0.07664337009,326.0082397,0.08414001763,326.0082397,0.09163950384,326.0082397,0.09833652526,326.0082397,0.1052532494,326.0082397,0.1177551001,326.0082397,0.1127437726,326.0082397,0.1458296478,326.0082397,0.15334557,326.0082397,0.1643715948,326.0082397,0.1770184636,326.0082397,0.1902980059,326.0082397,0.1959000528,
324.9988708,-0.0001761441818,324.9988708,0.05967617035,324.9988708,0.06652548164,324.9988708,0.06902809441,324.9988708,0.07636317611,324.9988708,0.08405161649,324.9988708,0.09096778929,324.9988708,0.09802731872,324.9988708,0.1047572717,324.9988708,0.1174107641,324.9988708,0.112464413,324.9988708,0.1481358856,324.9988708,0.1540002972,324.9988708,0.1668676436,324.9988708,0.1789468974,324.9988708,0.1910668314,324.9988708,0.1978835911,
323.9894409,-0.000357700279,323.9894409,0.058705654,323.9894409,0.0651152283,323.9894409,0.06836531311,323.9894409,0.07573447376,323.9894409,0.08380998671,323.9894409,0.09072904289,323.9894409,0.0980239138,323.9894409,0.1046399251,323.9894409,0.117491737,323.9894409,0.1125704721,323.9894409,0.1473420709,323.9894409,0.1549193859,323.9894409,0.1666706651,323.9894409,0.1793511808,323.9894409,0.1925622225,323.9894409,0.1988269836,
323.0186768,0.0003742911504,323.0186768,0.05802694708,323.0186768,0.06495370716,323.0186768,0.06778629124,323.0186768,0.07497341931,323.0186768,0.08338211477,323.0186768,0.09018640965,323.0186768,0.09834536165,323.0186768,0.1047546342,323.0186768,0.1187939048,323.0186768,0.1134899557,323.0186768,0.1474647075,323.0186768,0.156212002,323.0186768,0.1672713757,323.0186768,0.1805421859,323.0186768,0.1937696785,323.0186768,0.2006626129,
322.0089722,0.0004096573975,322.0089722,0.05648931861,322.0089722,0.06317713112,322.0089722,0.06602460146,322.0089722,0.07459039986,322.0089722,0.0814794749,322.0089722,0.08908385038,322.0089722,0.09678991139,322.0089722,0.1034016907,322.0089722,0.1168596819,322.0089722,0.1115324721,322.0089722,0.1476185322,322.0089722,0.1545437127,322.0089722,0.1676955968,322.0089722,0.1804365218,322.0089722,0.1940918863,322.0089722,0.201680392,
320.999115,0.0001862635982,320.999115,0.05591174215,320.999115,0.06294995546,320.999115,0.06566751748,320.999115,0.0725922361,320.999115,0.08148085326,320.999115,0.08928398043,320.999115,0.09627141804,320.999115,0.1035610512,320.999115,0.118302457,320.999115,0.1123410165,320.999115,0.1492202282,320.999115,0.1569176763,320.999115,0.1697066277,320.999115,0.1824568063,320.999115,0.1962968111,320.999115,0.2037675381,
319.9891663,-0.0001053431115,319.9891663,0.05586637184,319.9891663,0.0623713471,319.9891663,0.06534634531,319.9891663,0.07337097824,319.9891663,0.08170456439,319.9891663,0.08909653127,319.9891663,0.09704910219,319.9891663,0.1034462973,319.9891663,0.1180981472,319.9891663,0.1124948636,319.9891663,0.1503436416,319.9891663,0.1583731771,319.9891663,0.1702958047,319.9891663,0.1840694547,319.9891663,0.1980810314,319.9891663,0.204177022,
319.0179138,0.001165810623,319.0179138,0.05480020493,319.0179138,0.06107736379,319.0179138,0.06559109688,319.0179138,0.07303190231,319.0179138,0.08214110881,319.0179138,0.08987305313,319.0179138,0.09721495211,319.0179138,0.1049684137,319.0179138,0.119747512,319.0179138,0.1134803444,319.0179138,0.1514724493,319.0179138,0.1590729356,319.0179138,0.1746495217,319.0179138,0.1860439479,319.0179138,0.2001907229,319.0179138,0.2063008249,
318.0076904,0.0006907725474,318.0076904,0.05480360985,318.0076904,0.06080676243,318.0076904,0.06491149962,318.0076904,0.07165718079,318.0076904,0.08117371053,318.0076904,0.08923680335,318.0076904,0.09726887196,318.0076904,0.1047945991,318.0076904,0.1191185042,318.0076904,0.1133995727,318.0076904,0.1522452235,318.0076904,0.1607377976,318.0076904,0.1743817478,318.0076904,0.188161701,318.0076904,0.20372881,318.0076904,0.2079265267,
316.997345,-0.0008494709618,316.997345,0.05356984213,316.997345,0.06098551676,316.997345,0.06436777115,316.997345,0.07178163528,316.997345,0.08140928298,316.997345,0.0890725702,316.997345,0.09746591002,316.997345,0.1058193445,316.997345,0.1198126897,316.997345,0.1144746244,316.997345,0.1531451344,316.997345,0.163496986,316.997345,0.1761871278,316.997345,0.1898756325,316.997345,0.2049995065,316.997345,0.2116983235,
315.9868774,-0.0006317274529,315.9868774,0.05407317728,315.9868774,0.06077913195,315.9868774,0.0639801845,315.9868774,0.07192314416,315.9868774,0.08160828054,315.9868774,0.08988425881,315.9868774,0.09836545587,315.9868774,0.1059214771,315.9868774,0.1207284406,315.9868774,0.1147313416,315.9868774,0.1554899812,315.9868774,0.1648352891,315.9868774,0.1784010679,315.9868774,0.1932521313,315.9868774,0.2092056125,315.9868774,0.2141272724,
315.0151062,0.000334601471,315.0151062,0.05439148471,315.0151062,0.06084026396,315.0151062,0.0646750927,315.0151062,0.07290907949,315.0151062,0.08195265383,315.0151062,0.09058261663,315.0151062,0.09861885756,315.0151062,0.1075548977,315.0151062,0.1218519732,315.0151062,0.1160501987,315.0151062,0.1572379321,315.0151062,0.1664186418,315.0151062,0.181476444,315.0151062,0.1951661259,315.0151062,0.210491538,315.0151062,0.2175123841,
314.0043945,-0.0005035524373,314.0043945,0.05362613127,314.0043945,0.06048059464,314.0043945,0.06463077664,314.0043945,0.07258633524,314.0043945,0.08196409047,314.0043945,0.09017013013,314.0043945,0.09872104228,314.0043945,0.1078419983,314.0043945,0.1232285947,314.0043945,0.1167100668,314.0043945,0.1588986367,314.0043945,0.1680248082,314.0043945,0.183267951,314.0043945,0.1977980584,314.0043945,0.2139479071,314.0043945,0.2201121598,
312.9935303,-0.0002802545787,312.9935303,0.05395847186,312.9935303,0.0613912195,312.9935303,0.06494447589,312.9935303,0.07376780361,312.9935303,0.08330386132,312.9935303,0.09168640524,312.9935303,0.1002689153,312.9935303,0.1090523154,312.9935303,0.1246535704,312.9935303,0.1185258701,312.9935303,0.1625206023,312.9935303,0.1713000387,312.9935303,0.1847083718,312.9935303,0.2012332231,312.9935303,0.2186615616,312.9935303,0.2246969193,
311.9825134,5.24222487E-005,311.9825134,0.05496216565,311.9825134,0.0621266067,311.9825134,0.06555915624,311.9825134,0.07450111955,311.9825134,0.08454502374,311.9825134,0.09268782288,311.9825134,0.1017974317,311.9825134,0.110453546,311.9825134,0.1272188127,311.9825134,0.12061508,311.9825134,0.1639479697,311.9825134,0.1742649674,311.9825134,0.1891224831,311.9825134,0.206524536,311.9825134,0.2228865325,311.9825134,0.229070574,
311.0102844,0.0001498538331,311.0102844,0.05609555915,311.0102844,0.06392358989,311.0102844,0.06774819642,311.0102844,0.07587135583,311.0102844,0.0858540833,311.0102844,0.09451189637,311.0102844,0.1042732745,311.0102844,0.1115038916,311.0102844,0.1302527785,311.0102844,0.1230998635,311.0102844,0.1678755432,311.0102844,0.1790215522,311.0102844,0.1943721622,311.0102844,0.2112731934,311.0102844,0.2286945432,311.0102844,0.2343159467,
309.999054,0.0003708712757,309.999054,0.05823300406,309.999054,0.06579773873,309.999054,0.06927617639,309.999054,0.07797182351,309.999054,0.08848661184,309.999054,0.09722716361,309.999054,0.1061270088,309.999054,0.1152601466,309.999054,0.1320736259,309.999054,0.1255793571,309.999054,0.1714123338,309.999054,0.1820318997,309.999054,0.1987710595,309.999054,0.2150629014,309.999054,0.2332305312,309.999054,0.2393403053,
308.9876709,2.81648463E-005,308.9876709,0.05911771208,308.9876709,0.06633918732,308.9876709,0.07058828324,308.9876709,0.079473041,308.9876709,0.08902999014,308.9876709,0.09862373024,308.9876709,0.1080083027,308.9876709,0.1167095304,308.9876709,0.1343950331,308.9876709,0.1282489896,308.9876709,0.1747397333,308.9876709,0.1856034994,308.9876709,0.2018236965,308.9876709,0.2194158882,308.9876709,0.2384709716,308.9876709,0.2450456172,
308.0151062,-0.0006847133045,308.0151062,0.06226625666,308.0151062,0.07021141797,308.0151062,0.0740153268,308.0151062,0.08233334124,308.0151062,0.09255585074,308.0151062,0.1022144631,308.0151062,0.1125690639,308.0151062,0.1215598881,308.0151062,0.139780432,308.0151062,0.1322923452,308.0151062,0.1795538366,308.0151062,0.1908114552,308.0151062,0.2089016438,308.0151062,0.2270859331,308.0151062,0.247979179,308.0151062,0.2519240677,
307.003479,0.0001443382498,307.003479,0.06570404023,307.003479,0.07326138765,307.003479,0.07775708288,307.003479,0.08623849601,307.003479,0.09805194288,307.003479,0.1077297255,307.003479,0.1167067513,307.003479,0.1253076494,307.003479,0.1448127925,307.003479,0.1376759857,307.003479,0.1858227551,307.003479,0.1988457292,307.003479,0.2182227522,307.003479,0.2353256196,307.003479,0.2552105188,307.003479,0.2608652413,
305.9917297,-0.0001061195071,305.9917297,0.06985706836,305.9917297,0.0775321126,305.9917297,0.08229935914,305.9917297,0.09191246331,305.9917297,0.1022294313,305.9917297,0.1117565185,305.9917297,0.1217718273,305.9917297,0.1327648163,305.9917297,0.1514587998,305.9917297,0.1440063119,305.9917297,0.1947865337,305.9917297,0.2060669065,305.9917297,0.2265786976,305.9917297,0.2443070263,305.9917297,0.2649821937,305.9917297,0.2700967193,
305.0187988,-0.000405236904,305.0187988,0.07526629418,305.0187988,0.08349175006,305.0187988,0.0876391381,305.0187988,0.09730264544,305.0187988,0.1075889245,305.0187988,0.1180984899,305.0187988,0.1280513555,305.0187988,0.139915064,305.0187988,0.1577257514,305.0187988,0.1496083587,305.0187988,0.2019491792,305.0187988,0.2168531567,305.0187988,0.2341268957,305.0187988,0.2531835139,305.0187988,0.2736794055,305.0187988,0.2810077071,
304.0068359,-0.0003417156404,304.0068359,0.08224464208,304.0068359,0.09100842476,304.0068359,0.09406927228,304.0068359,0.1042876616,304.0068359,0.1154890582,304.0068359,0.1262954175,304.0068359,0.1375631243,304.0068359,0.1465521753,304.0068359,0.1653742492,304.0068359,0.1586865932,304.0068359,0.21122545,304.0068359,0.2257473022,304.0068359,0.2450507134,304.0068359,0.2666871846,304.0068359,0.2867302895,304.0068359,0.2945254445,
302.9947205,-0.0006566962111,302.9947205,0.09046760947,302.9947205,0.09965894371,302.9947205,0.103813,302.9947205,0.1135536954,302.9947205,0.1249622107,302.9947205,0.1368210167,302.9947205,0.1469692141,302.9947205,0.1569208801,302.9947205,0.1781060547,302.9947205,0.1701652855,302.9947205,0.2240237147,302.9947205,0.2392598689,302.9947205,0.2608909011,302.9947205,0.2797046006,302.9947205,0.3028817177,302.9947205,0.3084544241,
301.9825134,0.0007393109263,301.9825134,0.09992004931,301.9825134,0.1095899045,301.9825134,0.1146155223,301.9825134,0.1236574426,301.9825134,0.1353985071,301.9825134,0.1480291486,301.9825134,0.1584813297,301.9825134,0.1697728187,301.9825134,0.1876778603,301.9825134,0.18393296,301.9825134,0.2361056954,301.9825134,0.2570094168,301.9825134,0.2742778361,301.9825134,0.2970340848,301.9825134,0.3182852268,301.9825134,0.3254109621,
301.0090942,-4.141557292E-005,301.0090942,0.1119757816,301.0090942,0.1202796623,301.0090942,0.1257531792,301.0090942,0.1365377158,301.0090942,0.1465904415,301.0090942,0.1600641906,301.0090942,0.1678959727,301.0090942,0.1822192073,301.0090942,0.2018658072,301.0090942,0.1951648295,301.0090942,0.250631988,301.0090942,0.2669713199,301.0090942,0.2880142331,301.0090942,0.3162270188,301.0090942,0.3375801742,301.0090942,0.3428479731,
299.9966125,-9.193722508E-005,299.9966125,0.1237334311,299.9966125,0.1353760511,299.9966125,0.1399019808,299.9966125,0.1500246227,299.9966125,0.163045004,299.9966125,0.1724548042,299.9966125,0.1874202788,299.9966125,0.1957173645,299.9966125,0.2177258283,299.9966125,0.2099996507,299.9966125,0.2676964998,299.9966125,0.2846517265,299.9966125,0.3077531159,299.9966125,0.3316691518,299.9966125,0.3553974628,299.9966125,0.3600699306,
298.9840088,-0.0004314600083,298.9840088,0.1368010044,298.9840088,0.148470059,298.9840088,0.1537561417,298.9840088,0.1643661559,298.9840088,0.177482143,298.9840088,0.1863809377,298.9840088,0.1992566884,298.9840088,0.2116539031,298.9840088,0.2323260307,298.9840088,0.2277054042,298.9840088,0.2827325463,298.9840088,0.3027178943,298.9840088,0.3294091821,298.9840088,0.349960953,298.9840088,0.3768189251,298.9840088,0.3800823689,
298.0102539,0.0001098221619,298.0102539,0.1537126154,298.0102539,0.1653014421,298.0102539,0.1688114107,298.0102539,0.1806599647,298.0102539,0.1929923892,298.0102539,0.2023916394,298.0102539,0.2161073387,298.0102539,0.2286166102,298.0102539,0.2524977028,298.0102539,0.2451992482,298.0102539,0.3027931154,298.0102539,0.3251481652,298.0102539,0.3475334346,298.0102539,0.372592926,298.0102539,0.3980557024,298.0102539,0.4027394056,
296.9974365,-4.70063751E-005,296.9974365,0.1695322245,296.9974365,0.1822753251,296.9974365,0.1904927492,296.9974365,0.1980601549,296.9974365,0.2096441537,296.9974365,0.2236700058,296.9974365,0.2377148718,296.9974365,0.2469568402,296.9974365,0.2710383236,296.9974365,0.2637701929,296.9974365,0.3248088956,296.9974365,0.3439949155,296.9974365,0.3698625863,296.9974365,0.3951345086,296.9974365,0.4207500219,296.9974365,0.4274511635,
295.9844666,-3.665298573E-005,295.9844666,0.1896195114,295.9844666,0.2101104558,295.9844666,0.2114883214,295.9844666,0.2228667289,295.9844666,0.2355395108,295.9844666,0.2464019358,295.9844666,0.2585710287,295.9844666,0.2741605639,295.9844666,0.2953644693,295.9844666,0.290856123,295.9844666,0.3514877856,295.9844666,0.372464627,295.9844666,0.3992792666,295.9844666,0.4257418215,295.9844666,0.4521911144,295.9844666,0.4567093551,
295.010376,-0.0001096391206,295.010376,0.2145736665,295.010376,0.2338236123,295.010376,0.2348912209,295.010376,0.2453240007,295.010376,0.2602826357,295.010376,0.2713186145,295.010376,0.2849155366,295.010376,0.2980469763,295.010376,0.3200370669,295.010376,0.3167572916,295.010376,0.3837703466,295.010376,0.4029425085,295.010376,0.4284933507,295.010376,0.456140101,295.010376,0.48145172,295.010376,0.4951839745,
293.9971924,-0.0001942566305,293.9971924,0.238389492,293.9971924,0.2529936433,293.9971924,0.2640575171,293.9971924,0.2700089514,293.9971924,0.2878525853,293.9971924,0.2966212928,293.9971924,0.3161383867,293.9971924,0.3265926242,293.9971924,0.3572508693,293.9971924,0.3507225811,293.9971924,0.4110807478,293.9971924,0.4331084192,293.9971924,0.4599950314,293.9971924,0.4891671538,293.9971924,0.5135951638,293.9971924,0.5248172879,
292.9838867,-0.0001870634878,292.9838867,0.271862179,292.9838867,0.2890462875,292.9838867,0.3013259172,292.9838867,0.3067162037,292.9838867,0.320556432,292.9838867,0.3308489621,292.9838867,0.3523666859,292.9838867,0.3651176393,292.9838867,0.3880519569,292.9838867,0.3781590462,292.9838867,0.4493524432,292.9838867,0.4702640176,292.9838867,0.4980644882,292.9838867,0.5289296508,292.9838867,0.5557603836,292.9838867,0.5624066591,
292.0094299,-9.540520114E-005,292.0094299,0.3025410175,292.0094299,0.3234688938,292.0094299,0.3275438845,292.0094299,0.3400796056,292.0094299,0.3506883979,292.0094299,0.3708268106,292.0094299,0.3823806942,292.0094299,0.3946051896,292.0094299,0.4204134345,292.0094299,0.4160941541,292.0094299,0.4867884219,292.0094299,0.5079846978,292.0094299,0.5368491411,292.0094299,0.5658168793,292.0094299,0.5938456655,292.0094299,0.6009836197,
290.9959106,-0.00029117128,290.9959106,0.3246027827,290.9959106,0.3495671749,290.9959106,0.3532302082,290.9959106,0.365709275,290.9959106,0.3807160854,290.9959106,0.3933704793,290.9959106,0.408298105,290.9959106,0.4196918607,290.9959106,0.4501694143,290.9959106,0.4407433569,290.9959106,0.5115535855,290.9959106,0.5371072292,290.9959106,0.5654696226,290.9959106,0.5996419191,290.9959106,0.626226604,290.9959106,0.6328575015,
289.9822388,-1.775741111E-005,289.9822388,0.3455194235,289.9822388,0.369964987,289.9822388,0.3737462461,289.9822388,0.3854822814,289.9822388,0.398785919,289.9822388,0.4122551382,289.9822388,0.430859983,289.9822388,0.4436218441,289.9822388,0.4697919488,289.9822388,0.4617812932,289.9822388,0.5368105173,289.9822388,0.5604387522,289.9822388,0.5920631886,289.9822388,0.6237550974,289.9822388,0.6584672332,289.9822388,0.6629554033,
289.0074768,-0.0008226530044,289.0074768,0.3641394973,289.0074768,0.390086472,289.0074768,0.3931046128,289.0074768,0.4043855071,289.0074768,0.4209100008,289.0074768,0.4352303445,289.0074768,0.4564011097,289.0074768,0.4675945044,289.0074768,0.49379161,289.0074768,0.4856719375,289.0074768,0.5599172711,289.0074768,0.5852220654,289.0074768,0.6116078496,289.0074768,0.6473242044,289.0074768,0.6778287292,289.0074768,0.6846414804,
287.9935608,4.519925278E-005,287.9935608,0.394012779,287.9935608,0.4212507606,287.9935608,0.4238167107,287.9935608,0.4378666282,287.9935608,0.4556501806,287.9935608,0.4676227868,287.9935608,0.4842593968,287.9935608,0.5021541119,287.9935608,0.524564743,287.9935608,0.5196178555,287.9935608,0.6019095182,287.9935608,0.6154890656,287.9935608,0.6537633538,287.9935608,0.6857453585,287.9935608,0.7161023021,287.9935608,0.7290251851,
287.0185547,0.0005500885309,287.0185547,0.4274348915,287.0185547,0.454863131,287.0185547,0.4608986378,287.0185547,0.4700722396,287.0185547,0.4883912504,287.0185547,0.4997777343,287.0185547,0.5196322203,287.0185547,0.5368133783,287.0185547,0.5582901239,287.0185547,0.5535821319,287.0185547,0.6340537667,287.0185547,0.6543152332,287.0185547,0.6899707317,287.0185547,0.725633502,287.0185547,0.7543389797,287.0185547,0.7619677782,
286.0044556,0.0001771479147,286.0044556,0.4592772126,286.0044556,0.48570925,286.0044556,0.4914234281,286.0044556,0.5063364506,286.0044556,0.5216382742,286.0044556,0.5368359089,286.0044556,0.5535643101,286.0044556,0.5725212693,286.0044556,0.5995288491,286.0044556,0.5866410732,286.0044556,0.6692730784,286.0044556,0.6919968724,286.0044556,0.7255864739,286.0044556,0.7656466961,286.0044556,0.7955611944,286.0044556,0.8033382893,
284.9902039,-0.0005120848073,284.9902039,0.4865999222,284.9902039,0.517696619,284.9902039,0.5186781287,284.9902039,0.5369518995,284.9902039,0.5488593578,284.9902039,0.5641561151,284.9902039,0.5803104639,284.9902039,0.6001505256,284.9902039,0.624943912,284.9902039,0.6174561381,284.9902039,0.697619319,284.9902039,0.7238228917,284.9902039,0.75748384,284.9902039,0.7911679745,284.9902039,0.8275091648,284.9902039,0.8408155441,
284.0148926,8.597580745E-005,284.0148926,0.4975648224,284.0148926,0.5355599523,284.0148926,0.5373647213,284.0148926,0.5493878722,284.0148926,0.5663765073,284.0148926,0.5810361505,284.0148926,0.59959656,284.0148926,0.6170993447,284.0148926,0.6399416924,284.0148926,0.6355044842,284.0148926,0.715718627,284.0148926,0.744440794,284.0148926,0.7769139409,284.0148926,0.8163442612,284.0148926,0.8488378525,284.0148926,0.8573067784,
283.0004272,-0.0005332340952,283.0004272,0.5149229169,283.0004272,0.5465304852,283.0004272,0.5504221916,283.0004272,0.5612716675,283.0004272,0.5798305869,283.0004272,0.5952363014,283.0004272,0.6137230396,283.0004272,0.6300990582,283.0004272,0.654519558,283.0004272,0.6512604356,283.0004272,0.7319843173,283.0004272,0.7597972155,283.0004272,0.793477416,283.0004272,0.8297703862,283.0004272,0.8638741374,283.0004272,0.8751529455,
281.9858398,-5.46159572E-005,281.9858398,0.5217040181,281.9858398,0.5548338294,281.9858398,0.5594505072,281.9858398,0.5733239651,281.9858398,0.590319097,281.9858398,0.6057599187,281.9858398,0.6240464449,281.9858398,0.641348362,281.9858398,0.6652652621,281.9858398,0.6618266106,281.9858398,0.7424887419,281.9858398,0.772134304,281.9858398,0.8064216971,281.9858398,0.8469274044,281.9858398,0.8794190288,281.9858398,0.8867228031,
281.0101624,-0.0005354575696,281.0101624,0.5330266356,281.0101624,0.5658354163,281.0101624,0.5700501204,281.0101624,0.5823396444,281.0101624,0.6041052938,281.0101624,0.6170138121,281.0101624,0.636158824,281.0101624,0.6516718268,281.0101624,0.6803649068,281.0101624,0.6705981493,281.0101624,0.7555878758,281.0101624,0.7862805128,281.0101624,0.8175200224,281.0101624,0.8597365618,281.0101624,0.8896132708,281.0101624,0.9035041332,
279.9953918,-0.0005505043664,279.9953918,0.5433196425,279.9953918,0.5779002905,279.9953918,0.5820097327,279.9953918,0.5950844884,279.9953918,0.6147244573,279.9953918,0.6273060441,279.9953918,0.647182107,279.9953918,0.6653329134,279.9953918,0.6920382977,279.9953918,0.6832332015,279.9953918,0.7701148391,279.9953918,0.7986570001,279.9953918,0.8362983465,279.9953918,0.8702992797,279.9953918,0.9074956775,279.9953918,0.9153022766,
279.0195007,-0.001177662984,279.0195007,0.5508622527,279.0195007,0.5846454501,279.0195007,0.5879924297,279.0195007,0.603145957,279.0195007,0.6192960739,279.0195007,0.6359337568,279.0195007,0.6543756723,279.0195007,0.6709752679,279.0195007,0.6970723271,279.0195007,0.6935693026,279.0195007,0.7746592164,279.0195007,0.8051733971,279.0195007,0.8409739137,279.0195007,0.8785138726,279.0195007,0.9156686664,279.0195007,0.9240920544,
278.0044861,0.0003554044233,278.0044861,0.5529601574,278.0044861,0.589063406,278.0044861,0.5932327509,278.0044861,0.6072675586,278.0044861,0.626371026,278.0044861,0.6393386722,278.0044861,0.6597240567,278.0044861,0.678709805,278.0044861,0.7025699615,278.0044861,0.6977052689,278.0044861,0.783172071,278.0044861,0.8154714108,278.0044861,0.8482721448,278.0044861,0.8848258257,278.0044861,0.9224187136,278.0044861,0.9278169274,
276.9893494,0.0001129292723,276.9893494,0.5573560596,276.9893494,0.5908975601,276.9893494,0.5959826112,276.9893494,0.6122739315,276.9893494,0.6278278828,276.9893494,0.6440532804,276.9893494,0.6632381082,276.9893494,0.6822193265,276.9893494,0.7079213858,276.9893494,0.7022075653,276.9893494,0.7886312008,276.9893494,0.815929234,276.9893494,0.8523891568,276.9893494,0.8924049735,276.9893494,0.9285244346,276.9893494,0.9366255403,
276.0131226,0.0003971687693,276.0131226,0.5563751459,276.0131226,0.5912826061,276.0131226,0.5974348187,276.0131226,0.6109248996,276.0131226,0.6290730834,276.0131226,0.6445715427,276.0131226,0.6660378575,276.0131226,0.6841251254,276.0131226,0.7087948322,276.0131226,0.7028267384,276.0131226,0.7915350199,276.0131226,0.8198031783,276.0131226,0.8559138775,276.0131226,0.8920875192,276.0131226,0.9304327369,276.0131226,0.9408146143,
274.9977722,0.0004780921445,274.9977722,0.5555443764,274.9977722,0.5889947414,274.9977722,0.5969027281,274.9977722,0.6093454957,274.9977722,0.6270002723,274.9977722,0.6448850632,274.9977722,0.6635277867,274.9977722,0.6822907329,274.9977722,0.7104541659,274.9977722,0.7036517262,274.9977722,0.7893692255,274.9977722,0.8206484318,274.9977722,0.8545335531,274.9977722,0.8938100338,274.9977722,0.9282038212,274.9977722,0.9389008284,
273.9822998,-0.0007796064601,273.9822998,0.551997304,273.9822998,0.5894073248,273.9822998,0.5917117596,273.9822998,0.6061214209,273.9822998,0.6257959604,273.9822998,0.6414039731,273.9822998,0.6610072255,273.9822998,0.6799114347,273.9822998,0.7045788765,273.9822998,0.7004601359,273.9822998,0.7879715562,273.9822998,0.8158766627,273.9822998,0.8530821204,273.9822998,0.8924849629,273.9822998,0.9250606298,273.9822998,0.9350962043,
273.0057678,-0.0004350804375,273.0057678,0.5485730767,273.0057678,0.5839324594,273.0057678,0.5874798298,273.0057678,0.6036677361,273.0057678,0.6215283275,273.0057678,0.6382982731,273.0057678,0.6573082209,273.0057678,0.6747810841,273.0057678,0.7037166953,273.0057678,0.6974050403,273.0057678,0.7841331363,273.0057678,0.8149738312,273.0057678,0.8501219153,273.0057678,0.8868877888,273.0057678,0.9221814871,273.0057678,0.9400296211,
271.9901123,-4.788640217E-005,271.9901123,0.5431309342,271.9901123,0.5773559809,271.9901123,0.5837408304,271.9901123,0.5984873772,271.9901123,0.6168675423,271.9901123,0.6335531473,271.9901123,0.6532356143,271.9901123,0.6720486879,271.9901123,0.6965698004,271.9901123,0.6912106872,271.9901123,0.7796750069,271.9901123,0.8091692924,271.9901123,0.8453623652,271.9901123,0.8834437132,271.9901123,0.9199011922,271.9901123,0.9309660792,
271.0133667,0.000980034587,271.0133667,0.5395359993,271.0133667,0.5741801858,271.0133667,0.5817700624,271.0133667,0.5957853198,271.0133667,0.6131356955,271.0133667,0.6295926571,271.0133667,0.6490257382,271.0133667,0.6670070291,271.0133667,0.6972016692,271.0133667,0.68728441,271.0133667,0.7789492607,271.0133667,0.8051494956,271.0133667,0.8437491655,271.0133667,0.8831924796,271.0133667,0.9164851308,271.0133667,0.9278327823,
269.997467,2.844961091E-005,269.997467,0.5376883149,269.997467,0.5721327066,269.997467,0.5770865083,269.997467,0.5933170915,269.997467,0.6121782064,269.997467,0.6261797547,269.997467,0.6462126374,269.997467,0.6655557752,269.997467,0.6895735264,269.997467,0.6857931614,269.997467,0.7734792829,269.997467,0.8035523891,269.997467,0.8372524977,269.997467,0.8782172203,269.997467,0.9135225415,269.997467,0.929630518,
268.9814758,-0.0008195525734,268.9814758,0.5321704149,268.9814758,0.5651599765,268.9814758,0.5721347332,268.9814758,0.5870102644,268.9814758,0.606580615,268.9814758,0.6223897338,268.9814758,0.6409603953,268.9814758,0.6613284349,268.9814758,0.6866672039,268.9814758,0.6813482046,268.9814758,0.7660036087,268.9814758,0.7980630398,268.9814758,0.8351624012,268.9814758,0.8721382022,268.9814758,0.9108256102,268.9814758,0.920375824,
268.004425,-0.0004004783113,268.004425,0.5248944163,268.004425,0.5583353043,268.004425,0.5645850301,268.004425,0.5791174769,268.004425,0.5991312265,268.004425,0.6150507331,268.004425,0.631064415,268.004425,0.6490883231,268.004425,0.677139461,268.004425,0.6736432314,268.004425,0.7588123083,268.004425,0.7903523445,268.004425,0.8236778975,268.004425,0.8656511903,268.004425,0.9009205103,268.004425,0.9166049957,
266.9881897,0.0007101664669,266.9881897,0.515966475,266.9881897,0.5495843887,266.9881897,0.555459559,266.9881897,0.5707892179,266.9881897,0.590207994,266.9881897,0.604837358,266.9881897,0.6250739694,266.9881897,0.6423139572,266.9881897,0.6692119241,266.9881897,0.6634361148,266.9881897,0.7470120788,266.9881897,0.7813147306,266.9881897,0.815023005,266.9881897,0.8532216549,266.9881897,0.8945565224,266.9881897,0.9005015492,
