blank,,0,,DMSO_1,,DMSO_2,,ArachadionicAcid_1,,ArachadionicAcid_2,,ArachadionicAcid_3,,ArachadionicAcid_4,,ArachadionicAcid_5,,ArachadionicAcid_6,,ArachadionicAcid_7,,ArachadionicAcid_8,,ArachadionicAcid_9,,ArachadionicAcid_10,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
651.0078125,-6.062070679E-005,651.0078125,0.006927344017,651.0078125,0.007870511152,651.0078125,0.01106793992,651.0078125,0.01423293538,651.0078125,0.01370529737,651.0078125,0.01475438755,651.0078125,0.01482983399,651.0078125,0.01554601733,651.0078125,0.02252631262,651.0078125,0.01860133559,651.0078125,0.01666721329,651.0078125,0.01754559204,651.0078125,0.01782877184,
649.9920044,-0.0002573338279,649.9920044,0.007049008273,649.9920044,0.007924920879,649.9920044,0.01195112523,649.9920044,0.01396721881,649.9920044,0.01432006434,649.9920044,0.01544971019,649.9920044,0.01604447141,649.9920044,0.01613158733,649.9920044,0.02275923826,649.9920044,0.01600340381,649.9920044,0.01768353209,649.9920044,0.01725394838,649.9920044,0.01774247549,
649.0123291,0.0007556212367,649.0123291,0.007458683569,649.0123291,0.008616594598,649.0123291,0.01233408041,649.0123291,0.01474763826,649.0123291,0.0132085057,649.0123291,0.01604992338,649.0123291,0.01726348326,649.0123291,0.01705171168,649.0123291,0.02260767668,649.0123291,0.01586800814,649.0123291,0.01835769415,649.0123291,0.01997045241,649.0123291,0.01765511557,
647.9959717,-0.0003246957203,647.9959717,0.007174102124,647.9959717,0.007790254429,647.9959717,0.01208783314,647.9959717,0.0139419036,647.9959717,0.01458613109,647.9959717,0.01611587033,647.9959717,0.01553863846,647.9959717,0.01502147131,647.9959717,0.02176554874,647.9959717,0.01677893847,647.9959717,0.01890653931,647.9959717,0.01807179302,647.9959717,0.0171418041,
647.015625,8.584635361E-005,647.015625,0.007716046646,647.015625,0.007418235764,647.015625,0.01037556212,647.015625,0.01411488466,647.015625,0.01255200803,647.015625,0.01624911278,647.015625,0.01597023569,647.015625,0.01738481782,647.015625,0.02144399658,647.015625,0.01742237806,647.015625,0.01902049035,647.015625,0.01735957339,647.015625,0.01968153752,
645.9986572,0.0003743688576,645.9986572,0.00698442338,645.9986572,0.007443909999,645.9986572,0.01004195865,645.9986572,0.01304727606,645.9986572,0.01454295311,645.9986572,0.0162462648,645.9986572,0.01376717538,645.9986572,0.01537560299,645.9986572,0.02162728459,645.9986572,0.01593403518,645.9986572,0.01861203462,645.9986572,0.01787543483,645.9986572,0.01824124344,
645.0178223,0.000654838921,645.0178223,0.007054822985,645.0178223,0.008707700297,645.0178223,0.01114362571,645.0178223,0.01440737024,645.0178223,0.01367906295,645.0178223,0.01702217944,645.0178223,0.01560695097,645.0178223,0.01710510254,645.0178223,0.02195496112,645.0178223,0.01871304587,645.0178223,0.0184822809,645.0178223,0.01753861085,645.0178223,0.01899826154,
644.0002441,-0.0006101176841,644.0002441,0.005922212731,644.0002441,0.007537825499,644.0002441,0.009995283559,644.0002441,0.01311498322,644.0002441,0.0139613105,644.0002441,0.01651294902,644.0002441,0.01593846641,644.0002441,0.01760076731,644.0002441,0.02161104046,644.0002441,0.01700212434,644.0002441,0.01696796529,644.0002441,0.01767263934,644.0002441,0.01975538023,
642.9824219,-0.001070410595,642.9824219,0.007092974149,642.9824219,0.007682135329,642.9824219,0.01038958691,642.9824219,0.01212155819,642.9824219,0.01460784208,642.9824219,0.01515633427,642.9824219,0.01449118741,642.9824219,0.01729553752,642.9824219,0.01953315921,642.9824219,0.01682572998,642.9824219,0.01661710441,642.9824219,0.01724147797,642.9824219,0.01633274928,
642.0006104,0.0008632484241,642.0006104,0.006730884779,642.0006104,0.008039902896,642.0006104,0.0098245712,642.0006104,0.01337617543,642.0006104,0.01499186084,642.0006104,0.01688681543,642.0006104,0.01547004282,642.0006104,0.01702610962,642.0006104,0.02226749063,642.0006104,0.01739775203,642.0006104,0.01916228421,642.0006104,0.01913160644,642.0006104,0.01958081685,
640.9821777,-0.0006909160875,640.9821777,0.006528207567,640.9821777,0.007867216133,640.9821777,0.009967603721,640.9821777,0.01214469038,640.9821777,0.01306578889,640.9821777,0.01475848444,640.9821777,0.01480181795,640.9821777,0.01653873734,640.9821777,0.02037877776,640.9821777,0.01621748507,640.9821777,0.01665884815,640.9821777,0.01691763289,640.9821777,0.01803274639,
639.9998169,0.0005177690182,639.9998169,0.006546707824,639.9998169,0.008683905005,639.9998169,0.01081121061,639.9998169,0.01340615563,639.9998169,0.01451037824,639.9998169,0.01540467609,639.9998169,0.01560448203,639.9998169,0.01618516073,639.9998169,0.02000308782,639.9998169,0.01665077917,639.9998169,0.01699647121,639.9998169,0.0174575448,639.9998169,0.01651730575,
639.0172119,0.0001061195508,639.0172119,0.006186596118,639.0172119,0.008785802871,639.0172119,0.01117108855,639.0172119,0.01306931023,639.0172119,0.01427779533,639.0172119,0.01602413878,639.0172119,0.01543122903,639.0172119,0.01728126034,639.0172119,0.02237614058,639.0172119,0.01631423086,639.0172119,0.01734979264,639.0172119,0.01768563502,639.0172119,0.0185491927,
637.9978638,-0.0002064174187,637.9978638,0.005655839574,637.9978638,0.008154784329,637.9978638,0.01000569388,637.9978638,0.01284357626,637.9978638,0.0128392037,637.9978638,0.01492528059,637.9978638,0.01439645234,637.9978638,0.01789423637,637.9978638,0.01952912472,637.9978638,0.01635167189,637.9978638,0.0167152565,637.9978638,0.01674094982,637.9978638,0.01705101319,
637.0146484,4.913434896E-005,637.0146484,0.00713154953,637.0146484,0.008182665333,637.0146484,0.01122910064,637.0146484,0.01245705597,637.0146484,0.01302297506,637.0146484,0.01472289488,637.0146484,0.01448125858,637.0146484,0.01558704115,637.0146484,0.0177974347,637.0146484,0.01682893187,637.0146484,0.0161406938,637.0146484,0.01713994704,637.0146484,0.01801609807,
635.994751,0.0007784930058,635.994751,0.007406676188,635.994751,0.009123015217,635.994751,0.01063797623,635.994751,0.01340012159,635.994751,0.01366292778,635.994751,0.01559044886,635.994751,0.01498250943,635.994751,0.01544364821,635.994751,0.02039152943,635.994751,0.01705626212,635.994751,0.01741173491,635.994751,0.01718699187,635.994751,0.01811642945,
635.0109863,-0.0006440310972,635.0109863,0.005718522239,635.0109863,0.008268878795,635.0109863,0.01069907378,635.0109863,0.01243350748,635.0109863,0.0125379134,635.0109863,0.01468401402,635.0109863,0.01475880574,635.0109863,0.01656810381,635.0109863,0.01932915486,635.0109863,0.01659028977,635.0109863,0.01663014852,635.0109863,0.01674813218,635.0109863,0.01621162705,
633.9904785,0.0007610149332,633.9904785,0.007444752846,633.9904785,0.008386644535,633.9904785,0.01106015965,633.9904785,0.01263005845,633.9904785,0.01388098951,633.9904785,0.01524533704,633.9904785,0.01489800774,633.9904785,0.0165330898,633.9904785,0.01891362295,633.9904785,0.01647251099,633.9904785,0.01794605702,633.9904785,0.01748443954,633.9904785,0.0176141113,
633.0061035,-0.0003483889159,633.0061035,0.007767853793,633.0061035,0.009143370204,633.0061035,0.01159344614,633.0061035,0.01307379175,633.0061035,0.01229416113,633.0061035,0.01545279473,633.0061035,0.01528823655,633.0061035,0.01668843627,633.0061035,0.01986004412,633.0061035,0.01731587574,633.0061035,0.01694452018,633.0061035,0.01658706181,633.0061035,0.01693596132,
631.9851074,0.0001440534106,631.9851074,0.006385725457,631.9851074,0.007682109252,631.9851074,0.009804659523,631.9851074,0.01249973383,631.9851074,0.01331763528,631.9851074,0.01484858431,631.9851074,0.01503883582,631.9851074,0.01433229074,631.9851074,0.01971388049,631.9851074,0.0163848158,631.9851074,0.01587837189,631.9851074,0.01693991758,631.9851074,0.01718179509,
631.0001221,0.0002174188849,631.0001221,0.00711349817,631.0001221,0.009120001458,631.0001221,0.008227352984,631.0001221,0.01227541454,631.0001221,0.01376199163,631.0001221,0.01525145024,631.0001221,0.01626641862,631.0001221,0.01546481159,631.0001221,0.01933838427,631.0001221,0.01613615453,631.0001221,0.01703857444,631.0001221,0.01597979665,631.0001221,0.01926114969,
630.0149536,0.000346673798,630.0149536,0.007871802896,630.0149536,0.009293371812,630.0149536,0.01210372429,630.0149536,0.01268576086,630.0149536,0.01328998338,630.0149536,0.01516764611,630.0149536,0.01468551345,630.0149536,0.01693407632,630.0149536,0.01947960444,630.0149536,0.01622395962,630.0149536,0.01668719947,630.0149536,0.01760713011,630.0149536,0.01844090037,
628.993042,0.0002195167035,628.993042,0.006557298359,628.993042,0.008153544739,628.993042,0.01084682718,628.993042,0.01264796779,628.993042,0.01355181448,628.993042,0.01394166332,628.993042,0.01390442904,628.993042,0.01613019034,628.993042,0.01933378354,628.993042,0.01462709159,628.993042,0.01696077734,628.993042,0.01517231017,628.993042,0.01626142114,
628.0072021,-0.0001308597421,628.0072021,0.006189537235,628.0072021,0.00875608623,628.0072021,0.01054057665,628.0072021,0.01243601181,628.0072021,0.01314838696,628.0072021,0.01406862494,628.0072021,0.01389323082,628.0072021,0.01690934226,628.0072021,0.01838137768,628.0072021,0.01601484418,628.0072021,0.01585887931,628.0072021,0.01562592201,628.0072021,0.01711705886,
626.9846802,-2.246843906E-005,626.9846802,0.006945703179,626.9846802,0.008251518942,626.9846802,0.01034573745,626.9846802,0.011867797,626.9846802,0.01206119079,626.9846802,0.01470696181,626.9846802,0.01337873749,626.9846802,0.01519523095,626.9846802,0.01955243759,626.9846802,0.01588645391,626.9846802,0.01621654443,626.9846802,0.01607826166,626.9846802,0.01817146316,
625.9983521,0.00102961727,625.9983521,0.007749169599,625.9983521,0.00887992885,625.9983521,0.0122011546,625.9983521,0.01295472216,625.9983521,0.01406913251,625.9983521,0.01523335278,625.9983521,0.01436498575,625.9983521,0.0169833079,625.9983521,0.01881837845,625.9983521,0.01643124036,625.9983521,0.01737396047,625.9983521,0.01575971209,625.9983521,0.01667835005,
625.0117798,0.0003416479158,625.0117798,0.006634961814,625.0117798,0.008134448901,625.0117798,0.01072069723,625.0117798,0.01264943369,625.0117798,0.01183140557,625.0117798,0.01534765866,625.0117798,0.01332633756,625.0117798,0.01498143841,625.0117798,0.01865232363,625.0117798,0.01536796056,625.0117798,0.01664830372,625.0117798,0.01558688004,625.0117798,0.01761791296,
623.9884033,-0.0006175106391,623.9884033,0.006207287777,623.9884033,0.007597830147,623.9884033,0.00962362159,623.9884033,0.01140669081,623.9884033,0.01280195732,623.9884033,0.01398186758,623.9884033,0.01332137268,623.9884033,0.01509543695,623.9884033,0.01825965568,623.9884033,0.01517378446,623.9884033,0.01554212626,623.9884033,0.01617376693,623.9884033,0.015821293,
623.0012207,-0.0004199261894,623.0012207,0.006495413836,623.0012207,0.00764232548,623.0012207,0.009356238879,623.0012207,0.01153581031,623.0012207,0.01172341872,623.0012207,0.01364601869,623.0012207,0.01267448626,623.0012207,0.01663135923,623.0012207,0.01709347218,623.0012207,0.01519064605,623.0012207,0.01507999934,623.0012207,0.01613013633,623.0012207,0.01551065687,
622.0137939,0.0002449762251,622.0137939,0.007167496718,622.0137939,0.008946673013,622.0137939,0.01087307651,622.0137939,0.01208024751,622.0137939,0.01273171324,622.0137939,0.01434459817,622.0137939,0.01404432021,622.0137939,0.01551621035,622.0137939,0.01876118034,622.0137939,0.01580376178,622.0137939,0.01577337459,622.0137939,0.01749470644,622.0137939,0.01639669575,
620.989502,0.0008896794752,620.989502,0.007505745627,620.989502,0.008181162179,620.989502,0.008812244982,620.989502,0.01315721869,620.989502,0.01322123408,620.989502,0.01543589588,620.989502,0.01466253959,620.989502,0.01636626758,620.989502,0.0192142576,620.989502,0.01597512327,620.989502,0.01701388881,620.989502,0.01606853865,620.989502,0.01857099496,
620.0015869,-0.0001366564102,620.0015869,0.007144154049,620.0015869,0.008169344626,620.0015869,0.009661760181,620.0015869,0.01250381023,620.0015869,0.01366634667,620.0015869,0.01653080434,620.0015869,0.01412357576,620.0015869,0.01726776548,620.0015869,0.01781841554,620.0015869,0.01548646018,620.0015869,0.01662996039,620.0015869,0.01533500198,620.0015869,0.0157056544,
619.0133667,0.0004611962358,619.0133667,0.00658765249,619.0133667,0.007786749396,619.0133667,0.009408268146,619.0133667,0.01184023637,619.0133667,0.01146635506,619.0133667,0.01432343479,619.0133667,0.01253495552,619.0133667,0.01527673379,619.0133667,0.01777693816,619.0133667,0.01589437574,619.0133667,0.01547481772,619.0133667,0.01691340655,619.0133667,0.01636656374,
617.9881592,-0.0002803580719,617.9881592,0.007131733466,617.9881592,0.008182771504,617.9881592,0.008423830383,617.9881592,0.01175639685,617.9881592,0.01251294836,617.9881592,0.0139393108,617.9881592,0.01283080503,617.9881592,0.01461247355,617.9881592,0.01742755249,617.9881592,0.01640583575,617.9881592,0.01604726352,617.9881592,0.01631409675,617.9881592,0.01613644883,
616.9993896,-0.0003686667478,616.9993896,0.006249697413,616.9993896,0.007938049734,616.9993896,0.008810659871,616.9993896,0.01162734441,616.9993896,0.01356842648,616.9993896,0.01403231546,616.9993896,0.01310097706,616.9993896,0.01498058066,616.9993896,0.01783351973,616.9993896,0.01488769427,616.9993896,0.01699119434,616.9993896,0.01476536691,616.9993896,0.01829934306,
616.010376,-0.0006286773132,616.010376,0.005976561923,616.010376,0.007313236594,616.010376,0.00914030429,616.010376,0.01138596237,616.010376,0.01201554853,616.010376,0.01541958842,616.010376,0.01207119878,616.010376,0.01399713289,616.010376,0.01624037884,616.010376,0.01545840129,616.010376,0.01618690602,616.010376,0.01644710265,616.010376,0.01512853801,
614.984314,0.0001122042813,614.984314,0.006600267719,614.984314,0.007901431993,614.984314,0.007512461394,614.984314,0.01208285615,614.984314,0.01383798849,614.984314,0.0136783151,614.984314,0.01366861723,614.984314,0.01418543328,614.984314,0.01700196229,614.984314,0.01531116292,614.984314,0.01622944139,614.984314,0.01527000405,614.984314,0.01665400714,
613.994751,0.0006077616708,613.994751,0.007190734614,613.994751,0.008483720012,613.994751,0.009633202106,613.994751,0.01275623776,613.994751,0.01287674624,613.994751,0.01445893757,613.994751,0.01392450277,613.994751,0.01473660488,613.994751,0.0193652343,613.994751,0.01513531897,613.994751,0.01824472658,613.994751,0.01708935201,613.994751,0.01892403327,
613.0048218,-0.0007558334619,613.0048218,0.005790920928,613.0048218,0.007695283275,613.0048218,0.008078694344,613.0048218,0.01142066903,613.0048218,0.01195261534,613.0048218,0.01465485524,613.0048218,0.01311957184,613.0048218,0.01502289157,613.0048218,0.01716757566,613.0048218,0.0154449353,613.0048218,0.01645323262,613.0048218,0.01484373584,613.0048218,0.01716911048,
612.0147095,-0.0003374219232,612.0147095,0.007139022928,612.0147095,0.007916853763,612.0147095,0.008458564989,612.0147095,0.01206502412,612.0147095,0.01274250913,612.0147095,0.01642723568,612.0147095,0.01383790839,612.0147095,0.01648038812,612.0147095,0.01802929305,612.0147095,0.01685247757,612.0147095,0.01698381826,612.0147095,0.01665731519,612.0147095,0.01664117537,
610.9876099,-0.0005318896729,610.9876099,0.00674445089,610.9876099,0.00804430712,610.9876099,0.008688157424,610.9876099,0.01216183417,610.9876099,0.01340196375,610.9876099,0.01501991693,610.9876099,0.01460564695,610.9876099,0.01564889215,610.9876099,0.01880221255,610.9876099,0.01624621078,610.9876099,0.0162682198,610.9876099,0.01667687111,610.9876099,0.01714352891,
609.9968872,-0.0003677356581,609.9968872,0.007346697617,609.9968872,0.008589662611,609.9968872,0.008861540817,609.9968872,0.01206209604,609.9968872,0.01365210861,609.9968872,0.01490229461,609.9968872,0.01430363767,609.9968872,0.01589182392,609.9968872,0.01814598404,609.9968872,0.01646205224,609.9968872,0.01631073654,609.9968872,0.01797230728,609.9968872,0.01713173278,
609.0059204,-0.0001903754455,609.0059204,0.006845735945,609.0059204,0.008840088733,609.0059204,0.01074102242,609.0059204,0.01243103016,609.0059204,0.014167808,609.0059204,0.01481507625,609.0059204,0.01375141088,609.0059204,0.01566172019,609.0059204,0.01917253621,609.0059204,0.01759491861,609.0059204,0.01670438983,609.0059204,0.01630326547,609.0059204,0.01824923418,
608.0147095,-0.0002606969792,608.0147095,0.007502822205,608.0147095,0.008908120915,608.0147095,0.009089733474,608.0147095,0.01273720432,608.0147095,0.01321082655,608.0147095,0.01487572026,608.0147095,0.0139313722,608.0147095,0.01594045386,608.0147095,0.01875155978,608.0147095,0.01623954624,608.0147095,0.01672421582,608.0147095,0.01815491728,608.0147095,0.01833960228,
606.9863892,-0.0003731153265,606.9863892,0.007338878699,606.9863892,0.009013929404,606.9863892,0.010087898,606.9863892,0.0128897056,606.9863892,0.01380915381,606.9863892,0.01557504758,606.9863892,0.01433303952,606.9863892,0.01668744162,606.9863892,0.01933153719,606.9863892,0.016759675,606.9863892,0.01770240627,606.9863892,0.01743000373,606.9863892,0.01797837764,
605.9946899,-8.551881911E-005,605.9946899,0.007631998044,605.9946899,0.009671421722,605.9946899,0.009662077762,605.9946899,0.01309137233,605.9946899,0.01421167143,605.9946899,0.01540253032,605.9946899,0.01499829255,605.9946899,0.01677616686,605.9946899,0.01895115338,605.9946899,0.01590269804,605.9946899,0.01723274961,605.9946899,0.01774290577,605.9946899,0.01884130202,
605.0026245,-0.0001664666343,605.0026245,0.007449966855,605.0026245,0.009092614986,605.0026245,0.0105971247,605.0026245,0.01324306428,605.0026245,0.01334774494,605.0026245,0.01568528451,605.0026245,0.01486120094,605.0026245,0.01737819053,605.0026245,0.0189022664,605.0026245,0.01706966944,605.0026245,0.01784382202,605.0026245,0.01693146676,605.0026245,0.01821573265,
604.0103149,-0.0003200914362,604.0103149,0.007782717235,604.0103149,0.009052992798,604.0103149,0.01028495375,604.0103149,0.0136610046,604.0103149,0.01422081888,604.0103149,0.01608688571,604.0103149,0.01606630906,604.0103149,0.01693668775,604.0103149,0.01929402724,604.0103149,0.01711129583,604.0103149,0.0182892736,604.0103149,0.0184966512,604.0103149,0.01888742298,
603.0177002,-0.0003541826736,603.0177002,0.008041221648,603.0177002,0.009745673276,603.0177002,0.009453292936,603.0177002,0.01340858452,603.0177002,0.01441315003,603.0177002,0.01611283422,603.0177002,0.01633833908,603.0177002,0.01764279604,603.0177002,0.01919783279,603.0177002,0.01713189483,603.0177002,0.01715637371,603.0177002,0.01762077026,603.0177002,0.01901435107,
601.9880981,-0.0003046227503,601.9880981,0.008652876131,601.9880981,0.009745990857,601.9880981,0.009969034232,601.9880981,0.01359027345,601.9880981,0.01396569517,601.9880981,0.01628606394,601.9880981,0.01529022027,601.9880981,0.01726100408,601.9880981,0.01812949218,601.9880981,0.01774441637,601.9880981,0.01815040968,601.9880981,0.01886301115,601.9880981,0.01899009384,
600.9950562,-7.506282418E-005,600.9950562,0.008172721602,600.9950562,0.01105854008,600.9950562,0.01004211791,600.9950562,0.01387088653,600.9950562,0.01541304402,600.9950562,0.01674197055,600.9950562,0.01661422662,600.9950562,0.01793658733,600.9950562,0.01973785274,600.9950562,0.01839593425,600.9950562,0.01918590255,600.9950562,0.02000425197,600.9950562,0.01923833787,
600.0015869,0.0003466997005,600.0015869,0.008801994845,600.0015869,0.01096571889,600.0015869,0.01212520432,600.0015869,0.01439618506,600.0015869,0.01562927663,600.0015869,0.01873377524,600.0015869,0.01609612629,600.0015869,0.01855465025,600.0015869,0.01913855784,600.0015869,0.02002908289,600.0015869,0.01799828932,600.0015869,0.01858966425,600.0015869,0.02109045349,
599.0079956,-0.0003305415448,599.0079956,0.009023258463,599.0079956,0.01076296624,599.0079956,0.0114389807,599.0079956,0.01438633818,599.0079956,0.01571421511,599.0079956,0.01789275184,599.0079956,0.01762799546,599.0079956,0.01905394718,599.0079956,0.02053966001,599.0079956,0.01870018244,599.0079956,0.01984343491,599.0079956,0.01883692294,599.0079956,0.01968733408,
598.0140381,-0.0004654390796,598.0140381,0.009216976352,598.0140381,0.01157954149,598.0140381,0.01135078073,598.0140381,0.01430791803,598.0140381,0.01531539951,598.0140381,0.0176682733,598.0140381,0.01661766879,598.0140381,0.01883667894,598.0140381,0.02008335665,598.0140381,0.01871869341,598.0140381,0.02062713914,598.0140381,0.02011011541,598.0140381,0.02023181506,
596.9830322,0.0002202936739,596.9830322,0.009745752439,596.9830322,0.01145763788,596.9830322,0.01192848291,596.9830322,0.01469234098,596.9830322,0.01596996747,596.9830322,0.01763106883,596.9830322,0.01706635952,596.9830322,0.01988914795,596.9830322,0.0204130169,596.9830322,0.01929221489,596.9830322,0.02028128505,596.9830322,0.01983378828,596.9830322,0.02035183832,
595.9886475,-0.0001578757074,595.9886475,0.009788853116,595.9886475,0.01192103233,595.9886475,0.01178719662,595.9886475,0.0152158998,595.9886475,0.01639005728,595.9886475,0.0186362192,595.9886475,0.0175841637,595.9886475,0.019618297,595.9886475,0.02083183452,595.9886475,0.0189489089,595.9886475,0.02067771368,595.9886475,0.02022658102,595.9886475,0.02119060233,
594.9939575,-0.0003161596542,594.9939575,0.01030327007,594.9939575,0.0120377969,594.9939575,0.01296189614,594.9939575,0.01511197351,594.9939575,0.01683824137,594.9939575,0.01843490452,594.9939575,0.0167773515,594.9939575,0.019764781,594.9939575,0.01994549111,594.9939575,0.01926339418,594.9939575,0.0203986913,594.9939575,0.02028700896,594.9939575,0.02073565125,
593.9989624,-0.000690089073,593.9989624,0.009746811353,593.9989624,0.01217176393,593.9989624,0.01241411548,593.9989624,0.01541341934,593.9989624,0.01526632998,593.9989624,0.01831816323,593.9989624,0.01763637923,593.9989624,0.01923812181,593.9989624,0.02103545703,593.9989624,0.01914269663,593.9989624,0.01967966929,593.9989624,0.02044592798,593.9989624,0.02079128847,
593.0037231,0.0001434060541,593.0037231,0.01106918789,593.0037231,0.01361489948,593.0037231,0.01364644617,593.0037231,0.0168869514,593.0037231,0.01735701412,593.0037231,0.01958891377,593.0037231,0.01920443587,593.0037231,0.01965009235,593.0037231,0.02235169336,593.0037231,0.02015696838,593.0037231,0.02149708755,593.0037231,0.020885529,593.0037231,0.02171114646,
592.0082397,-5.61689194E-005,592.0082397,0.01160211302,592.0082397,0.01367016695,592.0082397,0.01428517886,592.0082397,0.01688802801,592.0082397,0.01741674729,592.0082397,0.02055132948,592.0082397,0.01843112335,592.0082397,0.02053947002,592.0082397,0.02186125144,592.0082397,0.02046427131,592.0082397,0.02221035585,592.0082397,0.02263740078,592.0082397,0.0230035875,
591.0124512,0.000158658193,591.0124512,0.01260165125,591.0124512,0.01444039214,591.0124512,0.0142320795,591.0124512,0.01714937203,591.0124512,0.01858985238,591.0124512,0.02022818103,591.0124512,0.01910141669,591.0124512,0.02015246823,591.0124512,0.02218412049,591.0124512,0.0199283883,591.0124512,0.02163982764,591.0124512,0.02190292999,591.0124512,0.02219278365,
590.0164795,-0.0003553207207,590.0164795,0.01202196255,590.0164795,0.01454953756,590.0164795,0.0149437394,590.0164795,0.01717522368,590.0164795,0.01835628971,590.0164795,0.02058085985,590.0164795,0.01957553625,590.0164795,0.02070076205,590.0164795,0.02272890508,590.0164795,0.02137209661,590.0164795,0.02214775234,590.0164795,0.02203556336,590.0164795,0.02227321267,
588.9833374,4.791757237E-005,588.9833374,0.01327693183,588.9833374,0.01590798795,588.9833374,0.01585087925,588.9833374,0.01861457527,588.9833374,0.01849016733,588.9833374,0.02087710798,588.9833374,0.01936317608,588.9833374,0.02248844504,588.9833374,0.02315168269,588.9833374,0.02177746966,588.9833374,0.02311512455,588.9833374,0.02341493964,588.9833374,0.02362557128,
587.9867554,-0.0002202854812,587.9867554,0.01363517344,587.9867554,0.01610923558,587.9867554,0.01701927185,587.9867554,0.01861365698,587.9867554,0.02019815892,587.9867554,0.02231929079,587.9867554,0.02077906951,587.9867554,0.02238739654,587.9867554,0.02334527858,587.9867554,0.02324042656,587.9867554,0.02358113043,587.9867554,0.02268256433,587.9867554,0.02370897308,
586.9899902,-3.27186317E-005,586.9899902,0.01417200733,586.9899902,0.01713585295,586.9899902,0.01756734215,586.9899902,0.0190641433,586.9899902,0.02030721679,586.9899902,0.02180468664,586.9899902,0.02123499103,586.9899902,0.0215378888,586.9899902,0.02345570177,586.9899902,0.02139869146,586.9899902,0.02362507954,586.9899902,0.02344747819,586.9899902,0.02487416752,
585.992981,-0.0006375174271,585.992981,0.01516346447,585.992981,0.01838469878,585.992981,0.01772847958,585.992981,0.02024160512,585.992981,0.0196799133,585.992981,0.02243256196,585.992981,0.02080668695,585.992981,0.02380445041,585.992981,0.02509329841,585.992981,0.02331220172,585.992981,0.02475672401,585.992981,0.02533048578,585.992981,0.02468794398,
584.9956055,-0.0005606386694,584.9956055,0.01590484753,584.9956055,0.01885857619,584.9956055,0.01966493391,584.9956055,0.02036024816,584.9956055,0.02102643624,584.9956055,0.02208483219,584.9956055,0.0222276561,584.9956055,0.02359435894,584.9956055,0.02461807989,584.9956055,0.02294640988,584.9956055,0.0238824971,584.9956055,0.02438963205,584.9956055,0.02557999268,
583.9980469,0.0001595127396,583.9980469,0.01674700156,583.9980469,0.01982807182,583.9980469,0.01991193928,583.9980469,0.02174546383,583.9980469,0.0214989651,583.9980469,0.02227997035,583.9980469,0.02214075252,583.9980469,0.02419343404,583.9980469,0.02492334694,583.9980469,0.02319329418,583.9980469,0.02624585666,583.9980469,0.02514003403,583.9980469,0.02654660121,
583.0002441,-0.0002054859651,583.0002441,0.01757815108,583.0002441,0.02091163211,583.0002441,0.02041393891,583.0002441,0.02168338932,583.0002441,0.02245101519,583.0002441,0.02380857989,583.0002441,0.02252462134,583.0002441,0.02430287004,583.0002441,0.02493721992,583.0002441,0.02403283678,583.0002441,0.02559528686,583.0002441,0.02560687438,583.0002441,0.02596587315,
582.0022583,-4.483218436E-005,582.0022583,0.01912105642,582.0022583,0.02271251194,582.0022583,0.02322833054,582.0022583,0.02325036749,582.0022583,0.02325107716,582.0022583,0.02450736053,582.0022583,0.02320850454,582.0022583,0.02498347312,582.0022583,0.02696655877,582.0022583,0.02522457764,582.0022583,0.0267264396,582.0022583,0.02547476627,582.0022583,0.02606965415,
581.0038452,-0.0002732180874,581.0038452,0.01996923238,581.0038452,0.02290004492,581.0038452,0.02369046584,581.0038452,0.02334459685,581.0038452,0.02230021544,581.0038452,0.02448753081,581.0038452,0.0227258224,581.0038452,0.0249586869,581.0038452,0.02725482173,581.0038452,0.0236977376,581.0038452,0.02611143701,581.0038452,0.02599558048,581.0038452,0.02755734324,
580.0053101,-2.790417784E-005,580.0053101,0.02098728716,580.0053101,0.02437939122,580.0053101,0.02556247637,580.0053101,0.02434976585,580.0053101,0.02388282679,580.0053101,0.02605676278,580.0053101,0.02519634925,580.0053101,0.02559199184,580.0053101,0.0276514627,580.0053101,0.02683174983,580.0053101,0.02630148828,580.0053101,0.02637489885,580.0053101,0.02749730274,
579.0064697,-3.473757897E-005,579.0064697,0.02125507966,579.0064697,0.02568376437,579.0064697,0.02568156645,579.0064697,0.02563175187,579.0064697,0.02311810106,579.0064697,0.02539681457,579.0064697,0.02481647022,579.0064697,0.02676253207,579.0064697,0.02720174007,579.0064697,0.02591833472,579.0064697,0.02713254467,579.0064697,0.02614360116,579.0064697,0.0277678445,
578.0073853,-6.201834913E-005,578.0073853,0.02246772684,578.0073853,0.02711405605,578.0073853,0.02734702826,578.0073853,0.02607564628,578.0073853,0.02411281317,578.0073853,0.02625963278,578.0073853,0.02500922047,578.0073853,0.02700542472,578.0073853,0.0284898635,578.0073853,0.02636422589,578.0073853,0.02823815309,578.0073853,0.02690935321,578.0073853,0.0279807914,
