baseline,,bm3,,dmsio_1,,dmsio_2,,arachadionicAcid_0.5,,arachadionicAcid_1.0,,arachadionicAcid_1.5,,arachadionicAcid_2.0,,arachadionicAcid_3.0,,arachadionicAcid_4.0,,arachadionicAcid_5.0,,arachadionicAcid_6.0,,arachadionicAcid_7.0,,arachadionicAcid_8.0,,arachadionicAcid_9.0,,arachadionicAcid_10.0,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
507.9878235,-6.036188279E-005,507.9878235,0.03024668247,507.9878235,0.03454922512,507.9878235,0.0326708667,507.9878235,0.03568941355,507.9878235,0.03953702375,507.9878235,0.04061001539,507.9878235,0.04230952263,507.9878235,0.04442767799,507.9878235,0.04998421296,507.9878235,0.05128140375,507.9878235,0.05031264573,507.9878235,0.05131641775,507.9878235,0.05148087442,507.9878235,0.05699791014,507.9878235,0.05513579771,
507.009552,0.0005547539331,507.009552,0.03013016284,507.009552,0.03369508311,507.009552,0.03249650076,507.009552,0.03649843857,507.009552,0.03932635486,507.009552,0.04014943168,507.009552,0.0412221998,507.009552,0.04523322359,507.009552,0.04985011369,507.009552,0.05144922435,507.009552,0.04982261732,507.009552,0.05208401382,507.009552,0.05133640394,507.009552,0.05655459315,507.009552,0.05589657649,
505.9934082,0.0001654428488,505.9934082,0.0293116346,505.9934082,0.03313729912,505.9934082,0.03155838326,505.9934082,0.03519061953,505.9934082,0.03936155513,505.9934082,0.04036751762,505.9934082,0.04198406264,505.9934082,0.04381433874,505.9934082,0.04943543673,505.9934082,0.05107095838,505.9934082,0.05019587651,505.9934082,0.05167239159,505.9934082,0.05125649646,505.9934082,0.05593876913,505.9934082,0.05516933277,
505.0147095,0.0001495689939,505.0147095,0.02926400304,505.0147095,0.033991687,505.0147095,0.03223083541,505.0147095,0.03628642485,505.0147095,0.03950799257,505.0147095,0.04085750878,505.0147095,0.04287296534,505.0147095,0.04444737732,505.0147095,0.04985972121,505.0147095,0.05123226345,505.0147095,0.05011789501,505.0147095,0.05273282528,505.0147095,0.05146612599,505.0147095,0.05671989545,505.0147095,0.05507511273,
503.9981384,-0.0003724428825,503.9981384,0.02925284393,503.9981384,0.03312338516,503.9981384,0.03177648783,503.9981384,0.03643351793,503.9981384,0.03872993588,503.9981384,0.03959898278,503.9981384,0.04214316979,503.9981384,0.04320735484,503.9981384,0.04992552102,503.9981384,0.05095767975,503.9981384,0.04986965284,503.9981384,0.05176587775,503.9981384,0.05125058442,503.9981384,0.0564712733,503.9981384,0.05484810472,
502.9814453,4.149719098E-005,502.9814453,0.0285730157,502.9814453,0.03184105083,502.9814453,0.03176988661,502.9814453,0.03536460921,502.9814453,0.03804673627,502.9814453,0.03998753428,502.9814453,0.04127656668,502.9814453,0.04400757328,502.9814453,0.04902333021,502.9814453,0.05039223284,502.9814453,0.04917822406,502.9814453,0.05090517178,502.9814453,0.0510394536,502.9814453,0.05582477525,502.9814453,0.05509629846,
502.0020142,-0.0003017772979,502.0020142,0.02908845432,502.0020142,0.03269749135,502.0020142,0.03220292553,502.0020142,0.03528000414,502.0020142,0.03847230971,502.0020142,0.03979369625,502.0020142,0.04148832709,502.0020142,0.04444494098,502.0020142,0.04978870973,502.0020142,0.05056811869,502.0020142,0.0494148992,502.0020142,0.05212119594,502.0020142,0.05141836405,502.0020142,0.05620473623,502.0020142,0.05531034991,
500.9848633,0.0007128630532,500.9848633,0.02917321585,500.9848633,0.03265629709,500.9848633,0.03169093654,500.9848633,0.03494924679,500.9848633,0.03785613179,500.9848633,0.04035129771,500.9848633,0.0409475863,500.9848633,0.04388249293,500.9848633,0.04905132577,500.9848633,0.05097765103,500.9848633,0.05005357414,500.9848633,0.05116830394,500.9848633,0.05206571519,500.9848633,0.0568761155,500.9848633,0.05491554737,
500.0050659,-3.411636499E-005,500.0050659,0.02793405391,500.0050659,0.03233623505,500.0050659,0.03150045872,500.0050659,0.03421540931,500.0050659,0.03782221302,500.0050659,0.03951714933,500.0050659,0.04100945964,500.0050659,0.04220886528,500.0050659,0.04879926145,500.0050659,0.05024475604,500.0050659,0.04947967455,500.0050659,0.05062434077,500.0050659,0.05113589019,500.0050659,0.05614310503,500.0050659,0.0551006496,
498.9874878,0.0001944730466,498.9874878,0.02777438425,498.9874878,0.03177798912,498.9874878,0.03105148859,498.9874878,0.03402351588,498.9874878,0.03774452955,498.9874878,0.03998237103,498.9874878,0.04093359038,498.9874878,0.04286899418,498.9874878,0.0491541326,498.9874878,0.05043910071,498.9874878,0.04875712097,498.9874878,0.05155321583,498.9874878,0.05091812462,498.9874878,0.05556472018,498.9874878,0.05444098637,
498.0073547,-0.0006577300956,498.0073547,0.02762663551,498.0073547,0.03115905076,498.0073547,0.03098896146,498.0073547,0.03443499282,498.0073547,0.03770319372,498.0073547,0.03906318918,498.0073547,0.04061012715,498.0073547,0.04313439131,498.0073547,0.04830017313,498.0073547,0.0500937216,498.0073547,0.04859702289,498.0073547,0.05040932819,498.0073547,0.05057099834,498.0073547,0.05589584261,498.0073547,0.05437963456,
496.9892578,0.0004404918582,496.9892578,0.02862012759,496.9892578,0.03208635747,496.9892578,0.03119601309,496.9892578,0.03462667763,496.9892578,0.03813800961,496.9892578,0.03958786651,496.9892578,0.04072173312,496.9892578,0.04321230203,496.9892578,0.04889291152,496.9892578,0.05059054121,496.9892578,0.04988126829,496.9892578,0.05118938908,496.9892578,0.05098839104,496.9892578,0.05560226366,496.9892578,0.05574365705,
496.008728,8.266176155E-005,496.008728,0.02801812068,496.008728,0.03157363832,496.008728,0.03128090873,496.008728,0.0343002826,496.008728,0.03758284822,496.008728,0.03915638104,496.008728,0.04092067853,496.008728,0.04308382049,496.008728,0.04893405363,496.008728,0.0503609553,496.008728,0.04945324734,496.008728,0.05170014873,496.008728,0.05089891329,496.008728,0.05599474907,496.008728,0.05419867858,
494.9901428,-0.0004063748347,494.9901428,0.0273379311,494.9901428,0.03101673536,494.9901428,0.03054829687,494.9901428,0.03434620053,494.9901428,0.03728231788,494.9901428,0.03895651549,494.9901428,0.04041408002,494.9901428,0.04292891175,494.9901428,0.04837522656,494.9901428,0.05027018487,494.9901428,0.04921912774,494.9901428,0.05014000088,494.9901428,0.05140062049,494.9901428,0.05562777072,494.9901428,0.05487609655,
494.0091858,-0.0008861040114,494.0091858,0.0278156139,494.0091858,0.0309269987,494.0091858,0.03086890839,494.0091858,0.03394740075,494.0091858,0.03758677095,494.0091858,0.03889510408,494.0091858,0.04060839489,494.0091858,0.04262588918,494.0091858,0.04874666408,494.0091858,0.04986962304,494.0091858,0.04890890419,494.0091858,0.05042086914,494.0091858,0.05067611486,494.0091858,0.05555186421,494.0091858,0.05420647934,
492.9902344,-9.16266581E-005,492.9902344,0.02783344314,492.9902344,0.03159120679,492.9902344,0.03112133965,492.9902344,0.03426252306,492.9902344,0.03746487945,492.9902344,0.03884439915,492.9902344,0.04065029323,492.9902344,0.04315729067,492.9902344,0.04891136661,492.9902344,0.05048887804,492.9902344,0.04931214452,492.9902344,0.050859157,492.9902344,0.05094297975,492.9902344,0.05603017658,492.9902344,0.05520301685,
492.0088501,-7.061118231E-005,492.0088501,0.02822066657,492.0088501,0.03121439926,492.0088501,0.0305021964,492.0088501,0.03409561142,492.0088501,0.03747213259,492.0088501,0.03890124708,492.0088501,0.04053575173,492.0088501,0.04294219986,492.0088501,0.04877333716,492.0088501,0.0500439629,492.0088501,0.04888697341,492.0088501,0.05079668015,492.0088501,0.05088031664,492.0088501,0.05552091822,492.0088501,0.05462113023,
490.9895325,0.0001554730698,490.9895325,0.02798645198,490.9895325,0.03151846677,490.9895325,0.03132611886,490.9895325,0.03436729684,490.9895325,0.03807575628,490.9895325,0.03912972659,490.9895325,0.04080225527,490.9895325,0.04302205145,490.9895325,0.04894628003,490.9895325,0.05063483864,490.9895325,0.0493764393,490.9895325,0.05103837699,490.9895325,0.05116282776,490.9895325,0.05513159558,490.9895325,0.05503300205,
490.0077209,-0.0003688219294,490.0077209,0.02812479623,490.0077209,0.03111747466,490.0077209,0.030967528,490.0077209,0.03401939943,490.0077209,0.03739981353,490.0077209,0.03912782669,490.0077209,0.04064244777,490.0077209,0.04299144074,490.0077209,0.04875888675,490.0077209,0.05001372471,490.0077209,0.04915419221,490.0077209,0.05088442191,490.0077209,0.05074026436,490.0077209,0.0544504039,490.0077209,0.05476740375,
488.9880371,-0.0004246845783,488.9880371,0.02781128138,488.9880371,0.03147552162,488.9880371,0.03144596517,488.9880371,0.03439912573,488.9880371,0.03749095649,488.9880371,0.0391318202,488.9880371,0.04049386457,488.9880371,0.04309748486,488.9880371,0.04869155586,488.9880371,0.04993803799,488.9880371,0.04901492596,488.9880371,0.05101339892,488.9880371,0.05086841434,488.9880371,0.05465800315,488.9880371,0.055148229,
488.0057068,-0.0002670610556,488.0057068,0.0280200541,488.0057068,0.03149372339,488.0057068,0.03109575622,488.0057068,0.03431882709,488.0057068,0.03714683652,488.0057068,0.03884292766,488.0057068,0.04068534076,488.0057068,0.04290790856,488.0057068,0.04887185246,488.0057068,0.05031993985,488.0057068,0.04917013273,488.0057068,0.05083477125,488.0057068,0.0509256348,488.0057068,0.05434489623,488.0057068,0.05548371002,
486.9855347,-0.0002314624144,486.9855347,0.0279732272,486.9855347,0.03141630068,486.9855347,0.03080468252,486.9855347,0.0342692472,486.9855347,0.03722311929,486.9855347,0.03879098594,486.9855347,0.0405193232,486.9855347,0.04315343127,486.9855347,0.04867009819,486.9855347,0.0503272377,486.9855347,0.04918028042,486.9855347,0.05077852309,486.9855347,0.05097986013,486.9855347,0.05385838822,486.9855347,0.05481218547,
486.0029602,-5.653127664E-005,486.0029602,0.02780148387,486.0029602,0.03177687526,486.0029602,0.03124538623,486.0029602,0.03462247178,486.0029602,0.03767267242,486.0029602,0.03910496831,486.0029602,0.04115571454,486.0029602,0.04308293387,486.0029602,0.04893529788,486.0029602,0.05038240924,486.0029602,0.049243249,486.0029602,0.05125623569,486.0029602,0.05109754205,486.0029602,0.05450146645,486.0029602,0.0551064983,
484.9823303,-7.521810767E-005,484.9823303,0.02827329375,484.9823303,0.03177456558,484.9823303,0.03143647686,484.9823303,0.03446847945,484.9823303,0.03792205825,484.9823303,0.03925004601,484.9823303,0.04074524343,484.9823303,0.04332629219,484.9823303,0.04923861101,484.9823303,0.05041703209,484.9823303,0.04944993928,484.9823303,0.05130767822,484.9823303,0.05134351179,484.9823303,0.05458646268,484.9823303,0.05545826629,
483.9993591,0.0001679547422,483.9993591,0.02861246839,483.9993591,0.03223019466,483.9993591,0.03148682043,483.9993591,0.03493322805,483.9993591,0.03811992332,483.9993591,0.03944534063,483.9993591,0.04142769799,483.9993591,0.04350683466,483.9993591,0.04948248714,483.9993591,0.05095732957,483.9993591,0.04980955273,483.9993591,0.05159373209,483.9993591,0.05181933567,483.9993591,0.05447851494,483.9993591,0.05582097918,
483.0160828,-0.000101150581,483.0160828,0.02876376174,483.0160828,0.03221748024,483.0160828,0.03161013499,483.0160828,0.03492526338,483.0160828,0.0383551158,483.0160828,0.03962575272,483.0160828,0.04126879573,483.0160828,0.04363020509,483.0160828,0.04961322621,483.0160828,0.05119620264,483.0160828,0.05008111522,483.0160828,0.05188000575,483.0160828,0.05192414299,483.0160828,0.05494210124,483.0160828,0.05581665039,
481.9949036,-0.0002092635114,481.9949036,0.02834830806,481.9949036,0.03224045411,481.9949036,0.03153038025,481.9949036,0.03477822989,481.9949036,0.03822817653,481.9949036,0.03956656903,481.9949036,0.04131807387,481.9949036,0.04357883334,481.9949036,0.04941942543,481.9949036,0.05099435896,481.9949036,0.04977991432,481.9949036,0.05208722502,481.9949036,0.05220669135,481.9949036,0.05484833941,481.9949036,0.05573020503,
481.0112915,-1.827510823E-005,481.0112915,0.0290201474,481.0112915,0.03280264139,481.0112915,0.03207038715,481.0112915,0.03528960794,481.0112915,0.0386954695,481.0112915,0.04005143046,481.0112915,0.04173481464,481.0112915,0.04368542135,481.0112915,0.04927299917,481.0112915,0.05146026984,481.0112915,0.0502034016,481.0112915,0.05194865167,481.0112915,0.05229994282,481.0112915,0.05506970361,481.0112915,0.05610802025,
479.989624,0.0004130516609,479.989624,0.03009817377,479.989624,0.03352514654,479.989624,0.03297844157,479.989624,0.03597104177,479.989624,0.03941393271,479.989624,0.04103950411,479.989624,0.04215674847,479.989624,0.04489098489,479.989624,0.0504424423,479.989624,0.05209890008,479.989624,0.05113245547,479.989624,0.05276401341,479.989624,0.05296346545,479.989624,0.05602554977,479.989624,0.05723720789,
479.0056458,0.0004443009675,479.0056458,0.02963296883,479.0056458,0.03368081897,479.0056458,0.03252105415,479.0056458,0.03566139564,479.0056458,0.03897562623,479.0056458,0.0407137163,479.0056458,0.04265810177,479.0056458,0.0446478948,479.0056458,0.05055451021,479.0056458,0.05221676454,479.0056458,0.05084283277,479.0056458,0.05291691422,479.0056458,0.05272855982,479.0056458,0.05634140223,479.0056458,0.05693681538,
477.983551,-8.080847329E-005,477.983551,0.02991518751,477.983551,0.03378528357,477.983551,0.03320969269,477.983551,0.03647819534,477.983551,0.03960561752,477.983551,0.04126615077,477.983551,0.04243620858,477.983551,0.04494343325,477.983551,0.05095613748,477.983551,0.05172140524,477.983551,0.05131385475,477.983551,0.05352521688,477.983551,0.0531635657,477.983551,0.05625508726,477.983551,0.05779035017,
476.999176,0.0001342394971,476.999176,0.03060553968,476.999176,0.03474738076,476.999176,0.03388801217,476.999176,0.03670985252,476.999176,0.03978691623,476.999176,0.04077194259,476.999176,0.04291516915,476.999176,0.0454832539,476.999176,0.05119317397,476.999176,0.0530391261,476.999176,0.0518495813,476.999176,0.05370626971,476.999176,0.05405215919,476.999176,0.05658054352,476.999176,0.05777822435,
476.0145874,-0.0001768169313,476.0145874,0.03058606759,476.0145874,0.03458897397,476.0145874,0.03388952091,476.0145874,0.03701652959,476.0145874,0.04015201703,476.0145874,0.04163041338,476.0145874,0.04327618703,476.0145874,0.04568249732,476.0145874,0.05155837536,476.0145874,0.05300318077,476.0145874,0.05200469866,476.0145874,0.0534911938,476.0145874,0.05416565761,476.0145874,0.05808198079,476.0145874,0.05832483619,
474.9919128,-3.214918252E-005,474.9919128,0.03112389892,474.9919128,0.0352216661,474.9919128,0.03419535607,474.9919128,0.03695429116,474.9919128,0.0403842479,474.9919128,0.04212611169,474.9919128,0.04383134842,474.9919128,0.04622666538,474.9919128,0.05171117187,474.9919128,0.05353809893,474.9919128,0.05221329257,474.9919128,0.05458138511,474.9919128,0.0547282882,474.9919128,0.05828661472,474.9919128,0.05893012136,
474.0069275,-0.000144109159,474.0069275,0.03141429648,474.0069275,0.0356602706,474.0069275,0.03515362367,474.0069275,0.03787375614,474.0069275,0.0413052626,474.0069275,0.04270905256,474.0069275,0.04456146434,474.0069275,0.0469459109,474.0069275,0.05291574448,474.0069275,0.05366977304,474.0069275,0.0531341359,474.0069275,0.05546288565,474.0069275,0.05574960262,474.0069275,0.05835660547,474.0069275,0.05977344513,
472.9837952,-0.000489383121,472.9837952,0.03187849,472.9837952,0.03601589799,472.9837952,0.03495468944,472.9837952,0.03797929361,472.9837952,0.04130842537,472.9837952,0.04242881387,472.9837952,0.04433745146,472.9837952,0.04658961296,472.9837952,0.05266201496,472.9837952,0.05401908979,472.9837952,0.05331666768,472.9837952,0.05495235324,472.9837952,0.05558887497,472.9837952,0.05823652819,472.9837952,0.05972775817,
471.9984131,-0.0001832339913,471.9984131,0.03253003582,471.9984131,0.03726235032,471.9984131,0.03611766174,471.9984131,0.03867602721,471.9984131,0.04218358919,471.9984131,0.04370643198,471.9984131,0.04497243091,471.9984131,0.04779154435,471.9984131,0.05371693149,471.9984131,0.05542926863,471.9984131,0.05425537005,471.9984131,0.05577762052,471.9984131,0.05689225346,471.9984131,0.05916790292,471.9984131,0.06020495296,
471.0128479,0.0001907438127,471.0128479,0.03367320821,471.0128479,0.03816641495,471.0128479,0.0368732959,471.0128479,0.0400570482,471.0128479,0.04317842051,471.0128479,0.04488487169,471.0128479,0.04642846808,471.0128479,0.04786896706,471.0128479,0.05403494835,471.0128479,0.05603939295,471.0128479,0.05505236611,471.0128479,0.05737712607,471.0128479,0.05679668486,471.0128479,0.06054588035,471.0128479,0.06191275269,
469.9891663,-0.0002739941701,469.9891663,0.0331980139,469.9891663,0.03739563748,469.9891663,0.03726051748,469.9891663,0.03979936987,469.9891663,0.04275872186,469.9891663,0.04433194548,469.9891663,0.0468130894,469.9891663,0.04872523621,469.9891663,0.05427980423,469.9891663,0.05653324723,469.9891663,0.05512621626,469.9891663,0.05716167018,469.9891663,0.05706931651,469.9891663,0.06016017497,469.9891663,0.06222249195,
469.0032043,-9.405942546E-005,469.0032043,0.03456520289,469.0032043,0.03936770558,469.0032043,0.03826074302,469.0032043,0.0408000946,469.0032043,0.04417682067,469.0032043,0.04553151876,469.0032043,0.04697648436,469.0032043,0.05011007935,469.0032043,0.05594351143,469.0032043,0.0575476177,469.0032043,0.05644580349,469.0032043,0.05861561,469.0032043,0.05871996656,469.0032043,0.06112939119,469.0032043,0.06296809018,
468.0170288,0.0004127148422,468.0170288,0.03534197435,468.0170288,0.04021414369,468.0170288,0.03874241933,468.0170288,0.04179979116,468.0170288,0.04512901604,468.0170288,0.04648447037,468.0170288,0.04844395444,468.0170288,0.05056791753,468.0170288,0.05675119534,468.0170288,0.05885983258,468.0170288,0.05685646087,468.0170288,0.05915473029,468.0170288,0.05908259749,468.0170288,0.06283479184,468.0170288,0.06370396167,
466.9927673,-0.00043663205,466.9927673,0.03631341457,466.9927673,0.04116194695,466.9927673,0.04009560123,466.9927673,0.04234202579,466.9927673,0.04584557936,466.9927673,0.04688252509,466.9927673,0.04906961322,466.9927673,0.05157122761,466.9927673,0.05682146922,466.9927673,0.0592995435,466.9927673,0.05778470263,466.9927673,0.06040553376,466.9927673,0.06034556404,466.9927673,0.0634477511,466.9927673,0.06476844102,
466.0062256,3.797637692E-005,466.0062256,0.03784681112,466.0062256,0.04203310981,466.0062256,0.04152367637,466.0062256,0.04365985841,466.0062256,0.04667365178,466.0062256,0.04781423137,466.0062256,0.04927236214,466.0062256,0.05218751356,466.0062256,0.05804416537,466.0062256,0.05974083021,466.0062256,0.05897836015,466.0062256,0.06082921475,466.0062256,0.06106071174,466.0062256,0.06423146278,466.0062256,0.06588362157,
464.9815369,-0.0001911516883,464.9815369,0.03824307397,464.9815369,0.04320475459,464.9815369,0.04143324867,464.9815369,0.0441461876,464.9815369,0.04724515229,464.9815369,0.04874188825,464.9815369,0.05026088282,464.9815369,0.05295498669,464.9815369,0.05861904845,464.9815369,0.06039714441,464.9815369,0.05961419269,464.9815369,0.0618518889,464.9815369,0.06161656976,464.9815369,0.0653982833,464.9815369,0.06695019454,
463.9945984,-0.0002134550014,463.9945984,0.03918958455,463.9945984,0.04444654658,463.9945984,0.04259093851,463.9945984,0.04519702867,463.9945984,0.04827552661,463.9945984,0.04945779964,463.9945984,0.05088209361,463.9945984,0.05356550962,463.9945984,0.05987415835,463.9945984,0.061600402,463.9945984,0.060176678,463.9945984,0.06234152243,463.9945984,0.06301623583,463.9945984,0.06560130417,463.9945984,0.0669330135,
463.0074768,-0.0003126934462,463.0074768,0.04086925462,463.0074768,0.04517930746,463.0074768,0.04350008443,463.0074768,0.04604775086,463.0074768,0.04915129021,463.0074768,0.05056759715,463.0074768,0.05186553672,463.0074768,0.05439823493,463.0074768,0.06019448861,463.0074768,0.06194836646,463.0074768,0.0609338358,463.0074768,0.06296919286,463.0074768,0.06372818351,463.0074768,0.06701894104,463.0074768,0.06857742369,
461.9821472,-0.0005421278183,461.9821472,0.04146933183,461.9821472,0.04596282542,461.9821472,0.04502677917,461.9821472,0.04682300985,461.9821472,0.04976719618,461.9821472,0.05105849355,461.9821472,0.05242317915,461.9821472,0.05501061305,461.9821472,0.0613405928,461.9821472,0.06244283542,461.9821472,0.06163766235,461.9821472,0.06434243172,461.9821472,0.06456623226,461.9821472,0.06733636558,461.9821472,0.06831859052,
460.9946594,-0.0001965335687,460.9946594,0.04285627976,460.9946594,0.04757492989,460.9946594,0.04639052972,460.9946594,0.0482195504,460.9946594,0.05137605593,460.9946594,0.05225912482,460.9946594,0.05477327481,460.9946594,0.05609229207,460.9946594,0.06265796721,460.9946594,0.06411620229,460.9946594,0.063247554,460.9946594,0.06505575031,460.9946594,0.06538314372,460.9946594,0.06892863661,460.9946594,0.07057771087,
460.006958,6.052561002E-005,460.006958,0.04518964887,460.006958,0.04970737174,460.006958,0.04796640947,460.006958,0.05006403476,460.006958,0.05275100842,460.006958,0.05386726558,460.006958,0.05527271703,460.006958,0.0575620383,460.006958,0.06381122768,460.006958,0.06546066701,460.006958,0.06465081871,460.006958,0.06665982306,460.006958,0.06677693874,460.006958,0.07012619823,460.006958,0.07170734555,
458.9810486,5.539632639E-006,458.9810486,0.04555592686,458.9810486,0.05028326064,458.9810486,0.0491505377,458.9810486,0.05099211633,458.9810486,0.05349935964,458.9810486,0.05490505695,458.9810486,0.05638549477,458.9810486,0.05856652185,458.9810486,0.06435642391,458.9810486,0.06630333513,458.9810486,0.06533834338,458.9810486,0.06767760962,458.9810486,0.06744773686,458.9810486,0.07120914757,458.9810486,0.07293899357,
457.9930115,0.0001776399586,457.9930115,0.04790148512,457.9930115,0.05259755254,457.9930115,0.05167448893,457.9930115,0.05291328952,457.9930115,0.05521842092,457.9930115,0.05611732975,457.9930115,0.05761544779,457.9930115,0.06013707444,457.9930115,0.06608858705,457.9930115,0.06823207438,457.9930115,0.06655179709,457.9930115,0.06857030094,457.9930115,0.06933253258,457.9930115,0.07311236858,457.9930115,0.07404525578,
457.0046997,-0.0005963137373,457.0046997,0.04853026569,457.0046997,0.05379814282,457.0046997,0.05290039256,457.0046997,0.05375065282,457.0046997,0.05638626218,457.0046997,0.0570095405,457.0046997,0.05853384733,457.0046997,0.06136065722,457.0046997,0.0665975064,457.0046997,0.06837318838,457.0046997,0.0675612241,457.0046997,0.06940250844,457.0046997,0.07013081759,457.0046997,0.07367666811,457.0046997,0.07513760775,
456.0162964,-5.694909078E-007,456.0162964,0.05140079558,456.0162964,0.05648583919,456.0162964,0.05574718863,456.0162964,0.05544279516,456.0162964,0.05814341456,456.0162964,0.0590695478,456.0162964,0.06009646505,456.0162964,0.06232682243,456.0162964,0.06874039769,456.0162964,0.06977541745,456.0162964,0.06926743686,456.0162964,0.07180991769,456.0162964,0.07181678712,456.0162964,0.07618059963,456.0162964,0.07695628703,
454.9896545,0.0001014589579,454.9896545,0.05397831649,454.9896545,0.05759664997,454.9896545,0.05777331814,454.9896545,0.05745273083,454.9896545,0.05938889831,454.9896545,0.06022273377,454.9896545,0.06157426909,454.9896545,0.06392791122,454.9896545,0.07041165233,454.9896545,0.07163172215,454.9896545,0.07036105543,454.9896545,0.07270074636,454.9896545,0.07332892716,454.9896545,0.07615955919,454.9896545,0.0777432695,
454.000824,0.0005283691571,454.000824,0.05594839901,454.000824,0.06057852879,454.000824,0.05922711641,454.000824,0.05961974338,454.000824,0.06184021756,454.000824,0.06255549937,454.000824,0.06396537274,454.000824,0.06617555022,454.000824,0.07193447649,454.000824,0.07355841249,454.000824,0.07279700041,454.000824,0.07513453066,454.000824,0.07533372194,454.000824,0.07859117538,454.000824,0.08070069551,
453.0118103,0.000305510097,453.0118103,0.05726221949,453.0118103,0.06291613728,453.0118103,0.06148604676,453.0118103,0.06170995533,453.0118103,0.063307181,453.0118103,0.06382934004,453.0118103,0.06534950435,453.0118103,0.06808546931,453.0118103,0.07338161767,453.0118103,0.07522578537,453.0118103,0.07398484647,453.0118103,0.07611693442,453.0118103,0.07666690648,453.0118103,0.08044749498,453.0118103,0.08236719668,
451.9845276,0.0002284519724,451.9845276,0.06017548591,451.9845276,0.06533581018,451.9845276,0.06390503049,451.9845276,0.06363217533,451.9845276,0.06566697359,451.9845276,0.06539319456,451.9845276,0.06717434525,451.9845276,0.06927551329,451.9845276,0.07501215488,451.9845276,0.07699334621,451.9845276,0.07600466907,451.9845276,0.07839234918,451.9845276,0.07844484597,451.9845276,0.08267499506,451.9845276,0.08318778872,
450.9951477,0.0002494829532,450.9951477,0.06233357638,450.9951477,0.06740380824,450.9951477,0.0660084486,450.9951477,0.06604066491,450.9951477,0.06772296131,450.9951477,0.06767486036,450.9951477,0.06927870214,450.9951477,0.07123415172,450.9951477,0.07772410661,450.9951477,0.07894111425,450.9951477,0.07801565528,450.9951477,0.0804412365,450.9951477,0.08027911186,450.9951477,0.08393254131,450.9951477,0.08563913405,
450.0055542,0.0008795374306,450.0055542,0.06554353237,450.0055542,0.07025742531,450.0055542,0.06958638132,450.0055542,0.06901647151,450.0055542,0.07032301277,450.0055542,0.07080620527,450.0055542,0.07127960026,450.0055542,0.07420107722,450.0055542,0.07946079224,450.0055542,0.08104050905,450.0055542,0.08010842651,450.0055542,0.08301094174,450.0055542,0.0827158317,450.0055542,0.08669122308,450.0055542,0.08836257458,
449.0158386,-0.0004086506669,449.0158386,0.06808026135,449.0158386,0.07312835753,449.0158386,0.07157558203,449.0158386,0.07103838772,449.0158386,0.07220914215,449.0158386,0.07285712659,449.0158386,0.07331017405,449.0158386,0.07506421208,449.0158386,0.0814281404,449.0158386,0.08306196332,449.0158386,0.08166629076,449.0158386,0.08456395566,449.0158386,0.08439343423,449.0158386,0.08835010976,449.0158386,0.09001152962,
447.9878235,0.0004650573537,447.9878235,0.07198455185,447.9878235,0.07712376118,447.9878235,0.07514351606,447.9878235,0.0751292333,447.9878235,0.07554163039,447.9878235,0.07539973408,447.9878235,0.07677599788,447.9878235,0.07857765257,447.9878235,0.08418652415,447.9878235,0.08549252152,447.9878235,0.08454829454,447.9878235,0.08738291264,447.9878235,0.08766315132,447.9878235,0.09107884765,447.9878235,0.09270829707,
446.9977417,0.0001764228218,446.9977417,0.07625578344,446.9977417,0.08042621613,446.9977417,0.07904677093,446.9977417,0.07775745541,446.9977417,0.07856989652,446.9977417,0.078871198,446.9977417,0.0796097368,446.9977417,0.08158341795,446.9977417,0.08719909191,446.9977417,0.08877661824,446.9977417,0.08752031624,446.9977417,0.09019307047,446.9977417,0.09043397009,446.9977417,0.09411890805,446.9977417,0.09607440233,
446.0073853,0.000182301359,446.0073853,0.07954024523,446.0073853,0.08437004685,446.0073853,0.08303002268,446.0073853,0.08189497888,446.0073853,0.08224451542,446.0073853,0.08177012205,446.0073853,0.08259474486,446.0073853,0.08452316374,446.0073853,0.09009625763,446.0073853,0.09171639383,446.0073853,0.09009386599,446.0073853,0.09320247173,446.0073853,0.09338576347,446.0073853,0.09712591767,446.0073853,0.09899994731,
445.0169067,-0.0003635973844,445.0169067,0.08353997022,445.0169067,0.08919350058,445.0169067,0.08719004691,445.0169067,0.08612611145,445.0169067,0.08567637205,445.0169067,0.08471859246,445.0169067,0.08660447598,445.0169067,0.0879959017,445.0169067,0.09363949299,445.0169067,0.09456496686,445.0169067,0.09416154027,445.0169067,0.0968548432,445.0169067,0.09690353274,445.0169067,0.1002462208,445.0169067,0.1028137729,
443.9880981,-0.0003708910663,443.9880981,0.08788952976,443.9880981,0.0930050835,443.9880981,0.09188953042,443.9880981,0.08999375999,443.9880981,0.09005299956,443.9880981,0.089215599,443.9880981,0.09059744328,443.9880981,0.0917744264,443.9880981,0.097312361,443.9880981,0.09928726405,443.9880981,0.0974707976,443.9880981,0.1003357023,443.9880981,0.1004933566,443.9880981,0.1040137261,443.9880981,0.1056474,
