baseline,,BM3,,dmsO1,,dmsO2,,arachadonuicacid_0.5,,arachadonuicacid_1.0,,arachadonuicacid_1.5,,arachadonuicacid_2.0,,arachadonuicacid_2.5,,arachadonuicacid_3.0,,arachadonuicacid_3.5,,arachadonuicacid_4.0,,arachadonuicacid_5.0,,arachadonuicacid_6.0,,arachadonuicacid_7.0,,arachadonuicacid_8.0,,arachadonuicacid_9.0,,arachadonuicacid_10.0,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
454.9944153,-0.0003975817526,454.9944153,0.04817202687,454.9944153,0.05081285909,454.9944153,0.05172394216,454.9944153,0.05297873169,454.9944153,0.05535104498,454.9944153,0.05599404126,454.9944153,0.06014049426,454.9944153,0.05727817118,454.9944153,0.05910979584,454.9944153,0.06408890337,454.9944153,0.0603402108,454.9944153,0.06339979172,454.9944153,0.06405436993,454.9944153,0.06554735452,454.9944153,0.06955368817,454.9944153,0.06748586148,454.9944153,0.07186596096,
454.0056152,-0.0004454243463,454.0056152,0.05005345866,454.0056152,0.05361040309,454.0056152,0.05380388722,454.0056152,0.05512183905,454.0056152,0.05690978467,454.0056152,0.05756404996,454.0056152,0.06176838279,454.0056152,0.05924619362,454.0056152,0.0611115396,454.0056152,0.06642396748,454.0056152,0.06210092083,454.0056152,0.06477436423,454.0056152,0.06570220739,454.0056152,0.06695086509,454.0056152,0.07135931402,454.0056152,0.06941966712,454.0056152,0.0737304762,
453.016571,4.468148109E-005,453.016571,0.05204117298,453.016571,0.05484590307,453.016571,0.05631770939,453.016571,0.05732291937,453.016571,0.05805369467,453.016571,0.05988125876,453.016571,0.06287368387,453.016571,0.06124797463,453.016571,0.06269738078,453.016571,0.06757701188,453.016571,0.06376167387,453.016571,0.06629648805,453.016571,0.06732617319,453.016571,0.06810533255,453.016571,0.07259114087,453.016571,0.07117224485,453.016571,0.07525986433,
451.9893799,0.0004481619399,451.9893799,0.05435592681,451.9893799,0.05801585317,451.9893799,0.0587079078,451.9893799,0.05903203413,451.9893799,0.06059569865,451.9893799,0.06107066199,451.9893799,0.06487191468,451.9893799,0.06251800805,451.9893799,0.06434183568,451.9893799,0.06952990592,451.9893799,0.06508732587,451.9893799,0.06824597716,451.9893799,0.0688970834,451.9893799,0.0701116249,451.9893799,0.07446587086,451.9893799,0.07286248356,451.9893799,0.0768212229,
450.999939,6.640258653E-005,450.999939,0.05709024891,450.999939,0.06010193378,450.999939,0.0613267906,450.999939,0.06121006235,450.999939,0.06332966685,450.999939,0.06292431056,450.999939,0.06695702672,450.999939,0.0646783337,450.999939,0.06583641469,450.999939,0.0711273849,450.999939,0.06710847467,450.999939,0.07001882046,450.999939,0.07088384777,450.999939,0.07231155783,450.999939,0.07685128599,450.999939,0.07536780834,450.999939,0.07880748063,
450.0104065,9.969830717E-005,450.0104065,0.0592604056,450.0104065,0.06299492717,450.0104065,0.06348088384,450.0104065,0.0634097904,450.0104065,0.06506831944,450.0104065,0.06519312412,450.0104065,0.06904026121,450.0104065,0.06569687277,450.0104065,0.06810706109,450.0104065,0.07366292924,450.0104065,0.06882067025,450.0104065,0.07177904248,450.0104065,0.0727808103,450.0104065,0.07442552596,450.0104065,0.07816205919,450.0104065,0.07723272592,450.0104065,0.0809007436,
448.9825745,0.000312115706,448.9825745,0.06255175918,448.9825745,0.06593579799,448.9825745,0.06700830907,448.9825745,0.06669616699,448.9825745,0.06807050854,448.9825745,0.06790189445,448.9825745,0.07134374976,448.9825745,0.06922174245,448.9825745,0.07108009607,448.9825745,0.07603541762,448.9825745,0.07168413699,448.9825745,0.07457453758,448.9825745,0.07494708896,448.9825745,0.07622755319,448.9825745,0.08100878447,448.9825745,0.07928849757,448.9825745,0.08324319124,
447.9926453,-0.0004590261669,447.9926453,0.06473938376,447.9926453,0.06760925055,447.9926453,0.06927602738,447.9926453,0.0687770918,447.9926453,0.06935451925,447.9926453,0.06962379068,447.9926453,0.07310967147,447.9926453,0.07126139104,447.9926453,0.07294508815,447.9926453,0.07753665745,447.9926453,0.07327484339,447.9926453,0.07626788318,447.9926453,0.07709608972,447.9926453,0.07808728516,447.9926453,0.08257749677,447.9926453,0.08088018745,447.9926453,0.08541987836,
447.0024719,-9.944250633E-005,447.0024719,0.06801886111,447.0024719,0.07197092474,447.0024719,0.0722463429,447.0024719,0.07242099941,447.0024719,0.07227532566,447.0024719,0.07252156734,447.0024719,0.0759088695,447.0024719,0.07354014367,447.0024719,0.07553146034,447.0024719,0.08097094297,447.0024719,0.07620753348,447.0024719,0.07897160202,447.0024719,0.08007436991,447.0024719,0.0812504217,447.0024719,0.08572760969,447.0024719,0.08425650746,447.0024719,0.08797634393,
446.0122375,-0.0004082885862,446.0122375,0.07178016752,446.0122375,0.07484456897,446.0122375,0.07641404122,446.0122375,0.07481501997,446.0122375,0.07571132481,446.0122375,0.0757490769,446.0122375,0.07963209599,446.0122375,0.07665121555,446.0122375,0.0781250298,446.0122375,0.08368903399,446.0122375,0.07908239216,446.0122375,0.0818253085,446.0122375,0.08269729465,446.0122375,0.08413546532,446.0122375,0.08832063526,446.0122375,0.08658703417,446.0122375,0.09100583941,
444.9836426,-8.381067892E-005,444.9836426,0.07600655407,444.9836426,0.0795307681,444.9836426,0.08096592128,444.9836426,0.0788231492,444.9836426,0.08001632243,444.9836426,0.07951829582,444.9836426,0.08314853907,444.9836426,0.08086715639,444.9836426,0.08212569356,444.9836426,0.08645260334,444.9836426,0.08237504959,444.9836426,0.0857629329,444.9836426,0.08640424907,444.9836426,0.08712344617,444.9836426,0.09114915133,444.9836426,0.09067424387,444.9836426,0.09501837194,
443.9929504,6.324402784E-005,443.9929504,0.07955206186,443.9929504,0.08461113274,443.9929504,0.08537683636,443.9929504,0.08274010569,443.9929504,0.08404800296,443.9929504,0.08289538324,443.9929504,0.08685651422,443.9929504,0.08352158219,443.9929504,0.08555622399,443.9929504,0.09074541181,443.9929504,0.08523912728,443.9929504,0.0880901292,443.9929504,0.08910743147,443.9929504,0.09027661383,443.9929504,0.09500996768,443.9929504,0.09346148372,443.9929504,0.09765042365,
443.0020752,-0.0003307484731,443.0020752,0.08395534009,443.0020752,0.08944860846,443.0020752,0.09001557529,443.0020752,0.08738341928,443.0020752,0.08683811128,443.0020752,0.08765285462,443.0020752,0.09024793655,443.0020752,0.087402381,443.0020752,0.08896821737,443.0020752,0.09483416378,443.0020752,0.0899990797,443.0020752,0.09186413139,443.0020752,0.09311015159,443.0020752,0.0938911885,443.0020752,0.09883897007,443.0020752,0.09706593305,443.0020752,0.1016824841,
442.0110779,0.0003875822877,442.0110779,0.08963093162,442.0110779,0.0944089666,442.0110779,0.0952154249,442.0110779,0.09251186997,442.0110779,0.09211783856,442.0110779,0.09126868844,442.0110779,0.09513334185,442.0110779,0.09221436828,442.0110779,0.09286814183,442.0110779,0.09848439693,442.0110779,0.09363743663,442.0110779,0.09613241255,442.0110779,0.09735557437,442.0110779,0.09849903733,442.0110779,0.1029954925,442.0110779,0.1009308547,442.0110779,0.1056569442,
440.9817505,0.000170181811,440.9817505,0.09543768317,440.9817505,0.1009227559,440.9817505,0.1011993885,440.9817505,0.09768261015,440.9817505,0.09608945251,440.9817505,0.09654439241,440.9817505,0.09954322875,440.9817505,0.09598430991,440.9817505,0.09695210308,440.9817505,0.101942651,440.9817505,0.09792122245,440.9817505,0.1005515009,440.9817505,0.1012839377,440.9817505,0.1021383479,440.9817505,0.1071518213,440.9817505,0.1053778157,440.9817505,0.1097076908,
439.9903564,-5.477125524E-005,439.9903564,0.1005985513,439.9903564,0.1060022563,439.9903564,0.1061012,439.9903564,0.1024269313,439.9903564,0.1020461023,439.9903564,0.1009132192,439.9903564,0.1032043397,439.9903564,0.1005814895,439.9903564,0.1013256833,439.9903564,0.1069906428,439.9903564,0.1019399315,439.9903564,0.1047199443,439.9903564,0.1052730083,439.9903564,0.1064995602,439.9903564,0.1116005108,439.9903564,0.1097279191,439.9903564,0.1147971228,
438.9987488,-1.045780573E-005,438.9987488,0.107689254,438.9987488,0.1134778187,438.9987488,0.1140664294,438.9987488,0.1089929566,438.9987488,0.1079649553,438.9987488,0.1065533832,438.9987488,0.1088982821,438.9987488,0.106125854,438.9987488,0.1067847386,438.9987488,0.1122161746,438.9987488,0.1076276228,438.9987488,0.11016839,438.9987488,0.1104513481,438.9987488,0.1117387712,438.9987488,0.1154766977,438.9987488,0.1151467115,438.9987488,0.1194253415,
438.007019,0.0002718100441,438.007019,0.115565151,438.007019,0.1226522699,438.007019,0.1232133284,438.007019,0.1156914011,438.007019,0.1140449196,438.007019,0.1125400141,438.007019,0.1156896055,438.007019,0.1117972285,438.007019,0.1126539111,438.007019,0.1179156378,438.007019,0.1128025725,438.007019,0.1149731278,438.007019,0.1161223724,438.007019,0.1169937253,438.007019,0.121675007,438.007019,0.1203157231,438.007019,0.1252800822,
437.0151062,-0.000117040574,437.0151062,0.1241643652,437.0151062,0.1301326752,437.0151062,0.1304462552,437.0151062,0.1235216707,437.0151062,0.1199586019,437.0151062,0.1190160438,437.0151062,0.121494174,437.0151062,0.1172216907,437.0151062,0.11871095,437.0151062,0.1234751642,437.0151062,0.1183830574,437.0151062,0.1205772832,437.0151062,0.1210077628,437.0151062,0.1229718924,437.0151062,0.1271052361,437.0151062,0.1258063018,437.0151062,0.1310763508,
435.9848022,0.0001420336484,435.9848022,0.132434532,435.9848022,0.1399352103,435.9848022,0.1392659098,435.9848022,0.1324205995,435.9848022,0.1284520328,435.9848022,0.1260147542,435.9848022,0.1289250851,435.9848022,0.1240879595,435.9848022,0.1244624555,435.9848022,0.1296311021,435.9848022,0.1237884387,435.9848022,0.1266299933,435.9848022,0.1264023036,435.9848022,0.1282136142,435.9848022,0.1336871833,435.9848022,0.1316320449,435.9848022,0.1356844604,
434.9924927,0.0005845100386,434.9924927,0.1428388357,434.9924927,0.150653705,434.9924927,0.1510084718,434.9924927,0.1401250958,434.9924927,0.1365235746,434.9924927,0.1325251013,434.9924927,0.1340279132,434.9924927,0.1311581731,434.9924927,0.1310929805,434.9924927,0.137025699,434.9924927,0.1309757978,434.9924927,0.1324074268,434.9924927,0.1329227388,434.9924927,0.1347979754,434.9924927,0.1393225938,434.9924927,0.1378535181,434.9924927,0.1428807676,
434.0000305,-0.0001694682578,434.0000305,0.1532112807,434.0000305,0.1601593345,434.0000305,0.1620473415,434.0000305,0.1498026848,434.0000305,0.144538641,434.0000305,0.1403921098,434.0000305,0.1409763694,434.0000305,0.1382078826,434.0000305,0.1377853602,434.0000305,0.1426038593,434.0000305,0.1365948319,434.0000305,0.138055414,434.0000305,0.1386841685,434.0000305,0.13945283,434.0000305,0.1447334588,434.0000305,0.143261835,434.0000305,0.148273021,
433.0074463,-0.0003087615769,433.0074463,0.1642341614,433.0074463,0.1715519577,433.0074463,0.1727640033,433.0074463,0.1586193442,433.0074463,0.1521203071,433.0074463,0.1477774382,433.0074463,0.148214817,433.0074463,0.144224301,433.0074463,0.1450494379,433.0074463,0.1487915069,433.0074463,0.1428630352,433.0074463,0.1451333165,433.0074463,0.1451432556,433.0074463,0.1472463608,433.0074463,0.1513724178,433.0074463,0.1502352655,433.0074463,0.1535601467,
432.0145264,4.998868098E-005,432.0145264,0.1758252382,432.0145264,0.1848919839,432.0145264,0.1839594543,432.0145264,0.1688006371,432.0145264,0.1627637446,432.0145264,0.1568459868,432.0145264,0.155458644,432.0145264,0.1522745937,432.0145264,0.152256906,432.0145264,0.1571682692,432.0145264,0.1503568441,432.0145264,0.1526652724,432.0145264,0.1525574923,432.0145264,0.1536410451,432.0145264,0.1586114764,432.0145264,0.1560538709,432.0145264,0.1604878008,
430.9833984,-0.0008515894879,430.9833984,0.1877232045,430.9833984,0.1966681927,430.9833984,0.1963653564,430.9833984,0.1787323654,430.9833984,0.1702544242,430.9833984,0.1647572815,430.9833984,0.164561823,430.9833984,0.1599938124,430.9833984,0.1593124717,430.9833984,0.1633525491,430.9833984,0.1576942652,430.9833984,0.1589244306,430.9833984,0.1594596505,430.9833984,0.1607914716,430.9833984,0.163904056,430.9833984,0.1626562178,430.9833984,0.1675882041,
429.9902039,0.0001627755846,429.9902039,0.2023925483,429.9902039,0.2101828903,429.9902039,0.2108917534,429.9902039,0.1913237274,429.9902039,0.1818798333,429.9902039,0.1750147343,429.9902039,0.1735149175,429.9902039,0.1683861017,429.9902039,0.1686956882,429.9902039,0.1720083803,429.9902039,0.1649656892,429.9902039,0.1670359224,429.9902039,0.1672115624,429.9902039,0.1671198606,429.9902039,0.1718814224,429.9902039,0.1707140207,429.9902039,0.1746993214,
428.9968262,-2.588519601E-005,428.9968262,0.2168015838,428.9968262,0.2277963609,428.9968262,0.2262339592,428.9968262,0.2047858238,428.9968262,0.1919890344,428.9968262,0.1856404096,428.9968262,0.1838651597,428.9968262,0.1785548478,428.9968262,0.1765470654,428.9968262,0.1800815314,428.9968262,0.1734904498,428.9968262,0.1748165786,428.9968262,0.1742538661,428.9968262,0.1754359156,428.9968262,0.1790740192,428.9968262,0.1780792475,428.9968262,0.1822917908,
428.0032654,0.0004203326243,428.0032654,0.2309205979,428.0032654,0.2432338595,428.0032654,0.2425737679,428.0032654,0.2162277997,428.0032654,0.2018170357,428.0032654,0.1946960688,428.0032654,0.1903684288,428.0032654,0.1864960194,428.0032654,0.1851492971,428.0032654,0.1876213551,428.0032654,0.1811879873,428.0032654,0.1823684722,428.0032654,0.1803145558,428.0032654,0.1816309392,428.0032654,0.1864151806,428.0032654,0.1849745661,428.0032654,0.1890431046,
427.009552,0.0001534014445,427.009552,0.2450348288,427.009552,0.2560968697,427.009552,0.2570071816,427.009552,0.2289301306,427.009552,0.2128357887,427.009552,0.2028621286,427.009552,0.2001633048,427.009552,0.1940139383,427.009552,0.1931773275,427.009552,0.1957808286,427.009552,0.1883540154,427.009552,0.1901787817,427.009552,0.1878496557,427.009552,0.1896277964,427.009552,0.1936661601,427.009552,0.1922697723,427.009552,0.196505785,
426.0157166,0.0003687986173,426.0157166,0.2581651807,426.0157166,0.2711072862,426.0157166,0.2691488266,426.0157166,0.2406538129,426.0157166,0.2212809473,426.0157166,0.2118553966,426.0157166,0.2084764838,426.0157166,0.2023252696,426.0157166,0.2007659227,426.0157166,0.2034919262,426.0157166,0.1959165484,426.0157166,0.1970367283,426.0157166,0.1947412193,426.0157166,0.1960357726,426.0157166,0.1999768913,426.0157166,0.1990092248,426.0157166,0.2032378912,
424.9833984,-0.0003507685033,424.9833984,0.2708234787,424.9833984,0.2827086747,424.9833984,0.2842004597,424.9833984,0.2489926815,424.9833984,0.2312244922,424.9833984,0.2203256488,424.9833984,0.2175633758,424.9833984,0.2099173665,424.9833984,0.2067977935,424.9833984,0.2103740275,424.9833984,0.2037113458,424.9833984,0.2025128901,424.9833984,0.2009965926,424.9833984,0.2015498579,424.9833984,0.2067194134,424.9833984,0.2053653747,424.9833984,0.2093185931,
423.9891968,-0.0001152808036,423.9891968,0.2826044858,423.9891968,0.2963065207,423.9891968,0.2956306338,423.9891968,0.2612133622,423.9891968,0.2396915704,423.9891968,0.2293276638,423.9891968,0.2250114977,423.9891968,0.2170238644,423.9891968,0.2145276815,423.9891968,0.2169442624,423.9891968,0.2095441222,423.9891968,0.2092764825,423.9891968,0.2073349208,423.9891968,0.2084225565,423.9891968,0.2142095864,423.9891968,0.2114955634,423.9891968,0.2157343924,
422.994812,0.0003786955785,422.994812,0.2936704159,422.994812,0.3058012724,422.994812,0.3062407672,422.994812,0.2692127824,422.994812,0.2479075342,422.994812,0.236585632,422.994812,0.231723696,422.994812,0.2239788026,422.994812,0.22102651,422.994812,0.2245857567,422.994812,0.2163505554,422.994812,0.2153203338,422.994812,0.2139896303,422.994812,0.2147310525,422.994812,0.2190719545,422.994812,0.2173909992,422.994812,0.2221614122,
422.0002136,5.780721403E-005,422.0002136,0.3020756543,422.0002136,0.3155942857,422.0002136,0.3161050677,422.0002136,0.277166307,422.0002136,0.2552958727,422.0002136,0.2432549894,422.0002136,0.2373741567,422.0002136,0.2300572544,422.0002136,0.2273315489,422.0002136,0.2293525487,422.0002136,0.2209623158,422.0002136,0.2209024727,422.0002136,0.2197628915,422.0002136,0.2200465053,422.0002136,0.2252272367,422.0002136,0.2240093648,422.0002136,0.2267737091,
421.0054321,3.99438868E-005,421.0054321,0.308619976,421.0054321,0.3219585121,421.0054321,0.322740823,421.0054321,0.2827052772,421.0054321,0.2599596381,421.0054321,0.2479683757,421.0054321,0.2424457222,421.0054321,0.2344406396,421.0054321,0.2318124175,421.0054321,0.2342301309,421.0054321,0.2265541852,421.0054321,0.22623384,421.0054321,0.224251762,421.0054321,0.224257797,421.0054321,0.2295151353,421.0054321,0.2271123081,421.0054321,0.2323973775,
420.0105591,-3.365045632E-005,420.0105591,0.3129604757,420.0105591,0.3272022009,420.0105591,0.3276482224,420.0105591,0.287032187,420.0105591,0.2648492754,420.0105591,0.252556175,420.0105591,0.2467136383,420.0105591,0.2388507724,420.0105591,0.2367942482,420.0105591,0.2385722995,420.0105591,0.2309965491,420.0105591,0.2308222353,420.0105591,0.2281655818,420.0105591,0.2288053483,420.0105591,0.2338282168,420.0105591,0.231967032,420.0105591,0.2369385511,
419.0154724,0.000384965475,419.0154724,0.3158513308,419.0154724,0.3294970691,419.0154724,0.3304715455,419.0154724,0.2908033729,419.0154724,0.2688283324,419.0154724,0.2563292682,419.0154724,0.2515688837,419.0154724,0.2428793311,419.0154724,0.2398644388,419.0154724,0.2434852421,419.0154724,0.2353396267,419.0154724,0.2349778265,419.0154724,0.2331510782,419.0154724,0.2335494459,419.0154724,0.2385996878,419.0154724,0.2369162589,419.0154724,0.2411403805,
417.9819031,5.309536573E-005,417.9819031,0.316057831,417.9819031,0.3297730684,417.9819031,0.3307672143,417.9819031,0.2924056649,417.9819031,0.2709780335,417.9819031,0.2590975463,417.9819031,0.2543613911,417.9819031,0.2463914007,417.9819031,0.2436205298,417.9819031,0.2465329468,417.9819031,0.2388312966,417.9819031,0.2372744083,417.9819031,0.2368347943,417.9819031,0.2369082719,417.9819031,0.2413424402,417.9819031,0.2407348156,417.9819031,0.2447240353,
416.9864502,1.467759193E-005,416.9864502,0.3144986033,416.9864502,0.3285636902,416.9864502,0.3289487064,416.9864502,0.2921430469,416.9864502,0.2712983489,416.9864502,0.2605917156,416.9864502,0.256070137,416.9864502,0.2477653474,416.9864502,0.2458268255,416.9864502,0.2485823482,416.9864502,0.2411941439,416.9864502,0.2402601838,416.9864502,0.2401727736,416.9864502,0.2402049601,416.9864502,0.2465221584,416.9864502,0.2429737598,416.9864502,0.2483046651,
415.9908142,0.000300147949,415.9908142,0.3115030229,415.9908142,0.3252077699,415.9908142,0.3253216147,415.9908142,0.2907773852,415.9908142,0.2718761265,415.9908142,0.2615815997,415.9908142,0.2568718195,415.9908142,0.2495669127,415.9908142,0.247421518,415.9908142,0.2504454851,415.9908142,0.2433303595,415.9908142,0.2436285168,415.9908142,0.2426698506,415.9908142,0.242977336,415.9908142,0.2492542118,415.9908142,0.2470199764,415.9908142,0.2507646084,
414.9950867,0.0002419976663,414.9950867,0.3062769473,414.9950867,0.3193667829,414.9950867,0.3198544383,414.9950867,0.2880962491,414.9950867,0.2701436281,414.9950867,0.2610594928,414.9950867,0.2570041418,414.9950867,0.2508383989,414.9950867,0.2484427541,414.9950867,0.2524216473,414.9950867,0.2448316365,414.9950867,0.2443145663,414.9950867,0.2440415919,414.9950867,0.245187819,414.9950867,0.251006633,414.9950867,0.2484683394,414.9950867,0.2536792755,
413.9990845,-0.0002757533221,413.9990845,0.2996456027,413.9990845,0.3126887977,413.9990845,0.313203603,413.9990845,0.2841167152,413.9990845,0.2684642375,413.9990845,0.2600482702,413.9990845,0.2563802302,413.9990845,0.25081563,413.9990845,0.2491491288,413.9990845,0.252907306,413.9990845,0.2457213849,413.9990845,0.2468157113,413.9990845,0.2463018447,413.9990845,0.2468073964,413.9990845,0.2518936694,413.9990845,0.2506048679,413.9990845,0.2555336654,
413.0030212,-2.541927643E-005,413.0030212,0.2925235927,413.0030212,0.3049940765,413.0030212,0.3063664138,413.0030212,0.2800332904,413.0030212,0.2664661109,413.0030212,0.2582175434,413.0030212,0.2564247251,413.0030212,0.2502595186,413.0030212,0.2501088381,413.0030212,0.253693223,413.0030212,0.2465944141,413.0030212,0.2484015226,413.0030212,0.2479031235,413.0030212,0.2495880574,413.0030212,0.2551213503,413.0030212,0.25303635,413.0030212,0.2581610978,
412.0067139,8.620882727E-005,412.0067139,0.2841031253,412.0067139,0.2991994321,412.0067139,0.297345072,412.0067139,0.2749260962,412.0067139,0.2633143365,412.0067139,0.2575011849,412.0067139,0.2560477555,412.0067139,0.2505790889,412.0067139,0.249529615,412.0067139,0.2547416687,412.0067139,0.2478107363,412.0067139,0.2504716218,412.0067139,0.2499729693,412.0067139,0.2504031062,412.0067139,0.2566796839,412.0067139,0.2549403906,412.0067139,0.2597146928,
411.0102844,3.903779361E-005,411.0102844,0.2765082419,411.0102844,0.2877849936,411.0102844,0.2882075608,411.0102844,0.2692256272,411.0102844,0.2607109249,411.0102844,0.255572319,411.0102844,0.2539615631,411.0102844,0.2506328523,411.0102844,0.2506152391,411.0102844,0.2548708022,411.0102844,0.2486838549,411.0102844,0.2501952052,411.0102844,0.2500478327,411.0102844,0.2535021305,411.0102844,0.2587421536,411.0102844,0.2574230731,411.0102844,0.2617150247,
410.0136414,0.000272820238,410.0136414,0.2680735588,410.0136414,0.2800185978,410.0136414,0.2795416415,410.0136414,0.2647781968,410.0136414,0.2577252984,410.0136414,0.2538684905,410.0136414,0.2536248565,410.0136414,0.2499145716,410.0136414,0.2504470944,410.0136414,0.2546217144,410.0136414,0.2500979602,410.0136414,0.2517566383,410.0136414,0.2525283992,410.0136414,0.2541002631,410.0136414,0.2595802248,410.0136414,0.2589304745,410.0136414,0.2632031143,
409.0168457,0.0004844671639,409.0168457,0.25925529,409.0168457,0.2689204812,409.0168457,0.2700631618,409.0168457,0.2598989606,409.0168457,0.2550203502,409.0168457,0.2518792748,409.0168457,0.2528636456,409.0168457,0.2496449947,409.0168457,0.2503918707,409.0168457,0.2564353645,409.0168457,0.2497122437,409.0168457,0.2529371083,409.0168457,0.2553190291,409.0168457,0.2552738786,409.0168457,0.262534976,409.0168457,0.2595746517,409.0168457,0.2656367421,
407.9815674,-0.0001773862023,407.9815674,0.2496872246,407.9815674,0.2605829239,407.9815674,0.2602804005,407.9815674,0.2531794608,407.9815674,0.2506378293,407.9815674,0.2492903322,407.9815674,0.2513982654,407.9815674,0.2482845336,407.9815674,0.2496920526,407.9815674,0.2553761601,407.9815674,0.2502428293,407.9815674,0.2522403598,407.9815674,0.2548772097,407.9815674,0.2568120062,407.9815674,0.2633297443,407.9815674,0.261282146,407.9815674,0.2665292025,
406.984436,2.024329842E-005,406.984436,0.2420086712,406.984436,0.2517473102,406.984436,0.2520110607,406.984436,0.2480156571,406.984436,0.2487323135,406.984436,0.2479230613,406.984436,0.2509801984,406.984436,0.2486068904,406.984436,0.2501247227,406.984436,0.2558553517,406.984436,0.2522785366,406.984436,0.2548993826,406.984436,0.2559095621,406.984436,0.2583996952,406.984436,0.2647957802,406.984436,0.2637500465,406.984436,0.2684506774,
405.9871216,0.0002545077296,405.9871216,0.2334733456,405.9871216,0.2440930009,405.9871216,0.2446297705,405.9871216,0.2439190149,405.9871216,0.2462204695,405.9871216,0.2466895133,405.9871216,0.2503459752,405.9871216,0.2484968752,405.9871216,0.251824975,405.9871216,0.2577100694,405.9871216,0.2526468635,405.9871216,0.2559811771,405.9871216,0.2577672899,405.9871216,0.2595115602,405.9871216,0.2670871317,405.9871216,0.2664636672,405.9871216,0.2716810405,
404.9896545,-4.038023326E-005,404.9896545,0.2268264592,404.9896545,0.2376452535,404.9896545,0.2366085351,404.9896545,0.2402888536,404.9896545,0.2437075377,404.9896545,0.245586887,404.9896545,0.2494142056,404.9896545,0.2484226078,404.9896545,0.2509114146,404.9896545,0.2577996552,404.9896545,0.2538231909,404.9896545,0.2578683794,404.9896545,0.2591906488,404.9896545,0.2629812956,404.9896545,0.2683882415,404.9896545,0.2681926489,404.9896545,0.2747451663,
403.9920654,-0.0001989657467,403.9920654,0.220890373,403.9920654,0.2301030159,403.9920654,0.2290074527,403.9920654,0.2367686182,403.9920654,0.2422620952,403.9920654,0.2447399497,403.9920654,0.2482133806,403.9920654,0.248886615,403.9920654,0.2510258555,403.9920654,0.2585457563,403.9920654,0.2552726567,403.9920654,0.2606881857,403.9920654,0.2614649236,403.9920654,0.2646450102,403.9920654,0.2720920444,403.9920654,0.2697193921,403.9920654,0.2755658329,
402.9942932,0.0004679078702,402.9942932,0.2138008326,402.9942932,0.2222475111,402.9942932,0.2230146527,402.9942932,0.2325322628,402.9942932,0.2399828285,402.9942932,0.2436849028,402.9942932,0.2492470443,402.9942932,0.24864842,402.9942932,0.2522190809,402.9942932,0.2603952885,402.9942932,0.2555137277,402.9942932,0.2608990669,402.9942932,0.2632977664,402.9942932,0.2662605047,402.9942932,0.273026675,402.9942932,0.27232638,402.9942932,0.276742965,
401.9963074,0.0001328412181,401.9963074,0.2075792849,401.9963074,0.2168470025,401.9963074,0.2155680507,401.9963074,0.2287200838,401.9963074,0.2374293804,401.9963074,0.2428829968,401.9963074,0.249265939,401.9963074,0.2492822111,401.9963074,0.2536868751,401.9963074,0.2607530057,401.9963074,0.2567325234,401.9963074,0.2634937465,401.9963074,0.2652801871,401.9963074,0.269651264,401.9963074,0.2760673165,401.9963074,0.2744669318,401.9963074,0.2796289325,
400.99823,-0.0001118647488,400.99823,0.2011839747,400.99823,0.2098934054,400.99823,0.2112016976,400.99823,0.2256906778,400.99823,0.2366134375,400.99823,0.2418134809,400.99823,0.249255687,400.99823,0.2498632967,400.99823,0.2529396713,400.99823,0.2619682848,400.99823,0.2583826184,400.99823,0.2651759684,400.99823,0.2658714056,400.99823,0.2706375122,400.99823,0.2771700621,400.99823,0.2774376571,400.99823,0.2815614343,
399.999939,4.796934809E-005,399.999939,0.1970906705,399.999939,0.204785496,399.999939,0.2044022083,399.999939,0.2226489633,399.999939,0.2349118888,399.999939,0.24096632,399.999939,0.2497636378,399.999939,0.2506731749,399.999939,0.254403621,399.999939,0.2628455162,399.999939,0.2599166632,399.999939,0.2662957013,399.999939,0.2693332732,399.999939,0.2729267478,399.999939,0.2804046571,399.999939,0.2787198424,399.999939,0.2857199013,
399.0014954,-0.0003443021851,399.0014954,0.191849649,399.0014954,0.1999400556,399.0014954,0.2001663446,399.0014954,0.2196846306,399.0014954,0.2337607741,399.0014954,0.2412347049,399.0014954,0.2494260222,399.0014954,0.2506352067,399.0014954,0.254748553,399.0014954,0.2635550499,399.0014954,0.2610117495,399.0014954,0.2677665651,399.0014954,0.2706445158,399.0014954,0.2742575705,399.0014954,0.2819808125,399.0014954,0.281042099,399.0014954,0.286795646,
398.0029297,6.249322178E-005,398.0029297,0.1871414185,398.0029297,0.1945593059,398.0029297,0.1937486529,398.0029297,0.2169702351,398.0029297,0.2321687639,398.0029297,0.2408734113,398.0029297,0.2496654689,398.0029297,0.2519817352,398.0029297,0.2561320662,398.0029297,0.2650963068,398.0029297,0.2618106902,398.0029297,0.2686128616,398.0029297,0.2726839781,398.0029297,0.276722014,398.0029297,0.2835278809,398.0029297,0.2828558981,398.0029297,0.2885526121,
