,Km,Loss,Noise,Protein Conc,Protein Vol,Time,Triton,Vmax,R^2
41,8.866731643676758,0.11973989009857178,0.07085359971049814,16.363636363636363,26.363636363636363,17:52:30,0.1,0.14258120954036713,0.8802601099014282
42,43.50390625,0.0326957106590271,0.006450584940936282,16.363636363636363,26.363636363636363,19:14:17,0.1,0.13785560429096222,0.9673042893409729
43,8.391709327697754,0.13116538524627686,0.07271001003982762,16.363636363636363,26.363636363636363,19:24:09,0.1,0.13851869106292725,0.8688346147537231
44,53.346954345703125,0.021117866039276123,0.00788540859859165,16.363636363636363,26.363636363636363,17:59:22,0.1,0.15404629707336426,0.9788821339607239
45,-51.062538146972656,3.946249008178711,0.1096748638597844,16.363636363636363,26.363636363636363,17:52:30,0.1,0.004426159895956516,-2.946249008178711
46,53.069393157958984,0.02086693048477173,0.008238048937262578,16.363636363636363,26.363636363636363,19:14:17,0.1,0.15423786640167236,0.9791330695152283
47,-12.866339683532715,2.294515371322632,0.11101224389583345,16.363636363636363,26.363636363636363,19:24:09,0.1,0.044279925525188446,-1.2945153713226318
48,29.61001205444336,0.061517536640167236,0.017965452191615196,13.636363636363635,30.0,17:59:22,0.010000000000000002,0.16786982119083405,0.9384824633598328
49,4.127819061279297,0.05491870641708374,0.03701092594448787,13.636363636363635,30.0,17:52:30,0.010000000000000002,0.17462682723999023,0.9450812935829163
50,32.41695022583008,0.061013221740722656,0.01586939722798319,13.636363636363635,30.0,19:14:17,0.010000000000000002,0.17349828779697418,0.9389867782592773
51,37.77855682373047,0.25221097469329834,0.03607662406022464,13.636363636363635,30.0,19:24:09,0.010000000000000002,0.21410483121871948,0.7477890253067017
52,33.954524993896484,0.04669076204299927,0.014473776646796593,13.636363636363635,30.0,17:59:22,0.010000000000000002,0.16436824202537537,0.9533092379570007
53,48.21622085571289,0.4510849714279175,0.04594312423150139,13.636363636363635,30.0,17:52:30,0.010000000000000002,0.2270589917898178,0.5489150285720825
54,41.75997543334961,0.04152446985244751,0.013715084962461259,13.636363636363635,30.0,19:14:17,0.010000000000000002,0.17111997306346893,0.9584755301475525
55,1.9625239372253418,0.05770820379257202,0.04558918437994389,13.636363636363635,30.0,19:24:09,0.010000000000000002,0.1624995470046997,0.942291796207428
56,38.363372802734375,0.0433577299118042,0.018575590736735894,20.0,30.0,17:59:22,0.06727272727272728,0.14366456866264343,0.9566422700881958
57,18.835739135742188,0.013620555400848389,0.03747981711371529,20.0,30.0,17:52:30,0.06727272727272728,0.1614636480808258,0.9863794445991516
58,41.677734375,0.034834206104278564,0.019873466064866126,20.0,30.0,19:14:17,0.06727272727272728,0.14831016957759857,0.9651657938957214
59,16.85369300842285,0.018165290355682373,0.03811749099373848,20.0,30.0,19:24:09,0.06727272727272728,0.15229326486587524,0.9818347096443176
60,55.731388092041016,0.031047344207763672,0.011868947793140391,20.0,30.0,17:59:22,0.06727272727272728,0.18575958907604218,0.9689526557922363
61,3.619617223739624,0.17003798484802246,0.10908555319104346,20.0,30.0,17:52:30,0.06727272727272728,0.16536784172058105,0.8299620151519775
62,57.984375,0.03109133243560791,0.011652396664047151,20.0,30.0,19:14:17,0.06727272727272728,0.18301869928836823,0.9689086675643921
63,3.5154881477355957,0.16969317197799683,0.10929914227774451,20.0,30.0,19:24:09,0.06727272727272728,0.16308443248271942,0.8303068280220032
64,39.26678466796875,0.020071744918823242,0.014648759799110511,20.0,22.72727272727273,17:59:22,0.010000000000000002,0.12275146692991257,0.9799282550811768
65,3.584399461746216,0.028981268405914307,0.026232007120847684,20.0,22.72727272727273,17:52:30,0.010000000000000002,0.11425716429948807,0.9710187315940857
66,45.735721588134766,0.0166969895362854,0.00845875680129281,20.0,22.72727272727273,19:14:17,0.010000000000000002,0.12324956804513931,0.9833030104637146
67,3.6044435501098633,0.026937127113342285,0.025338660249412028,20.0,22.72727272727273,19:24:09,0.010000000000000002,0.10768333077430725,0.9730628728866577
68,47.85896301269531,0.04009437561035156,0.005557869656983926,20.0,22.72727272727273,17:59:22,0.010000000000000002,0.12997500598430634,0.9599056243896484
69,6.126749038696289,0.058774352073669434,0.051524126714344906,20.0,22.72727272727273,17:52:30,0.010000000000000002,0.09559378027915955,0.9412256479263306
70,58.41503143310547,0.0388333797454834,0.007018467759789822,20.0,22.72727272727273,19:14:17,0.010000000000000002,0.13276810944080353,0.9611666202545166
71,6.244161605834961,0.04311865568161011,0.05153563953376145,20.0,22.72727272727273,19:24:09,0.010000000000000002,0.09414038807153702,0.9568813443183899
72,18.959880828857422,0.06744551658630371,0.008299713941024611,15.454545454545453,20.0,17:59:22,0.05090909090909092,0.10504989326000214,0.9325544834136963
73,63.683135986328125,0.7746315002441406,0.029953083765784802,15.454545454545453,20.0,17:52:30,0.05090909090909092,0.09828731417655945,0.22536849975585938
74,27.523433685302734,0.03222841024398804,0.010877487492904087,15.454545454545453,20.0,19:14:17,0.05090909090909092,0.09804694354534149,0.967771589756012
75,96.08988952636719,0.8886290192604065,0.031868442772547745,15.454545454545453,20.0,19:24:09,0.05090909090909092,0.10319478064775467,0.1113709807395935
76,45.10853576660156,0.0031299591064453125,0.00494032473413726,15.454545454545453,20.0,17:59:22,0.05090909090909092,0.1035153791308403,0.9968700408935547
77,114.49561309814453,1.759103536605835,0.03790434657912529,15.454545454545453,20.0,17:52:30,0.05090909090909092,0.09556210786104202,-0.759103536605835
78,44.04590606689453,0.002432405948638916,0.004154949976424473,15.454545454545453,20.0,19:14:17,0.05090909090909092,0.10118395835161209,0.9975675940513611
79,37.807716369628906,1.602994441986084,0.0387216326673742,15.454545454545453,20.0,19:24:09,0.05090909090909092,0.0838075652718544,-0.602994441986084
