baseline,,b0,,p0,,p0,,b1,,p1,,b2,,p2,,b3,,p3,,4,,p4,,b5,,p5,,p6,,b6,,p6,,b7,,p7,,b8,,p8,,b9,,p9,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
480.0170288,-0.000458715891,480.0170288,0.07354933769,480.0170288,2.179351568,480.0170288,0.1403028518,480.0170288,0.0001965966512,480.0170288,0.2194277793,480.0170288,0.0001108837532,480.0170288,0.1925211698,480.0170288,0.0003953032719,480.0170288,0.1437682807,480.0170288,0.0002366363187,480.0170288,0.148370564,480.0170288,-5.17719343E-008,480.0170288,0.1906007826,480.0170288,-0.0001257875847,480.0170288,-0.00030767516,480.0170288,0.2162906229,480.0170288,0.0006180529017,480.0170288,0.2099085152,480.0170288,-0.0002140759607,480.0170288,0.1598675847,480.0170288,0.0002837252105,480.0170288,0.1437524855,
478.9895325,-0.0002108159242,478.9895325,0.07486794144,478.9895325,2.208385468,478.9895325,0.1423894465,478.9895325,5.80402193E-005,478.9895325,0.2231820524,478.9895325,3.554288924E-005,478.9895325,0.1945859641,478.9895325,-0.0001259946148,478.9895325,0.145576328,478.9895325,0.0001666858443,478.9895325,0.1503934413,478.9895325,-0.0002242698829,478.9895325,0.1938551515,478.9895325,-2.645465429E-005,478.9895325,-0.0004137195065,478.9895325,0.2196535468,478.9895325,-0.0001944636169,478.9895325,0.2123831213,478.9895325,-9.478407446E-005,478.9895325,0.1623358876,478.9895325,1.255487587E-005,478.9895325,0.1457864493,
477.999939,-2.86289378E-005,477.999939,0.07282167673,477.999939,2.221832514,477.999939,0.1444869041,477.999939,0.0002606204653,477.999939,0.2264232785,477.999939,-0.0002212686522,477.999939,0.1976975799,477.999939,-1.501383622E-006,477.999939,0.147761941,477.999939,0.0002078104881,477.999939,0.1522985548,477.999939,-4.04320017E-005,477.999939,0.1968093663,477.999939,-0.0001319983712,477.999939,-0.0003473543038,477.999939,0.2227405161,477.999939,1.346091176E-005,477.999939,0.2166197449,477.999939,0.0001661938295,477.999939,0.1649644077,477.999939,0.0003187473339,477.999939,0.1484886408,
477.0100708,0.0003637984046,477.0100708,0.07472430915,477.0100708,2.219119787,477.0100708,0.1464833915,477.0100708,0.0005406801356,477.0100708,0.2304193377,477.0100708,1.004387195E-005,477.0100708,0.201542452,477.0100708,0.0004324332403,477.0100708,0.1503961533,477.0100708,8.56834049E-006,477.0100708,0.1554415375,477.0100708,0.0001646659657,477.0100708,0.2001035064,477.0100708,0.0001374244603,477.0100708,0.0001442605717,477.0100708,0.2267080843,477.0100708,0.0001729786018,477.0100708,0.220256567,477.0100708,0.0004180524556,477.0100708,0.167737186,477.0100708,0.0005362999509,477.0100708,0.1501589864,
475.9819946,0.0004760189913,475.9819946,0.07464145124,475.9819946,2.239252806,475.9819946,0.1488990486,475.9819946,0.0007032436552,475.9819946,0.2344234884,475.9819946,0.0002278303873,475.9819946,0.2047991455,475.9819946,7.264209853E-005,475.9819946,0.1529742032,475.9819946,0.0006090318202,475.9819946,0.1572304964,475.9819946,0.000370715803,475.9819946,0.2038374394,475.9819946,0.0005756192841,475.9819946,0.0002059976105,475.9819946,0.2307070792,475.9819946,0.0005594193935,475.9819946,0.2231511027,475.9819946,0.0006365621812,475.9819946,0.1706433445,475.9819946,0.0005722756032,475.9819946,0.1533136219,
474.9916992,-0.0004350804375,474.9916992,0.07438193262,474.9916992,2.189365387,474.9916992,0.1517358869,474.9916992,-7.537339843E-005,474.9916992,0.2392429411,474.9916992,-0.0001633097563,474.9916992,0.2088747174,474.9916992,0.000149439511,474.9916992,0.1550610512,474.9916992,-0.0001122270551,474.9916992,0.1599684507,474.9916992,1.824999163E-005,474.9916992,0.2071832269,474.9916992,0.0001390816906,474.9916992,-0.0004799711751,474.9916992,0.2351178825,474.9916992,-1.532422357E-005,474.9916992,0.2277282327,474.9916992,0.0002565280301,474.9916992,0.1734735817,474.9916992,-7.832387928E-005,474.9916992,0.1559551358,
474.0012817,0.0001999892556,474.0012817,0.0742534399,474.0012817,2.208109617,474.0012817,0.1549075842,474.0012817,0.0005609486252,474.0012817,0.2450170815,474.0012817,0.0004018325126,474.0012817,0.2127825022,474.0012817,0.0003071679675,474.0012817,0.1584537625,474.0012817,0.0007258793339,474.0012817,0.1639740914,474.0012817,0.0002509593032,474.0012817,0.2109266371,474.0012817,0.0005352632725,474.0012817,0.0001410755503,474.0012817,0.2397689819,474.0012817,0.0005166027695,474.0012817,0.2330869287,474.0012817,0.0004269399797,474.0012817,0.1768526882,474.0012817,0.0002546113392,474.0012817,0.1592025161,
473.0107117,-0.0001682779548,473.0107117,0.07493641227,473.0107117,2.230677843,473.0107117,0.1578519046,473.0107117,0.0004032575816,473.0107117,0.2491519898,473.0107117,0.0004644872679,473.0107117,0.2166645527,473.0107117,0.0004545106203,473.0107117,0.1620375216,473.0107117,0.0005364036188,473.0107117,0.1663247049,473.0107117,0.0003615703608,473.0107117,0.214873597,473.0107117,0.0001915725297,473.0107117,-0.0002918956161,473.0107117,0.2446904182,473.0107117,0.0006521946052,473.0107117,0.2372817844,473.0107117,0.0004560135712,473.0107117,0.1801780909,473.0107117,0.0004403882194,473.0107117,0.1622561067,
471.9817505,-0.0004939339124,471.9817505,0.07466355711,471.9817505,2.23997283,471.9817505,0.1603595614,471.9817505,-0.0001989139855,471.9817505,0.253959626,471.9817505,-0.0006496658316,471.9817505,0.2224063277,471.9817505,9.894744289E-005,471.9817505,0.1640560776,471.9817505,0.0001494913013,471.9817505,0.1696081907,471.9817505,-0.0002811341546,471.9817505,0.2190698981,471.9817505,0.0001181855259,471.9817505,-0.0005620864104,471.9817505,0.2493961006,471.9817505,0.0002179886651,471.9817505,0.2419502288,471.9817505,9.940325981E-006,471.9817505,0.1837451607,471.9817505,7.458387699E-005,471.9817505,0.1648477316,
470.9907532,-0.0001714865648,470.9907532,0.07526651025,470.9907532,2.232674122,470.9907532,0.1644691527,470.9907532,0.0003759492829,470.9907532,0.2618929148,470.9907532,0.0004815387947,470.9907532,0.2262027115,470.9907532,0.0004888986005,470.9907532,0.1681973189,470.9907532,0.0002560100111,470.9907532,0.1739589572,470.9907532,0.0001442087814,470.9907532,0.2247119099,470.9907532,0.0002432926849,470.9907532,-0.0001082416275,470.9907532,0.2573841214,470.9907532,0.0002755917958,470.9907532,0.2482864112,470.9907532,0.000285460701,470.9907532,0.1882580817,470.9907532,0.0008520695264,470.9907532,0.1693700105,
469.9995728,0.0001989533484,469.9995728,0.07507092506,469.9995728,2.228209019,469.9995728,0.1680687666,469.9995728,0.0005526544992,469.9995728,0.2682815194,469.9995728,0.0002198275033,469.9995728,0.2323331088,469.9995728,0.0007396998699,469.9995728,0.1729739308,469.9995728,3.738094529E-005,469.9995728,0.1777433306,469.9995728,3.890835433E-005,469.9995728,0.2314778864,469.9995728,0.0003296534705,469.9995728,0.00019978208,469.9995728,0.2629122734,469.9995728,0.0005369997816,469.9995728,0.2555220127,469.9995728,0.0002826113778,469.9995728,0.1931946129,469.9995728,0.0004373046686,469.9995728,0.172863692,
469.0081177,0.0002360665239,469.0081177,0.06995975971,469.0081177,2.259988308,469.0081177,0.172459662,469.0081177,6.034438411E-005,469.0081177,0.2743828893,469.0081177,9.980187315E-005,469.0081177,0.2383867502,469.0081177,0.0003804573498,469.0081177,0.1770902276,469.0081177,5.868745575E-005,469.0081177,0.1823116392,469.0081177,-0.0001324124314,469.0081177,0.2351571172,469.0081177,0.0003060281742,469.0081177,-7.977322821E-005,469.0081177,0.2691496611,469.0081177,0.0003506634384,469.0081177,0.2617559731,469.0081177,0.0002621486492,469.0081177,0.1975922287,469.0081177,0.000521915732,469.0081177,0.1769486517,
468.016571,-0.0002788059064,468.016571,0.07349847257,468.016571,2.208358526,468.016571,0.1759147197,468.016571,5.695286382E-005,468.016571,0.2817576528,468.016571,-0.0002988800697,468.016571,0.2429473996,468.016571,-0.0001807499793,468.016571,0.1813071966,468.016571,-0.000278236781,468.016571,0.1865166277,468.016571,-0.000872773875,468.016571,0.242476806,468.016571,0.0001148194497,468.016571,-0.0005297696334,468.016571,0.2761704028,468.016571,6.909514195E-005,468.016571,0.2688221335,468.016571,-0.000263128808,468.016571,0.2024186999,468.016571,0.000559549022,468.016571,0.1825198233,
466.9866638,-0.0003986679658,466.9866638,0.07442408055,466.9866638,2.261061192,466.9866638,0.1806518883,466.9866638,0.0001211891285,466.9866638,0.2898332179,466.9866638,-0.0001757819118,466.9866638,0.2517212927,466.9866638,-0.00050660345,466.9866638,0.1857156008,466.9866638,-5.006057836E-005,466.9866638,0.1912220716,466.9866638,1.597193659E-005,466.9866638,0.2472343445,466.9866638,-0.0002933442593,466.9866638,-0.0004534923937,466.9866638,0.2840847373,466.9866638,-0.000376787968,466.9866638,0.2753920555,466.9866638,-3.577293319E-005,466.9866638,0.2077929676,466.9866638,0.0002159426513,466.9866638,0.186918512,
465.9946899,-3.991432823E-005,465.9946899,0.07440573722,465.9946899,2.251321793,465.9946899,0.1864367723,465.9946899,0.0003042407916,465.9946899,0.2976701856,465.9946899,-0.0005055692163,465.9946899,0.2588209212,465.9946899,6.518576265E-005,465.9946899,0.1908343434,465.9946899,0.0004107715504,465.9946899,0.197381705,465.9946899,0.0001138873049,465.9946899,0.2550204694,465.9946899,0.0003247314307,465.9946899,-0.0001041008873,465.9946899,0.292488873,465.9946899,-0.000203157324,465.9946899,0.2825781405,465.9946899,0.0003045516205,465.9946899,0.2137559056,465.9946899,0.0001126444549,465.9946899,0.1919780821,
465.0025635,-0.0003296620853,465.0025635,0.07368847728,465.0025635,2.256960869,465.0025635,0.1919436753,465.0025635,-5.886070358E-005,465.0025635,0.3060970604,465.0025635,-0.0005435756757,465.0025635,0.2659175396,465.0025635,-0.0002289269323,465.0025635,0.1969420314,465.0025635,0.0001154667698,465.0025635,0.2023725808,465.0025635,-0.0001144526686,465.0025635,0.2624529302,465.0025635,-0.0002680441248,465.0025635,-0.0008809890132,465.0025635,0.3003170192,465.0025635,-0.0002644740453,465.0025635,0.2902247906,465.0025635,0.0002203454787,465.0025635,0.2192789316,465.0025635,-0.0002309449628,465.0025635,0.196249947,
464.0101929,-0.0003284204868,464.0101929,0.07583870739,464.0101929,2.256441116,464.0101929,0.1978486031,464.0101929,0.0002227282093,464.0101929,0.3160230815,464.0101929,-9.535343997E-005,464.0101929,0.2731415033,464.0101929,0.0001850205299,464.0101929,0.2023925483,464.0101929,0.0004272768274,464.0101929,0.208890304,464.0101929,-0.0005240815808,464.0101929,0.2695532739,464.0101929,1.371978033E-005,464.0101929,-0.000205641205,464.0101929,0.3099716604,464.0101929,0.0001168908784,464.0101929,0.2992139161,464.0101929,0.0003092921106,464.0101929,0.226010412,464.0101929,-0.00011212354,464.0101929,0.2033638656,
463.0176697,0.0003067275975,463.0176697,0.07482245564,463.0176697,2.277181149,463.0176697,0.2029108256,463.0176697,0.0002582116285,463.0176697,0.3249694109,463.0176697,0.0002195944107,463.0176697,0.2812055349,463.0176697,0.000619945291,463.0176697,0.2087931186,463.0176697,0.0001800224418,463.0176697,0.2152607143,463.0176697,6.78783108E-005,463.0176697,0.278043896,463.0176697,0.0004736348928,463.0176697,0.0001612477354,463.0176697,0.3184457719,463.0176697,0.0002255512372,463.0176697,0.3078432679,463.0176697,0.0003440054134,463.0176697,0.2329525799,463.0176697,0.0006354215438,463.0176697,0.2086928189,
461.9867554,-9.733014849E-006,461.9867554,0.07429721206,461.9867554,2.273539543,461.9867554,0.2101390511,461.9867554,0.0007129926817,461.9867554,0.3368313015,461.9867554,0.0003899659496,461.9867554,0.291092366,461.9867554,0.0008939853869,461.9867554,0.2151413709,461.9867554,0.0009463599999,461.9867554,0.2228942364,461.9867554,0.0004110047303,461.9867554,0.2884251773,461.9867554,0.0005691651604,461.9867554,0.0002122132428,461.9867554,0.3310287297,461.9867554,0.0006777572562,461.9867554,0.3188767731,461.9867554,0.0005185205955,461.9867554,0.240506202,461.9867554,0.0007300021243,461.9867554,0.2154736668,
460.993866,-0.0001781624596,460.993866,0.06865588576,460.993866,2.246908188,460.993866,0.2164721191,460.993866,8.872027684E-005,460.993866,0.3475753367,460.993866,-0.0002939133556,460.993866,0.2991581261,460.993866,-2.044943358E-005,460.993866,0.2220906615,460.993866,6.90692541E-005,460.993866,0.2277674526,460.993866,-0.0003801502171,460.993866,0.2964740098,460.993866,-0.0002004146954,460.993866,-0.0004166159779,460.993866,0.3397605121,460.993866,-0.0001779036975,460.993866,0.3315227628,460.993866,-6.155246956E-005,460.993866,0.247711584,460.993866,-6.527950609E-005,460.993866,0.2225593179,
460.0006714,0.0003422437876,460.0006714,0.07290558517,460.0006714,2.269040346,460.0006714,0.2240311801,460.0006714,-9.178194159E-005,460.0006714,0.3583708405,460.0006714,0.0003640833893,460.0006714,0.309204936,460.0006714,0.0005589009961,460.0006714,0.2297778428,460.0006714,0.0005404727999,460.0006714,0.2366087139,460.0006714,0.0002576159022,460.0006714,0.3065229058,460.0006714,6.585889787E-005,460.0006714,-0.0002047097514,460.0006714,0.3511830568,460.0006714,0.0006881539011,460.0006714,0.3409157693,460.0006714,0.0006226931,460.0006714,0.255120784,460.0006714,0.0006091614487,460.0006714,0.2310929298,
459.0073853,-0.0001949293655,459.0073853,0.07418809086,459.0073853,2.258875132,459.0073853,0.2308443934,459.0073853,0.000115725692,459.0073853,0.3698194027,459.0073853,6.114695861E-005,459.0073853,0.3192605674,459.0073853,3.391075097E-006,459.0073853,0.2367884368,459.0073853,-6.46065746E-005,459.0073853,0.2431298196,459.0073853,-0.0002193023101,459.0073853,0.3157895505,459.0073853,-6.072423639E-005,459.0073853,-0.0003312140761,459.0073853,0.3627316058,459.0073853,9.962062904E-005,459.0073853,0.3501729369,459.0073853,5.656452413E-005,459.0073853,0.2639890611,459.0073853,-9.426646284E-005,459.0073853,0.2368817329,
458.0138855,0.0002974798554,458.0138855,0.07560958713,458.0138855,2.303949594,458.0138855,0.2393639833,458.0138855,0.0003102246847,458.0138855,0.3830468655,458.0138855,8.369739953E-005,458.0138855,0.3310310543,458.0138855,0.0003768042661,458.0138855,0.2456873804,458.0138855,0.0007353695692,458.0138855,0.2524521351,458.0138855,0.0002214073465,458.0138855,0.3281205893,458.0138855,0.0005153069505,458.0138855,-0.0003136246814,458.0138855,0.3765420914,458.0138855,0.0002795030596,458.0138855,0.3644949496,458.0138855,0.0006724942359,458.0138855,0.2725844681,458.0138855,0.0006241707015,458.0138855,0.2452464998,
456.9819946,6.868090713E-005,456.9819946,0.07469540834,456.9819946,2.323628902,456.9819946,0.2484182119,456.9819946,0.0002057127276,456.9819946,0.3968589306,456.9819946,0.0001025982128,456.9819946,0.3433396816,456.9819946,0.0005870761815,456.9819946,0.2551897466,456.9819946,0.0005243519554,456.9819946,0.2628950775,456.9819946,-3.442697198E-005,456.9819946,0.3399323821,456.9819946,0.0004124557308,456.9819946,-0.0004770234227,456.9819946,0.3901807964,456.9819946,0.0003728143638,456.9819946,0.3785815537,456.9819946,0.0002725094091,456.9819946,0.2850290537,456.9819946,-5.834305193E-005,456.9819946,0.2548730373,
455.9881287,-1.796449033E-005,455.9881287,0.07444107533,455.9881287,2.281787872,455.9881287,0.2582138479,455.9881287,7.222785644E-005,455.9881287,0.4137887657,455.9881287,-0.0001362941257,455.9881287,0.3562386036,455.9881287,0.000151303946,455.9881287,0.2653413117,455.9881287,0.0003015467664,455.9881287,0.2719581127,455.9881287,-0.0002615765843,455.9881287,0.3522753119,455.9881287,9.369142208E-005,455.9881287,-0.0008532945649,455.9881287,0.4065083861,455.9881287,0.0001850464323,455.9881287,0.3942709863,455.9881287,0.0002479807008,455.9881287,0.296898216,455.9881287,0.0003935673449,455.9881287,0.2647829056,
454.9940796,0.0002809536236,454.9940796,0.07515345514,454.9940796,2.330381632,454.9940796,0.2691680789,454.9940796,0.0004978912766,454.9940796,0.4320201278,454.9940796,2.984754792E-005,454.9940796,0.3726874292,454.9940796,0.000384784129,454.9940796,0.2765111029,454.9940796,0.0003847582266,454.9940796,0.2832887173,454.9940796,3.313416528E-006,454.9940796,0.3679943681,454.9940796,0.0002123427257,454.9940796,-0.0001572546753,454.9940796,0.4233111143,454.9940796,0.0003215709876,454.9940796,0.4105108678,454.9940796,0.0003248609428,454.9940796,0.3069914281,454.9940796,0.0003509224916,454.9940796,0.2760772705,
453.9998169,-0.0002243733761,453.9998169,0.07527300715,453.9998169,2.306168318,453.9998169,0.2774879336,453.9998169,-0.0001407450909,453.9998169,0.4470960796,453.9998169,-4.607457959E-005,453.9998169,0.3842343986,453.9998169,-0.0001714865648,453.9998169,0.2869558334,453.9998169,0.0001285169565,453.9998169,0.2945038676,453.9998169,-0.0001281683944,453.9998169,0.3805917501,453.9998169,2.565375144E-005,453.9998169,-0.0006709634326,453.9998169,0.4388414621,453.9998169,-0.0003012599191,453.9998169,0.425542891,453.9998169,-7.495929458E-005,453.9998169,0.3183419704,453.9998169,0.0001619987161,453.9998169,0.2846464515,
453.0054016,4.509569771E-005,453.0054016,0.07449610531,453.0054016,2.317162752,453.0054016,0.2924909592,453.0054016,0.0001908473932,453.0054016,0.4693067372,453.0054016,2.847457381E-007,453.0054016,0.4007393718,453.0054016,0.0002067486639,453.0054016,0.2980844975,453.0054016,0.0006123498897,453.0054016,0.3051478267,453.0054016,0.0001443900401,453.0054016,0.3988203704,453.0054016,0.0003458706778,453.0054016,-0.0005952797364,453.0054016,0.4575430155,453.0054016,0.0003153537982,453.0054016,0.4413658977,453.0054016,0.0003759751853,453.0054016,0.3326614201,453.0054016,0.0005212678225,453.0054016,0.29763937,
452.0108337,-0.0003439400753,452.0108337,0.07469374686,452.0108337,2.306456327,452.0108337,0.3033514917,452.0108337,5.602085002E-005,452.0108337,0.4871163666,452.0108337,1.206302841E-005,452.0108337,0.4203688204,452.0108337,-0.0005297178868,452.0108337,0.3103108406,452.0108337,-0.0001833892456,452.0108337,0.3208276033,452.0108337,-0.000261110923,452.0108337,0.4156145751,452.0108337,-2.272728489E-005,452.0108337,-0.000273269834,452.0108337,0.4776979089,452.0108337,-0.0003859952849,452.0108337,0.4624295533,452.0108337,0.000217392997,452.0108337,0.345264703,452.0108337,0.000121499841,452.0108337,0.3101139963,
451.0160217,0.0001599788666,451.0160217,0.07193661481,451.0160217,2.355688334,451.0160217,0.316624105,451.0160217,0.0001588394662,451.0160217,0.5117138028,451.0160217,0.0003070902312,451.0160217,0.436701566,451.0160217,0.0003194467572,451.0160217,0.3266613781,451.0160217,0.0004451819987,451.0160217,0.3342395127,451.0160217,9.692788444E-005,451.0160217,0.4339874387,451.0160217,0.0001678252738,451.0160217,-0.0001733496174,451.0160217,0.4982487261,451.0160217,0.0003079191956,451.0160217,0.4847024083,451.0160217,-7.195703074E-005,451.0160217,0.362901032,451.0160217,0.0005295095034,451.0160217,0.3247870505,
449.9827881,-8.883155533E-005,449.9827881,0.07203377038,449.9827881,2.378611565,449.9827881,0.3325673938,449.9827881,3.587943502E-005,449.9827881,0.5360310674,449.9827881,-0.0004636289959,449.9827881,0.4616274834,449.9827881,-0.0003031224187,449.9827881,0.3427469432,449.9827881,0.0002022941771,449.9827881,0.3524327874,449.9827881,-0.000232549035,449.9827881,0.4570092559,449.9827881,-0.0005257363082,449.9827881,-0.000326506386,449.9827881,0.5257992744,449.9827881,5.62279638E-005,449.9827881,0.5071075559,449.9827881,-0.0004464069789,449.9827881,0.3821192086,449.9827881,0.0001996266947,449.9827881,0.3430449069,
448.9876099,-0.000273269834,448.9876099,0.07351064682,448.9876099,2.355629683,448.9876099,0.3479400873,448.9876099,3.846825348E-005,448.9876099,0.5583404899,448.9876099,-4.017316314E-005,448.9876099,0.4819031954,448.9876099,3.088305675E-005,448.9876099,0.3587849438,448.9876099,0.0001080096918,448.9876099,0.3670257926,448.9876099,-2.945723281E-005,448.9876099,0.4765238762,448.9876099,0.0001884389494,448.9876099,-0.0003584762162,448.9876099,0.551153183,448.9876099,-0.0003157975152,448.9876099,0.5355840921,448.9876099,2.422994294E-005,448.9876099,0.4002440274,448.9876099,0.000305510097,448.9876099,0.3580215275,
447.9922791,0.0001771738171,447.9922791,0.07444645464,447.9922791,2.359982491,447.9922791,0.3645459712,447.9922791,0.0005131299258,447.9922791,0.5864859819,447.9922791,0.0001863930811,447.9922791,0.505351603,447.9922791,0.0002677693265,447.9922791,0.3732686639,447.9922791,0.0004187520535,447.9922791,0.3841736317,447.9922791,1.276196963E-005,447.9922791,0.5011407733,447.9922791,-0.0001102084716,447.9922791,-0.0002714589646,447.9922791,0.5749932528,447.9922791,0.0003687727149,447.9922791,0.5630486012,447.9922791,0.0003937486908,447.9922791,0.4186961949,447.9922791,0.0003598345502,447.9922791,0.37499699,
446.9966736,-0.0004487860424,446.9966736,0.07448010147,446.9966736,2.400857449,446.9966736,0.3851525486,446.9966736,-0.0001004259466,446.9966736,0.6204624772,446.9966736,-0.0002890500473,446.9966736,0.5313700438,446.9966736,4.369771341E-005,446.9966736,0.393224299,446.9966736,0.0002278044849,446.9966736,0.4033528566,446.9966736,-0.0002453814086,446.9966736,0.5247543454,446.9966736,-0.0004562334507,446.9966736,-0.0003469921649,446.9966736,0.6120557189,446.9966736,0.0002072407224,446.9966736,0.5923019052,446.9966736,0.0001294232352,446.9966736,0.4373151362,446.9966736,-0.0002020706161,446.9966736,0.3938244283,
446.0010071,-7.403323707E-006,446.0010071,0.07452121377,446.0010071,2.392292738,446.0010071,0.4041817188,446.0010071,7.517935592E-005,446.0010071,0.6502318978,446.0010071,6.314046914E-005,446.0010071,0.5608624816,446.0010071,0.0002233497798,446.0010071,0.4168639481,446.0010071,0.0003615962632,446.0010071,0.4244281352,446.0010071,-0.000686677522,446.0010071,0.5561581254,446.0010071,8.413754404E-005,446.0010071,-0.0002919473336,446.0010071,0.6411060095,446.0010071,0.0001783132611,446.0010071,0.6232232451,446.0010071,0.0002644539054,446.0010071,0.4626787603,446.0010071,0.0003548085515,446.0010071,0.4147630036,
445.0050659,-0.0001289447537,445.0050659,0.07485274971,445.0050659,2.407882929,445.0050659,0.4281037748,445.0050659,5.845445048E-005,445.0050659,0.6883990169,445.0050659,-0.0001208706526,445.0050659,0.5941326022,445.0050659,-9.788970056E-005,445.0050659,0.4396844208,445.0050659,0.000135119888,445.0050659,0.4486085474,445.0050659,-0.0001745916379,445.0050659,0.5851314664,445.0050659,-0.0001132104662,445.0050659,-0.0006319342065,445.0050659,0.6810002327,445.0050659,-0.0001433328434,445.0050659,0.6532238722,445.0050659,-1.558307304E-005,445.0050659,0.4878004789,445.0050659,-0.0003275927738,445.0050659,0.4396333694,
444.0089722,-0.000221165159,444.0089722,0.07400566339,444.0089722,2.464276791,444.0089722,0.4511135221,444.0089722,-5.62206842E-005,444.0089722,0.7297669649,444.0089722,5.726353629E-005,444.0089722,0.6273992062,444.0089722,-0.0001790422248,444.0089722,0.4629296958,444.0089722,-2.407328248E-005,444.0089722,0.4724274576,444.0089722,-0.0002652501571,444.0089722,0.6234713793,444.0089722,-1.910342507E-005,444.0089722,-0.0006786654703,444.0089722,0.7157912254,444.0089722,-1.672201324E-005,444.0089722,0.6999522448,444.0089722,1.128642907E-005,444.0089722,0.5181823373,444.0089722,-0.0001256323158,444.0089722,0.4661753476,
443.0127258,-0.0004523028911,443.0127258,0.07334526628,443.0127258,2.421681643,443.0127258,0.4762528837,443.0127258,-0.0003994955623,443.0127258,0.7776873708,443.0127258,-0.000444596837,443.0127258,0.6603927612,443.0127258,-0.0004020300403,443.0127258,0.4926535189,443.0127258,5.480405162E-005,443.0127258,0.5030050278,443.0127258,-0.0003978403693,443.0127258,0.6564925909,443.0127258,-0.0001731426164,443.0127258,-0.0006201989017,443.0127258,0.7567492723,443.0127258,3.652663872E-005,443.0127258,0.7357853651,443.0127258,-0.0008216195274,443.0127258,0.5463633537,443.0127258,8.801238209E-007,443.0127258,0.4874863029,
442.0162964,0.0005489740288,442.0162964,0.07468067855,442.0162964,2.486554384,442.0162964,0.5090939403,442.0162964,0.000363824307,442.0162964,0.8310565948,442.0162964,0.0002992672089,442.0162964,0.7137672901,442.0162964,0.0006973062409,442.0162964,0.5243048072,442.0162964,0.0008741422789,442.0162964,0.5357555747,442.0162964,0.0003608708503,442.0162964,0.6990581155,442.0162964,0.0005332935252,442.0162964,0.0002050652693,442.0162964,0.8086794615,442.0162964,0.0006224338431,442.0162964,0.7831627131,442.0162964,0.0007871026755,442.0162964,0.5903702378,442.0162964,0.0007423706702,442.0162964,0.524636209,
440.9813538,0.0002435775968,440.9813538,0.07454890758,440.9813538,2.52148509,440.9813538,0.5423226357,440.9813538,0.0003029714862,440.9813538,0.8906497955,440.9813538,0.0003927641374,440.9813538,0.7570175529,440.9813538,0.0002683391795,440.9813538,0.5614348054,440.9813538,0.0002674844,440.9813538,0.5731268525,440.9813538,-2.252020931E-005,440.9813538,0.7549143434,440.9813538,0.0003972205741,440.9813538,1.167472874E-005,440.9813538,0.8709583282,440.9813538,0.000347347348,440.9813538,0.8473770618,440.9813538,0.0003018835268,440.9813538,0.6244544387,440.9813538,0.0006351882475,440.9813538,0.5557986498,
439.9844971,0.0004505718534,439.9844971,0.07615530491,439.9844971,2.516138077,439.9844971,0.5803890824,439.9844971,0.000405356288,439.9844971,0.9340997338,439.9844971,0.0005441013491,439.9844971,0.8010346889,439.9844971,0.0003839291458,439.9844971,0.5932385921,439.9844971,0.0006267111748,439.9844971,0.6075430512,439.9844971,0.0003068571095,439.9844971,0.802025795,439.9844971,0.0006172492867,439.9844971,-4.338271538E-005,439.9844971,0.9282072783,439.9844971,0.000885140209,439.9844971,0.8947544098,439.9844971,0.0007829015376,439.9844971,0.6670312881,439.9844971,0.0007434597355,439.9844971,0.5952512622,
438.9875183,-0.0004114954208,438.9875183,0.07427503169,438.9875183,2.54554534,438.9875183,0.614767015,438.9875183,2.785419565E-005,438.9875183,1.004793167,438.9875183,0.0001377092995,438.9875183,0.8505871892,438.9875183,1.08981294E-005,438.9875183,0.6354070306,438.9875183,0.0001648990292,438.9875183,0.6495626569,438.9875183,-0.0001623782009,438.9875183,0.8534420729,438.9875183,-1.889634586E-005,438.9875183,-0.0003192636941,438.9875183,0.9929538965,438.9875183,6.093984484E-005,438.9875183,0.9592876434,438.9875183,3.761393964E-005,438.9875183,0.7067081332,438.9875183,-0.0001015129019,438.9875183,0.6321249008,
437.990387,-0.0006622790825,437.990387,0.07493841648,437.990387,2.559304237,437.990387,0.6482698917,437.990387,-0.000228512974,437.990387,1.061060429,437.990387,-0.0002674749994,437.990387,0.904001236,437.990387,-0.0003614247835,437.990387,0.6740854383,437.990387,4.129008084E-005,437.990387,0.6850004792,437.990387,-0.0006266094279,437.990387,0.9054530859,437.990387,-0.0001343791519,437.990387,-0.00071019592,437.990387,1.04643929,437.990387,-3.152796489E-005,437.990387,1.021708012,437.990387,-0.0001645000593,437.990387,0.7540432811,437.990387,-2.324497837E-005,437.990387,0.6729713082,
