experiment_number,ligand,km,vmax,rsq,protein_concentration,a420_max,auc_mean,auc_cv,std_405,dd_soret,k,concentrations,controls_ok,centrifuge_minutes,centrifuge_rpm,dispense_bulk,dispense_ligands,protein_days_thawed,well_volume
15,Palmitic acid,1.46874380024906e-13,0.009999999984963044,0.22580645161290402,17.45,0.29200000000000004,44.987437499999984,0.10851783771742063,0.007633338531917555,-0.003648336694587466,1.0,"[0.0, 71.25, 142.5, 213.75, 286.25, 357.5, 428.75, 500.0]",True,3700,2,Thermo Multidrop Combi,Echo,0,30
15,Palmitic acid,2.047552147704053,0.02931429097796508,-0.9770569326505816,17.45,0.30599999999999994,42.414937499999986,0.11725112539556523,0.016550787637709927,-0.007569304436008884,1.3333333333333333,"[0.0, 37.5, 93.75, 161.25, 237.5, 318.75, 407.5, 500.0]",True,3700,2,Thermo Multidrop Combi,Echo,0,30
15,Palmitic acid,9.80041986307176e-10,0.00642857033802846,0.36205971749101706,17.45,0.30999999999999994,49.575312500000024,0.08219019691716095,0.010669549461635468,0.003163306452996105,1.6666666666666663,"[0.0, 20.0, 62.5, 121.25, 196.25, 285.0, 386.25, 500.0]",True,3700,2,Thermo Multidrop Combi,Echo,0,30
15,Palmitic acid,0.44050948835422415,0.01482217801803862,0.48870161679112833,17.45,0.32299999999999995,51.23568750000001,0.07706391068840396,0.010993504575754818,-0.0031479334673398234,2.0,"[0.0, 10.0, 41.25, 91.25, 163.75, 255.0, 367.5, 500.0]",True,3700,2,Thermo Multidrop Combi,Echo,0,30
15,SDS,0.492929641844795,0.07621634499420703,0.6330934306911232,17.45,0.292,41.52706249999999,0.19193497759389527,0.01961003751726579,0.006295312500264685,1.0,"[0.0, 71.25, 142.5, 213.75, 286.25, 357.5, 428.75, 500.0]",True,3700,2,Thermo Multidrop Combi,Echo,0,30
15,SDS,6.4540008828415685,0.02738502491624958,-5.450379256481844,17.45,0.32399999999999995,50.723625,0.07026590331887791,0.018477302678846647,-0.006235080647649516,1.3333333333333333,"[0.0, 37.5, 93.75, 161.25, 237.5, 318.75, 407.5, 500.0]",True,3700,2,Thermo Multidrop Combi,Echo,0,30
15,SDS,2.514178917969987e-09,0.006857137026798487,0.44720496890322325,17.45,0.31599999999999995,50.84699999999998,0.06661331205684397,0.013918127952935538,0.002210584677839105,1.6666666666666663,"[0.0, 20.0, 62.5, 121.25, 196.25, 285.0, 386.25, 500.0]",True,3700,2,Thermo Multidrop Combi,Echo,0,30
15,SDS,1.3509633100133607,0.014188513593825891,-0.026440891904828234,17.45,0.298,48.45381250000001,0.05934531194480033,0.0082114902075428,0.0034168346769236557,2.0,"[0.0, 10.0, 41.25, 91.25, 163.75, 255.0, 367.5, 500.0]",True,3700,2,Thermo Multidrop Combi,Echo,0,30
15,4-Phenylimidazole,1.6929383322197958e-08,0.002857136349432236,0.1623376622623217,17.45,0.29000000000000004,43.034124999999975,0.048955309961471384,0.021826834728968708,-0.01849410282161499,1.0,"[0.0, 71.25, 142.5, 213.75, 286.25, 357.5, 428.75, 500.0]",True,3700,2,Thermo Multidrop Combi,Echo,0,30
15,4-Phenylimidazole,22.64329742637832,0.03056691192571539,-57.742744281754284,17.45,0.33099999999999996,49.05250000000002,0.06125457631421579,0.014810710410278843,-0.004270463709958339,1.3333333333333333,"[0.0, 37.5, 93.75, 161.25, 237.5, 318.75, 407.5, 500.0]",True,3700,2,Thermo Multidrop Combi,Echo,0,30
15,4-Phenylimidazole,0.019992718925325517,0.006763746392868651,0.3689553259811347,17.45,0.30599999999999994,47.01349999999999,0.1206334038590765,0.010099504938362073,0.00605640121182582,1.6666666666666663,"[0.0, 20.0, 62.5, 121.25, 196.25, 285.0, 386.25, 500.0]",True,3700,2,Thermo Multidrop Combi,Echo,0,30
15,4-Phenylimidazole,1.943767454155899,0.028669199253369613,-0.5813424999493098,17.45,0.299,47.564874999999994,0.07970050768792514,0.00927265565289378,0.004846219757352404,2.0,"[0.0, 10.0, 41.25, 91.25, 163.75, 255.0, 367.5, 500.0]",True,3700,2,Thermo Multidrop Combi,Echo,0,30
