blank,,workingstock,,workingstock1,,workingstock2,,workingstock_1in5,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
392.0201111,0.0003620107891,392.0201111,0.9529921412,392.0201111,0.03620189428,392.0201111,0.9447797537,392.0201111,0.1765906066,
390.9372559,-0.0003837710829,390.9372559,0.9311865568,390.9372559,0.03626571223,390.9372559,0.928403914,390.9372559,0.1746358573,
390.0089417,1.017330487E-5,390.0089417,0.9159200191,390.0089417,0.03653994203,390.0089417,0.9121824503,390.0089417,0.1699091494,
388.9257507,-0.0002803580719,388.9257507,0.8997607827,388.9257507,0.03581676632,388.9257507,0.8922529817,388.9257507,0.165970847,
387.9971619,-0.0003439400753,387.9971619,0.8917112947,387.9971619,0.03556886688,387.9971619,0.8817641735,387.9971619,0.164685443,
387.0684204,-0.000157927454,387.0684204,0.8793770671,387.0684204,0.03659459949,387.0684204,0.8735836744,387.0684204,0.1628398597,
385.9847107,0.001280523371,385.9847107,0.8683209419,385.9847107,0.03696091473,385.9847107,0.8605659008,385.9847107,0.1614333093,
385.0556946,0.0003493421827,385.0556946,0.8595988154,385.0556946,0.03701664135,385.0556946,0.8518124819,385.0556946,0.1592855752,
383.9716492,0.0006269185687,383.9716492,0.8483904004,383.9716492,0.03637930378,383.9716492,0.842577219,383.9716492,0.1568968743,
383.0423279,-0.0001003741854,383.0423279,0.8412957191,383.0423279,0.03610224649,383.0423279,0.8380877376,383.0423279,0.1562444568,
381.9579468,-0.0004857631866,381.9579468,0.8377659917,381.9579468,0.03672692552,381.9579468,0.8305091262,381.9579468,0.155579567,
381.0283508,-0.0004257189867,381.0283508,0.8325861096,381.0283508,0.03652989119,381.0283508,0.8279191256,381.0283508,0.1547744721,
379.943634,0.0001949392026,379.943634,0.8309476972,379.943634,0.03734491393,379.943634,0.8261701465,379.943634,0.1540713757,
379.0137634,-0.000301880762,379.0137634,0.8278853893,379.0137634,0.03640244156,379.0137634,0.8240724206,379.0137634,0.1539966017,
377.9287109,-0.0003650975123,377.9287109,0.8278434277,377.9287109,0.03625867888,377.9287109,0.8217556477,377.9287109,0.1535392851,
376.9985352,-0.0003635456378,376.9985352,0.8291712403,376.9985352,0.03637848422,376.9985352,0.8236141205,376.9985352,0.1538387984,
376.0682373,0.0002539638081,376.0682373,0.831776917,376.0682373,0.03669072688,376.0682373,0.8250397444,376.0682373,0.1544767618,
374.9827271,3.437792475E-5,374.9827271,0.8350818157,374.9827271,0.03673016652,374.9827271,0.8272686005,374.9827271,0.1553364098,
374.052124,-0.0008690537652,374.052124,0.8363794088,374.052124,0.03585935757,374.052124,0.8299542665,374.052124,0.1548504233,
372.9662781,9.685020632E-5,372.9662781,0.8424345851,372.9662781,0.03700956702,372.9662781,0.8360580206,372.9662781,0.1566758454,
372.0354004,0.0003715189523,372.0354004,0.8444657326,372.0354004,0.03722359613,372.0354004,0.8419769406,372.0354004,0.1576472968,
370.9492493,-0.0001692094957,370.9492493,0.8533918858,370.9492493,0.03632934391,370.9492493,0.8456103802,370.9492493,0.158760801,
370.0180969,-0.0002865666465,370.0180969,0.8594223261,370.0180969,0.03707367182,370.0180969,0.8519645929,370.0180969,0.1595540643,
368.9315796,0.0002802024246,368.9315796,0.8643347025,368.9315796,0.03641904891,368.9315796,0.8594047427,368.9315796,0.1609419584,
368.0001831,0.0002070594346,368.0001831,0.8732962012,368.0001831,0.03663248196,368.0001831,0.8649407625,368.0001831,0.1623164862,
367.068634,4.670079943E-5,367.068634,0.8788281083,367.068634,0.03619109094,367.068634,0.8694864511,367.068634,0.1632013023,
365.9816589,0.0005761117791,365.9816589,0.8856064677,365.9816589,0.03646034747,365.9816589,0.8814591169,365.9816589,0.1645103246,
365.0498352,-0.0002341531072,365.0498352,0.8918247819,365.0498352,0.03642709926,365.0498352,0.8841559291,365.0498352,0.1655703336,
363.9625244,-0.00123868743,363.9625244,0.8953356743,363.9625244,0.03529247269,363.9625244,0.8906410933,363.9625244,0.1653540134,
363.030426,-0.000107258209,363.030426,0.9014935493,363.030426,0.03631307557,363.030426,0.894122839,363.030426,0.1679940224,
361.9428406,-0.0001907377009,361.9428406,0.9072374701,361.9428406,0.03618180752,361.9428406,0.901309371,361.9428406,0.1688373387,
361.0104675,8.100474952E-5,361.0104675,0.9129912257,361.0104675,0.03711246699,361.0104675,0.9043015838,361.0104675,0.1697257906,
359.9225159,-0.000301156455,359.9225159,0.9146769047,359.9225159,0.03698504344,359.9225159,0.9080076218,359.9225159,0.1703058034,
358.9898987,-0.0002643188345,358.9898987,0.9151246548,358.9898987,0.03635233641,358.9898987,0.9072304368,358.9898987,0.1701267213,
358.0571289,0.0001946802222,358.0571289,0.9151952267,358.0571289,0.03671627864,358.0571289,0.9097295403,358.0571289,0.1705666482,
356.96875,-0.0001409521064,356.96875,0.9157273173,356.96875,0.03612660989,356.96875,0.9096217155,356.96875,0.1709566861,
356.0357056,0.0001115310733,356.0357056,0.9142847657,356.0357056,0.0363981612,356.0357056,0.9090030193,356.0357056,0.1707377136,
354.9470215,-0.0006724625127,354.9470215,0.9138261676,354.9470215,0.03592216969,354.9470215,0.9050992131,354.9470215,0.1699517965,
354.0137024,0.0002080953709,354.0137024,0.9115849733,354.0137024,0.03641476855,354.0137024,0.90815413,354.0137024,0.1699773073,
352.9247131,0.0004288315249,352.9247131,0.9087521434,352.9247131,0.03645598516,352.9247131,0.9023191929,352.9247131,0.1698279679,
351.9911194,2.117523763E-5,351.9911194,0.9043364525,351.9911194,0.03655106574,351.9911194,0.9005847573,351.9911194,0.1687868536,
351.0574341,-6.351951743E-5,351.0574341,0.903932333,351.0574341,0.03592225537,351.0574341,0.8951262832,351.0574341,0.1679468453,
349.9679871,-9.726857388E-5,349.9679871,0.8980214596,349.9679871,0.03644635528,349.9679871,0.8899003863,349.9679871,0.1674340963,
349.0340271,-0.0002326525282,349.0340271,0.8942075968,349.0340271,0.036361821,349.0340271,0.8864399195,349.0340271,0.1663876474,
347.9442749,-0.0001592212939,347.9442749,0.8863418698,347.9442749,0.0359644331,347.9442749,0.8787432909,347.9442749,0.166021347,
347.0100708,-0.0003395946405,347.0100708,0.8850823641,347.0100708,0.0368292816,347.0100708,0.876937449,347.0100708,0.1652542949,
346.0757141,0.0001715025137,346.0757141,0.8797553182,346.0757141,0.03594562039,346.0757141,0.8727362156,346.0757141,0.1648719907,
344.9855347,-3.898251816E-5,344.9855347,0.8758127689,344.9855347,0.035820283,344.9855347,0.8655897975,344.9855347,0.1628118306,
344.0509338,-3.10630503E-6,344.0509338,0.8712677956,344.0509338,0.03596893325,344.0509338,0.868150413,344.0509338,0.1643546224,
342.9604187,-0.0007306635962,342.9604187,0.8692202568,342.9604187,0.0355967395,342.9604187,0.8585801721,342.9604187,0.1616424918,
342.0255737,-0.0005753744044,342.0255737,0.8629903793,342.0255737,0.03607738018,342.0255737,0.8541869521,342.0255737,0.1624555737,
340.9347534,-0.0002891017939,340.9347534,0.8617117405,340.9347534,0.03617570177,340.9347534,0.8514529467,340.9347534,0.16025576,
339.9996643,0.0001490252034,339.9996643,0.8553295732,339.9996643,0.03680468351,339.9996643,0.8472809792,339.9996643,0.1604695916,
339.0644226,-4.400391845E-5,339.0644226,0.8514995575,339.0644226,0.03558524698,339.0644226,0.8440451026,339.0644226,0.159465,
337.973175,-0.000831747544,337.973175,0.8470198512,337.973175,0.03595495597,337.973175,0.8375967145,337.973175,0.1582514048,
337.0377197,-8.215429261E-5,337.0377197,0.8421970606,337.0377197,0.03570880741,337.0377197,0.8347306252,337.0377197,0.1581877172,
335.946167,-0.0001198355021,335.946167,0.8366735578,335.946167,0.03547925502,335.946167,0.8287239671,335.946167,0.1571279764,
335.010437,-9.224779205E-5,335.010437,0.8334888816,335.010437,0.03592374548,335.010437,0.8265424967,335.010437,0.1569396704,
334.074585,-0.0002643705811,334.074585,0.8308704495,334.074585,0.03612317517,334.074585,0.8232873082,334.074585,0.1568212807,
332.9826355,-0.0002848075528,332.9826355,0.8262998462,332.9826355,0.0357234776,332.9826355,0.820050776,332.9826355,0.1548854411,
332.0465393,0.0003501971078,332.0465393,0.8207839727,332.0465393,0.03609496355,332.0465393,0.8153975606,332.0465393,0.1548075676,
330.9542847,0.0001737813873,330.9542847,0.8212687969,330.9542847,0.03603035212,330.9542847,0.8123605251,330.9542847,0.1536631286,
330.0179138,0.0002552070655,330.0179138,0.8186077476,330.0179138,0.03627666086,330.0179138,0.8102552891,330.0179138,0.1542575508,
328.9253845,2.500656592E-5,328.9253845,0.8157743812,328.9253845,0.03580479324,328.9253845,0.804150641,328.9253845,0.153518945,
327.9888,6.653203309E-5,327.9888,0.8124232292,327.9888,0.0354527384,327.9888,0.8027403355,327.9888,0.1523934007,
327.0520935,-1.12861353E-5,327.0520935,0.8101502061,327.0520935,0.0358126089,327.0520935,0.8025619984,327.0520935,0.1522792578,
325.9591064,-0.0009351326735,325.9591064,0.8060109019,325.9591064,0.03473423049,325.9591064,0.8005033135,325.9591064,0.1512476057,
325.0221558,0.0001591502078,325.0221558,0.8069537878,325.0221558,0.03538423777,325.0221558,0.798383832,325.0221558,0.1517585367,
323.928894,-0.0003127969103,323.928894,0.8067676425,323.928894,0.03521358222,323.928894,0.7977329493,323.928894,0.1514514685,
322.9916992,-3.121735426E-5,322.9916992,0.8035458326,322.9916992,0.03521004319,322.9916992,0.797323525,322.9916992,0.1525485963,
322.0544128,-5.673833584E-5,322.0544128,0.8059987426,322.0544128,0.03513285145,322.0544128,0.7970916629,322.0544128,0.1524835974,
320.9607544,0.0001853313006,320.9607544,0.805495739,320.9607544,0.03495626152,320.9607544,0.7986954451,320.9607544,0.1519685537,
320.0231934,-0.0006794408546,320.0231934,0.8061953783,320.0231934,0.03443493694,320.0231934,0.7988413572,320.0231934,0.1518806964,
318.9292603,0.0003301197721,318.9292603,0.8099073768,318.9292603,0.03554737568,318.9292603,0.8021579981,318.9292603,0.1531227082,
317.9914551,0.0001819387981,317.9914551,0.8131548762,317.9914551,0.03487258032,317.9914551,0.8048106432,317.9914551,0.1540988833,
317.0535583,0.0009743008995,317.0535583,0.8161931038,317.0535583,0.0353064239,317.0535583,0.8078820109,317.0535583,0.1542238444,
315.959198,-7.547692803E-5,315.959198,0.8213056922,315.959198,0.03485830128,315.959198,0.8126273751,315.959198,0.1554473937,
315.0210876,-1.993173828E-5,315.0210876,0.8281085491,315.0210876,0.03463974223,315.0210876,0.8193289042,315.0210876,0.1564697474,
313.9264526,0.0002469705651,313.9264526,0.8362361193,313.9264526,0.03502744436,313.9264526,0.8268557787,313.9264526,0.1578166187,
312.9880676,0.0007852873532,312.9880676,0.8462842703,312.9880676,0.03429056332,312.9880676,0.8367237449,312.9880676,0.1598003358,
312.0495911,-5.855011477E-5,312.0495911,0.8564716578,312.0495911,0.03391065076,312.0495911,0.8493532538,312.0495911,0.1619454026,
310.9545593,0.0001917020127,310.9545593,0.8740207553,310.9545593,0.03427781537,310.9545593,0.8664247394,310.9545593,0.1654442549,
310.0158386,-0.0001842172496,310.0158386,0.8863622546,310.0158386,0.03403916582,310.0158386,0.8808586597,310.0158386,0.1688678861,
309.0770264,-6.212587778E-6,309.0770264,0.9102290273,309.0770264,0.03395493329,309.0770264,0.9050354958,309.0770264,0.1726762354,
307.9815979,-7.589102461E-5,307.9815979,0.9447932839,307.9815979,0.03383066878,307.9815979,0.9400448203,307.9815979,0.1807046682,
307.0425415,0.0001334626722,307.0425415,0.9773894548,307.0425415,0.03370003775,307.0425415,0.9725559354,307.0425415,0.1848560125,
305.9468689,3.981444388E-5,305.9468689,1.022709012,305.9468689,0.03344229981,305.9468689,1.015336871,305.9468689,0.1941908896,
305.0075684,0.0002962364815,305.0075684,1.064383864,305.0075684,0.03306385502,305.0075684,1.062274575,305.0075684,0.2029031366,
304.0681763,0.0009909833316,304.0681763,1.120304585,304.0681763,0.03433872014,304.0681763,1.11299634,304.0681763,0.214180246,
302.9721069,0.0006148125394,302.9721069,1.199207425,302.9721069,0.03333282843,302.9721069,1.186639071,302.9721069,0.2284433395,
302.0325012,-0.0002692341513,302.0325012,1.26797998,302.0325012,0.03330473974,302.0325012,1.258384466,302.0325012,0.2401637286,
300.9361267,-6.15007084E-5,300.9361267,1.354414225,300.9361267,0.03316314518,300.9361267,1.35313642,300.9361267,0.2596274316,
299.9963074,3.546392236E-6,299.9963074,1.426185966,299.9963074,0.03302941471,299.9963074,1.426428437,299.9963074,0.271024704,
299.056366,0.0001011741479,299.056366,1.521165848,299.056366,0.03265225142,299.056366,1.52966857,299.056366,0.2895375192,
297.9596252,0.0001512780582,297.9596252,1.660326004,297.9596252,0.03292141855,297.9596252,1.652227521,297.9596252,0.3188846409,
297.0194397,0.0002013100602,297.0194397,1.782274127,297.0194397,0.03277640045,297.0194397,1.781459332,297.0194397,0.3394224644,
295.9224548,-0.0001139868473,295.9224548,1.920391083,295.9224548,0.03259551898,295.9224548,1.964024186,295.9224548,0.372597903,
294.9820557,-0.0003603902005,294.9820557,2.089588881,294.9820557,0.03228958324,294.9820557,2.114263535,294.9820557,0.3954563737,
294.0415649,0.0001494654134,294.0415649,2.278714418,294.0415649,0.03258834779,294.0415649,2.29455328,294.0415649,0.4320971072,
292.9442139,-3.282216858E-5,292.9442139,2.439646721,292.9442139,0.03244472668,292.9442139,2.451863766,292.9442139,0.4669978619,
292.003479,9.501189925E-5,292.003479,2.492313147,292.003479,0.03221904114,292.003479,2.494814634,292.003479,0.4829897583,
291.0626831,0.000282559573,291.0626831,2.594475508,291.0626831,0.03260280192,291.0626831,2.588595867,291.0626831,0.5007460713,
289.9649353,-0.0001338615984,289.9649353,2.611234665,289.9649353,0.03224354982,289.9649353,2.633139372,289.9649353,0.524446547,
289.0238953,0.0003623475786,289.0238953,2.796922207,289.0238953,0.03271239623,289.0238953,2.75120306,289.0238953,0.5578383803,
287.9259033,-0.0002393274772,287.9259033,2.895152092,287.9259033,0.03183770552,287.9259033,2.987626791,287.9259033,0.59220016,
286.9846497,0.0002710329718,286.9846497,3.008370161,286.9846497,0.03221519291,286.9846497,3.078308344,286.9846497,0.6243080497,
286.0433044,3.665607801E-5,286.0433044,3.069975615,286.0433044,0.03260219097,286.0433044,3.01190424,286.0433044,0.6376695633,
284.9449463,-0.000626144174,284.9449463,2.949640274,284.9449463,0.03190021962,284.9449463,3.113331795,284.9449463,0.6518364549,
284.0033569,0.0002288404648,284.0033569,3.294179201,284.0033569,0.03219286352,284.0033569,3.027465582,284.0033569,0.6606972814,
283.0617065,0.0002342535154,283.0617065,3.127988577,283.0617065,0.03209232166,283.0617065,3.32604146,283.0617065,0.665476799,
281.9629822,0.0009478387656,281.9629822,3.090558529,281.9629822,0.03216585144,281.9629822,2.979747772,281.9629822,0.6714384556,
281.0211182,-0.0003524755884,281.0211182,3.341519356,281.0211182,0.03234549239,281.0211182,4.146560669,281.0211182,0.6747259498,
279.9221191,-0.000466111378,279.9221191,2.92021513,279.9221191,0.03176459298,279.9221191,3.200235367,279.9221191,0.6756480336,
278.9800415,0.0007539875805,278.9800415,3.108947754,278.9800415,0.0321537517,278.9800415,3.297665119,278.9800415,0.6740433574,
278.0378723,0.0009275002521,278.0378723,3.021333933,278.0378723,0.03231950104,278.0378723,3.839891672,278.0378723,0.6701023579,
276.9385376,0.0005996480468,276.9385376,3.380060911,276.9385376,0.03115273826,276.9385376,3.139718533,276.9385376,0.6623941064,
275.9961548,-0.000175626672,275.9961548,3.41486764,275.9961548,0.03200832382,275.9961548,3.301608086,275.9961548,0.6560630798,
275.0536804,-0.0006807848113,275.0536804,3.213229418,275.0536804,0.03179968521,275.0536804,3.085914612,275.0536804,0.6487634182,
273.9539795,4.786579302E-5,273.9539795,3.218886137,273.9539795,0.03260623664,273.9539795,3.03223896,273.9539795,0.6364324689,
273.0112915,0.0009330517496,273.0112915,3.092910528,273.0112915,0.03211949393,273.0112915,3.27602911,273.0112915,0.6282631755,
272.068512,0.0005031521432,272.068512,3.61224699,272.068512,0.03282637149,272.068512,2.926730394,272.068512,0.6186360121,
270.9684753,-0.0009122464107,270.9684753,3.294356108,270.9684753,0.03121581674,270.9684753,3.327319622,270.9684753,0.6107981205,
270.0254822,0.001140400884,270.0254822,3.238128424,270.0254822,0.03192757815,270.0254822,3.00108552,270.0254822,0.6003115773,
268.9252014,0.0002970395144,268.9252014,2.995171785,268.9252014,0.03218374774,268.9252014,2.893964529,268.9252014,0.5822981,
267.9820251,-0.0006799060502,267.9820251,3.021569967,267.9820251,0.03235274553,267.9820251,2.77593255,267.9820251,0.5712821484,
267.0387573,-0.0001164712376,267.0387573,2.846642494,267.0387573,0.03275270388,267.0387573,2.968393087,267.0387573,0.5626408458,
265.9381409,8.299834735E-5,265.9381409,2.884659529,265.9381409,0.03350733221,265.9381409,2.952111483,265.9381409,0.5507352352,
264.9946594,-0.0002699584875,264.9946594,2.908262253,264.9946594,0.03230714798,264.9946594,2.795803785,264.9946594,0.5359163284,
264.0510864,0.001856881659,264.0510864,2.677856445,264.0510864,0.03402975947,264.0510864,2.75648284,264.0510864,0.5241338015,
262.9501343,0.0004162905097,262.9501343,2.667021036,262.9501343,0.03447046876,262.9501343,2.677712202,262.9501343,0.5136739612,
262.0063477,-0.0004706106847,262.0063477,2.617018223,262.0063477,0.03321696073,262.0063477,2.60714221,262.0063477,0.5071669817,
261.0625,-0.0003672183666,261.0625,2.604349375,261.0625,0.03468479589,261.0625,2.675744295,261.0625,0.5036082864,
259.9612122,0.001186082372,259.9612122,2.503155708,259.9612122,0.03434463218,259.9612122,2.477472067,259.9612122,0.4969264865,
259.0171509,0.0006224338431,259.0171509,2.548551798,259.0171509,0.03424042091,259.0171509,2.514983892,259.0171509,0.480830878,
258.072998,0.0003482281754,258.072998,2.470000505,258.072998,0.03316839784,258.072998,2.451972961,258.072998,0.471127212,
256.9713745,0.000951807946,256.9713745,2.460451126,256.9713745,0.03296612576,256.9713745,2.36927104,256.9713745,0.4633882642,
256.0270386,0.0009681262891,256.0270386,2.437903166,256.0270386,0.03361810744,256.0270386,2.41280961,256.0270386,0.4636396766,
254.9252014,5.770365533E-5,254.9252014,2.495267391,254.9252014,0.03326119483,254.9252014,2.446676731,254.9252014,0.4621647298,
253.9806671,-4.736873962E-5,253.9806671,2.373859167,253.9806671,0.03289106488,253.9806671,2.406689882,253.9806671,0.4626263082,
253.0360413,0.0003448862408,253.0360413,2.342459679,253.0360413,0.03322911635,253.0360413,2.391123295,253.0360413,0.4650094509,
251.9338837,-0.0004264948075,251.9338837,2.403294563,251.9338837,0.0338607505,251.9338837,2.378789663,251.9338837,0.4675905108,
250.9890747,0.0004115747579,250.9890747,2.492615938,250.9890747,0.03371592611,250.9890747,2.456448078,250.9890747,0.4774313271,
250.0441742,-0.0001415731676,250.0441742,2.530845881,250.0441742,0.03373525664,250.0441742,2.5577178,250.0441742,0.491918087,
248.947998,7.29527892E-5,248.947998,2.523386002,248.947998,0.03313330561,248.947998,2.502163649,248.947998,0.5117570758,
248.0085449,-0.0005375258625,248.0085449,2.544153214,248.0085449,0.03209282085,248.0085449,2.568617344,248.0085449,0.533026576,
247.0690155,0.0001944212418,247.0690155,2.742314816,247.0690155,0.03128138185,247.0690155,2.8861866,247.0690155,0.5638888478,
245.9727936,-0.0005620864104,245.9727936,2.902252913,245.9727936,0.03233709931,245.9727936,3.037331581,245.9727936,0.6121277809,
245.0330658,0.0004783253826,245.0330658,2.884131193,245.0330658,0.03237851337,245.0330658,3.018452883,245.0330658,0.6630746722,
243.9366302,-0.0001573064219,243.9366302,3.328670025,243.9366302,0.0311506521,243.9366302,3.037603378,243.9366302,0.7404519916,
242.9967346,-0.0002729593834,242.9967346,3.362636566,242.9967346,0.03197928891,242.9967346,3.2821455,242.9967346,0.8131532073,
242.0567474,0.0002099082631,242.0567474,3.315439224,242.0567474,0.03175932914,242.0567474,3.295814276,242.0567474,0.9180176258,
240.9600067,7.618908421E-5,240.9600067,3.495874643,240.9600067,0.03112370335,240.9600067,10,240.9600067,1.034863114,
240.0198364,-0.0001977237844,240.0198364,3.164246798,240.0198364,0.0293727573,240.0198364,3.011402369,240.0198364,1.210373163,
238.9228821,-0.00035713127,238.9228821,3.219298601,238.9228821,0.03020730242,238.9228821,3.011249065,238.9228821,1.478540659,
237.9825439,-0.000105498395,237.9825439,10,237.9825439,0.02834468894,237.9825439,2.98739624,237.9825439,1.683743477,
237.0421143,-0.0004044093366,237.0421143,2.782077551,237.0421143,0.02771759592,237.0421143,3.093340158,237.0421143,1.90658617,
235.9448547,-0.0005768220872,235.9448547,3.273244381,235.9448547,0.02759579383,235.9448547,10,235.9448547,2.14458704,
235.0042572,-0.0002278402826,235.0042572,3.091388464,235.0042572,0.02656674571,235.0042572,10,235.0042572,2.496861935,
234.0635834,-0.0004384422209,234.0635834,10,234.0635834,0.0255823005,234.0635834,3.588590384,234.0635834,2.594540358,
232.9660187,-0.0006576784072,232.9660187,3.602199793,232.9660187,0.02543658391,232.9660187,2.814553261,232.9660187,2.272195816,
232.025177,0.0006827870384,232.025177,2.800702095,232.025177,0.02395235375,232.025177,10,232.025177,3.231112957,
230.9274139,-0.0004061162181,230.9274139,10,230.9274139,0.02276864834,230.9274139,3.065056324,230.9274139,2.882375002,
229.9863892,0.00210496271,229.9863892,2.479069948,229.9863892,0.02264050953,229.9863892,2.415560484,229.9863892,2.527821779,
229.0452728,-0.003522167914,229.0452728,3.249322176,229.0452728,0.01962327957,229.0452728,3.664278269,229.0452728,3.383283854,
227.9472198,-0.001143687987,227.9472198,3.171858311,227.9472198,0.01932295784,227.9472198,3.19577384,227.9472198,2.900203228,
227.0059509,-0.002415214665,227.0059509,2.918570042,227.0059509,0.01779514179,227.0059509,2.990090132,227.0059509,2.733858347,
226.0646057,0.01016786508,226.0646057,3.474903822,226.0646057,0.01684658416,226.0646057,3.570031881,226.0646057,2.803889513,
224.9662628,-0.001251283684,224.9662628,3.307456017,224.9662628,0.0127767371,224.9662628,2.853375196,224.9662628,2.787007332,
224.0247345,0.01047775056,224.0247345,10,224.0247345,0.02482745983,224.0247345,10,224.0247345,2.636579037,
222.9261932,-0.006872115657,222.9261932,2.668809175,222.9261932,0.01080656704,222.9261932,2.6640172,222.9261932,2.400589705,
221.9845123,0.0003505597997,221.9845123,2.395883083,221.9845123,-0.003136998042,221.9845123,2.357725859,221.9845123,2.064054251,
221.0427551,0.0175575316,221.0427551,2.3878057,221.0427551,0.02109781839,221.0427551,2.110120058,221.0427551,2.219799995,
219.943924,-0.0051238616,219.943924,2.500784636,219.943924,-0.01687459275,219.943924,2.069066525,219.943924,1.835609198,
219.0019989,0.0311481487,219.0019989,2.066591024,219.0019989,0.003715418512,219.0019989,1.926824689,219.0019989,1.919997215,
218.0599976,0.003940948751,218.0599976,2.226064444,218.0599976,-0.03065943159,218.0599976,10,218.0599976,1.644929051,
216.960907,-0.0001681227004,216.960907,1.683990598,216.960907,-0.03154947236,216.960907,1.738207698,216.960907,1.403531671,
216.0187378,0.03541861475,216.0187378,1.77055788,216.0187378,-0.03441641852,216.0187378,1.785986423,216.0187378,1.397246957,
215.0765076,-0.0377377905,215.0765076,1.565215826,215.0765076,-0.03185079992,215.0765076,1.353565574,215.0765076,1.047631025,
213.9771271,-0.0228059385,213.9771271,1.152143121,213.9771271,-0.04503128305,213.9771271,1.650352836,213.9771271,0.8146752119,
213.034729,0.02360693179,213.034729,1.261389971,213.034729,-0.03246781603,213.034729,1.496726632,213.034729,0.8812781572,
211.9351807,-0.02540082857,211.9351807,0.7619661093,211.9351807,-0.04633127153,211.9351807,1.452045798,211.9351807,0.5308650732,
210.9926147,-0.1402985007,210.9926147,0.5398513675,210.9926147,-0.1467318237,210.9926147,10,210.9926147,0.5138040781,
210.0499878,0.05324119329,210.0499878,1.751923561,210.0499878,0.02283469774,210.0499878,0.7293251753,210.0499878,0.6655135155,
208.9501648,-0.01751095615,208.9501648,1.094444871,208.9501648,-0.04548382014,208.9501648,0.4775499403,208.9501648,0.3429003656,
208.0073853,0.01827863604,208.0073853,0.4966711104,208.0073853,-0.04504173994,208.0073853,0.4752289653,208.0073853,0.5667120814,
207.0645294,0.01781132258,207.0645294,0.6874383092,207.0645294,0.0397163406,207.0645294,0.6217414737,207.0645294,0.3926382065,
205.9644318,0.0971544683,205.9644318,0.9199690819,205.9644318,-0.02031567506,205.9644318,0.6689327955,205.9644318,0.220174551,
205.0214233,-0.1625410467,205.0214233,0.4896886647,205.0214233,-0.06231936067,205.0214233,0.4640550613,205.0214233,0.1998835206,
204.0783539,0.02089128643,204.0783539,0.5345857739,204.0783539,0.02242176794,204.0783539,0.5889902115,204.0783539,0.8047443628,
202.9779968,-0.09515841305,202.9779968,0.6796417236,202.9779968,-0.08991008252,202.9779968,0.8067045808,202.9779968,0.1823893636,
202.0347748,-0.08306674659,202.0347748,0.2136804461,202.0347748,-0.0294039268,202.0347748,0.3476005495,202.0347748,0.94839257,
200.9342499,-0.2024860382,200.9342499,0.6772233248,200.9342499,-0.007424518466,200.9342499,0.9300583005,200.9342499,0.2168875337,
199.9907532,-0.002136437921,199.9907532,1.218235254,199.9907532,-0.03551811352,199.9907532,0.5121341944,199.9907532,0.5954585671,

blank,
blank
Collection Time: 23/10/2019 18:01:25
Operator Name  :
Scan Software Version: 3.00(339)
Parameter List :
Instrument                        Cary 50
Instrument Version                3.00
Start (nm)                        800.0
Stop (nm)                         200.0
X Mode                            Nanometers
Y Mode                            Abs
UV-Vis Scan Rate (nm/min)         4800.00
UV-Vis Data Interval (nm)         1.00
UV-Vis Ave. Time (sec)            0.0125
Beam Mode                         Dual Beam
Baseline Correction               On
Baseline Type                     Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode                        Off
Comments
Method Log     :
Method Name    :
Date/Time stamp: 23/10/2019 17:33:17
Method Modifications:
Common Interval nm Changed: 23/10/2019 18:01:01, Old:     5.00, New:     1.00
Baseline Correction Changed: 23/10/2019 18:01:01, Old:0, New:1
Storage Changed: 23/10/2019 18:01:01, Old:1, New:0
End Method Modifications
<Current Wavelength> , 203.0

workingstock,
workingstock
Collection Time: 23/10/2019 18:01:46
Operator Name  :
Scan Software Version: 3.00(339)
Parameter List :
Instrument                        Cary 50
Instrument Version                3.00
Start (nm)                        800.0
Stop (nm)                         200.0
X Mode                            Nanometers
Y Mode                            Abs
UV-Vis Scan Rate (nm/min)         4800.00
UV-Vis Data Interval (nm)         1.00
UV-Vis Ave. Time (sec)            0.0125
Beam Mode                         Dual Beam
Baseline Correction               On
Baseline Type                     Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode                        Off
Comments
Method Log     :
Method Name    :
Date/Time stamp: 23/10/2019 17:33:17
Method Modifications:
Common Interval nm Changed: 23/10/2019 18:01:01, Old:     5.00, New:     1.00
Baseline Correction Changed: 23/10/2019 18:01:01, Old:0, New:1
Storage Changed: 23/10/2019 18:01:01, Old:1, New:0
End Method Modifications
<Current Wavelength> , 203.0

workingstock1,
workingstock1
Collection Time: 23/10/2019 18:02:02
Operator Name  :
Scan Software Version: 3.00(339)
Parameter List :
Instrument                        Cary 50
Instrument Version                3.00
Start (nm)                        800.0
Stop (nm)                         200.0
X Mode                            Nanometers
Y Mode                            Abs
UV-Vis Scan Rate (nm/min)         4800.00
UV-Vis Data Interval (nm)         1.00
UV-Vis Ave. Time (sec)            0.0125
Beam Mode                         Dual Beam
Baseline Correction               On
Baseline Type                     Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode                        Off
Comments
Method Log     :
Method Name    :
Date/Time stamp: 23/10/2019 17:33:17
Method Modifications:
Common Interval nm Changed: 23/10/2019 18:01:01, Old:     5.00, New:     1.00
